,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,225288.000,171990.000,284705.000,694910.000,895939.000,674340.000,585407.000,518086.000,584567.000,440666.000,693646.000,797909.000,616264.000,712089.000,694524.000,712160.000,1011977.000,1156512.000,1566426.000,281179.000,620669.000
AccountsReceivableNet,15672.000,,933.000,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,11707.000,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,1439275.000,1283641.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,70038.000,31252.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,45384.000,,,,79950.000,,,,104776.000,,144097.000,197753.000,242201.000,304370.000,354211.000,394715.000,426427.000,477176.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,,,,,,,,,,183296.000,215590.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,34276.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1312.000,-34621.000,-41025.000,-34276.000,-33263.000,-46134.000,-52612.000,-59795.000,-63991.000,-73633.000,-93526.000,-103832.000,-124972.000,-79712.000,-65249.000,-84171.000,-65791.000,-133216.000,-117754.000,-193297.000,-161792.000
AdditionalPaidInCapital,4785503.000,6202748.000,7260371.000,8443512.000,9082293.000,10254702.000,10899148.000,12024711.000,11876114.000,12201363.000,14548494.000,19966771.000,32701654.000,32865435.000,33540971.000,35149420.000,48482826.000,48925349.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,49863488.000,62287252.000,62924738.000
Assets,2188988.000,2236793.000,2215581.000,2216766.000,2252977.000,2493468.000,2251877.000,2070759.000,3962376.000,3049048.000,3849454.000,3433029.000,12353057.000,11335102.000,8861155.000,7711841.000,18900255.000,16363053.000,14288509.000,24732768.000,22530322.000
AssetsCurrent,604386.000,719640.000,709460.000,695142.000,797907.000,1059628.000,816737.000,1005451.000,2910912.000,2009080.000,2670924.000,2335718.000,11329914.000,9688875.000,7262635.000,6222655.000,17429555.000,14933030.000,12907707.000,22011548.000,18986316.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,-1000000.000,-1000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,1000000.000,1000000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,-68.000,-68.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,34526.000,34526.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,-254642.000,-254642.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,1887.000,1887.000,,,,,,,,,,,,,,,,
