,2012-08-31,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30
AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,,,105000.000,,,,,,
AllocatedShareBasedCompensationExpense,482000.000,610000.000,845000.000,1718000.000,1446000.000,1502000.000,1786000.000,3028000.000,2314000.000
AmortizationOfIntangibleAssets,,,,25000.000,369000.000,,294000.000,672000.000,685000.000
BusinessCombinationAcquisitionRelatedCosts,,,,791000.000,340000.000,,208000.000,708000.000,44000.000
CapitalExpendituresIncurredButNotYetPaid,,,355000.000,,,,312000.000,,
CapitalLeaseObligationsIncurred,,,973000.000,,,,426000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4553000.000,,,,-11374000.000,,
ComprehensiveIncomeNetOfTax,4558000.000,-83000.000,-5403000.000,-5940000.000,-7292000.000,-6389000.000,-7292000.000,-9354000.000,-9105000.000
CostOfGoodsAndServicesSoldAmortization,,,,58000.000,408000.000,,350000.000,722000.000,735000.000
CostOfRevenue,5662000.000,5866000.000,6585000.000,7189000.000,7486000.000,7533000.000,7321000.000,8244000.000,8130000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,0.131,,,,0.131,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,0.030,,,,0.028,,
DepreciationAndAmortization,,,404000.000,,,,,,
DepreciationDepletionAndAmortization,,,404000.000,,,,1215000.000,,
EarningsPerShareBasic,0.330,,-0.210,-0.230,-0.280,-0.230,,,
EarningsPerShareBasicAndDiluted,,,,,,,-0.250,-0.320,-0.310
EarningsPerShareDiluted,0.190,,-0.210,-0.230,-0.280,-0.230,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,3000.000,,,,-26000.000,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,22891000.000,18963000.000,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-33000.000,47000.000,-53000.000,10000.000,-181000.000,529000.000,-11000.000,40000.000,-27000.000
GainLossOnSaleOfDerivatives,16000.000,-95000.000,77000.000,26000.000,-174000.000,336000.000,140000.000,89000.000,-449000.000
GeneralAndAdministrativeExpense,2277000.000,2050000.000,2448000.000,2641000.000,2413000.000,3158000.000,2898000.000,3706000.000,3061000.000
GoodwillImpairmentLoss,,,,,0.000,,,,
GoodwillPurchaseAccountingAdjustments,,,,,-900000.000,,,,
GrossProfit,17229000.000,13097000.000,9014000.000,10823000.000,10774000.000,11837000.000,11710000.000,11737000.000,12020000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,4598000.000,-20000.000,-5355000.000,-5888000.000,-7591000.000,-6739000.000,-7389000.000,-9202000.000,-9001000.000
IncomeTaxExpenseBenefit,32000.000,62000.000,39000.000,35000.000,-209000.000,-366000.000,-71000.000,147000.000,65000.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,,,,,-200000.000,,,,
IncomeTaxesPaid,,,45000.000,,,,123000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-1523000.000,,,,-350000.000,,
IncreaseDecreaseInAccountsReceivable,,,-6797000.000,,,,-6685000.000,,
IncreaseDecreaseInDeferredRevenue,,,-4589000.000,,,,-5183000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,261000.000,,,,-167000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,74000.000,,,,-955000.000,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,8875.000,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1671.000,,,,,,,,
InterestAndOtherIncome,7000.000,40000.000,48000.000,33000.000,4000.000,29000.000,34000.000,32000.000,34000.000
InterestExpense,106000.000,33000.000,22000.000,46000.000,77000.000,108000.000,90000.000,87000.000,116000.000
InterestIncomeExpenseNet,-169000.000,-53000.000,51000.000,31000.000,-461000.000,1141000.000,,,
InterestIncomeOther,-1000.000,,1000.000,,,,,,
InterestPaid,,,16000.000,,,,94000.000,,
LeaseAndRentalExpense,500000.000,500000.000,596000.000,632000.000,700000.000,772000.000,700000.000,800000.000,800000.000
NetCashProvidedByUsedInFinancingActivities,,,215000.000,,,,-1216000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,215000.000,,,,-1216000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1475000.000,,,,-7822000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1475000.000,,,,-7822000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-3296000.000,,,,-2310000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3296000.000,,,,-2310000.000,,
NetIncomeLoss,4566000.000,-82000.000,-5394000.000,-5923000.000,-7382000.000,-6373000.000,-7318000.000,-9349000.000,-9066000.000
NetIncomeLossAvailableToCommonStockholdersBasic,4566000.000,-82000.000,,,,,,,
NonoperatingIncomeExpense,,,,,,,,,-576000.000
OperatingExpenses,12462000.000,13064000.000,14420000.000,16742000.000,17904000.000,18193000.000,19066000.000,20984000.000,20445000.000
OperatingIncomeLoss,4767000.000,33000.000,-5406000.000,-5919000.000,-7130000.000,-6356000.000,-7356000.000,-9247000.000,-8425000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-7000.000,-7000.000,3000.000,-9000.000,71000.000,-13000.000,20000.000,-10000.000,-28000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,19000.000,,6000.000,5000.000,-11000.000
OtherComprehensiveIncomeLossNetOfTax,,-1000.000,-9000.000,-17000.000,90000.000,-16000.000,26000.000,-5000.000,-39000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,-5000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-1000.000,6000.000,-12000.000,-8000.000,24000.000,-22000.000,,,
OtherNoncashIncomeExpense,,,23000.000,,,,-67000.000,,
OtherNonoperatingExpense,,12000.000,,1000.000,34000.000,,32000.000,29000.000,30000.000
OtherNonoperatingIncomeExpense,-169000.000,-53000.000,51000.000,31000.000,-461000.000,-383000.000,-33000.000,45000.000,12000.000
PaymentsForProceedsFromOtherInvestingActivities,,,24000.000,,,,1000.000,,
PaymentsOfStockIssuanceCosts,,,,,,,305000.000,,
PaymentsToAcquireAvailableForSaleSecurities,,,10008000.000,,,,12251000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,39000.000,,,,71000.000,,
ProceedsFromLinesOfCredit,,,,,,,2284000.000,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,-52000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,8596000.000,,,,4501000.000,,
ProceedsFromStockOptionsExercised,,,673000.000,,,,89000.000,,
ProvisionForDoubtfulAccounts,,,12000.000,,,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,458000.000,,,,948000.000,,
RepaymentsOfLinesOfCredit,,,,,,,2284000.000,,
ResearchAndDevelopmentExpense,3557000.000,3621000.000,4073000.000,4533000.000,5099000.000,4786000.000,5224000.000,5435000.000,5451000.000
