,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,49000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,6111000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,0.000,
AllocatedShareBasedCompensationExpense,,6111000.000
AmortizationOfFinancingCosts,1563000.000,895000.000
AmortizationOfIntangibleAssets,,2100000.000
AssetRetirementObligationAccretionExpense,3845000.000,2816000.000
AssetRetirementObligationLiabilitiesSettled,,6203000.000
CarryingCostsPropertyAndExplorationRights,8674000.000,9862000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-74374000.000,-24760000.000
ComprehensiveIncomeNetOfTax,-2056000.000,-12184000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,427000.000,-725000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-2483000.000,
CostOfGoodsSold,420153000.000,497618000.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentForeignTaxExpenseBenefit,,12393000.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000
DeferredForeignIncomeTaxExpenseBenefit,,4423000.000
DeferredIncomeTaxExpenseBenefit,8315000.000,16816000.000
Depreciation,,98926000.000
DepreciationAndAmortization,,98837000.000
DepreciationDepletionAndAmortization,71466000.000,98926000.000
DerivativeGainLossOnDerivativeNet,-19276000.000,-162000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,162000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,31577000.000
EarningsPerShareBasic,-0.008,-0.040
EarningsPerShareDiluted,-0.008,-0.040
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.250
ExplorationExpense,5137000.000,3505000.000
FairValueAssumptionsExpectedVolatilityRate,,0.400
FairValueAssumptionsRiskFreeInterestRate,,0.007
FairValueInputsDiscountRate,,0.086
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,74003000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,25601000.000
ForeignCurrencyTransactionGainLossBeforeTax,-2749000.000,-2446000.000
GainLossOnSaleOfPropertyPlantEquipment,1350000.000,31577000.000
GainsLossesOnExtinguishmentOfDebt,,-568000.000
GainsLossesOnSalesOfAssets,1350000.000,
GeneralAndAdministrativeExpense,25378000.000,23674000.000
GrossProfit,50854000.000,52922000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8482000.000,6601000.000
IncomeTaxExpenseBenefit,10984000.000,16816000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,31932000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,-22145000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-6193000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1650000.000
