,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,14174000.000,19391000.000,23221000.000,39582000.000,29447000.000,30332000.000,57605000.000,38268000.000,37198000.000,25256000.000,28317000.000,22580000.000,24887000.000,60773000.000,41689000.000,43136000.000,66587000.000,73393000.000,68190000.000,72816000.000,68059000.000,68949000.000,60823000.000,35091000.000,29292000.000
AccountsReceivableNetCurrent,41512000.000,51822000.000,41812000.000,55455000.000,55569000.000,53602000.000,56851000.000,53720000.000,56888000.000,52135000.000,42453000.000,52538000.000,53137000.000,69521000.000,42303000.000,41618000.000,40918000.000,45135000.000,40929000.000,45186000.000,47029000.000,47069000.000,43209000.000,61855000.000,49490000.000
AccruedIncomeTaxesCurrent,,,,5696000.000,36646000.000,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,73806000.000,92786000.000,102088000.000,113699000.000,89802000.000,106673000.000,108588000.000,133316000.000,103308000.000,102821000.000,102604000.000,98009000.000,86625000.000,89172000.000,136582000.000,130818000.000,135518000.000,136681000.000,87671000.000,93666000.000,94318000.000,100901000.000,94511000.000,101906000.000,107699000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,,,,,13300000.000,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,48275000.000,51315000.000,3313000.000,4860000.000,6418000.000,7977000.000,9530000.000,11462000.000,13548000.000,15636000.000,17721000.000,922000.000,2388000.000,3861000.000,5330000.000,6796000.000,8300000.000,9700000.000,11400000.000,,15100000.000,16900000.000,18700000.000,20500000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1023641000.000,1066540000.000,1095077000.000,1136873000.000,1181278000.000,1233495000.000,1283973000.000,1356679000.000,1426148000.000,1477665000.000,913642000.000,948759000.000,982655000.000,949556000.000,974805000.000,1008443000.000,1032333000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3268000.000,-73000.000,31000.000,2318000.000,2536000.000,2236000.000,3017000.000,3022000.000,2532000.000,629000.000,931000.000,383000.000,-317000.000,302000.000,-574000.000,-1282000.000,-2998000.000,-2459000.000,-3946000.000,-4554000.000,-3242000.000,-3282000.000,-3494000.000,-4676000.000,-4239000.000
AdditionalPaidInCapital,1458052000.000,1469031000.000,1450937000.000,1385355000.000,1399383000.000,1411670000.000,1420169000.000,1451965000.000,1454864000.000,1479945000.000,1500928000.000,887556000.000,903463000.000,908271000.000,911615000.000,918370000.000,929598000.000,936391000.000,980857000.000,988686000.000,992608000.000,1000771000.000,1007504000.000,1014119000.000,1011167000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3838000.000,3581000.000,3241000.000,4115000.000,3947000.000,3467000.000,3816000.000,3901000.000,3909000.000,4272000.000,4004000.000,2752000.000,2432000.000,2338000.000,2243000.000,2004000.000,2093000.000,2071000.000,2633000.000,2428000.000,2434000.000,2844000.000,3131000.000,3180000.000,3148000.000
