,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndOtherAccruedLiabilities,,,,,62934000.000,78685000.000,77123000.000,81323000.000
AccruedLiabilitiesCurrentAndNoncurrent,,80053000.000,68032000.000,59401000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,15347000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,2914000.000,3698000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-18832000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-11389000.000,-13688000.000,-14216000.000,-11561000.000,-8644000.000,-16491000.000,-15134000.000,-15454000.000
AdditionalPaidInCapital,270621000.000,270762000.000,270869000.000,270972000.000,,,,
AdditionalPaidInCapitalCommonStock,,,,,271480000.000,271565000.000,271651000.000,271737000.000
AdvancesFromFederalHomeLoanBanks,,,,,,101265000.000,,
Assets,2582084000.000,2656975000.000,2493297000.000,2498644000.000,2699725000.000,2750842000.000,2772485000.000,2732298000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,304687000.000,291574000.000,271273000.000,287043000.000
AvailableForSaleSecurities,409041000.000,324087000.000,270014000.000,386528000.000,310022000.000,296837000.000,277947000.000,291561000.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,124700000.000,137300000.000,131300000.000,145600000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,81069000.000,82773000.000,72439000.000,123912000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,56029000.000,66119000.000,55345000.000,108854000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,25040000.000,16654000.000,17094000.000,15058000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,310022000.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,310022000.000,296837000.000,277947000.000,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,814000.000,856000.000,535000.000,
AvailableForSaleSecuritiesPledgedAsCollateral,74196000.000,111273000.000,146429000.000,172491000.000,171258000.000,174240000.000,181642000.000,164695000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,344000.000,320000.000,299000.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,814000.000,856000.000,535000.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,470000.000,536000.000,236000.000,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,6149000.000,6119000.000,7209000.000,
BankAcceptancesExecutedAndOutstanding,,122000.000,4000.000,3000.000,33000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,0.080,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,0.060,,
CashAndCashEquivalentsFairValueDisclosure,,,,,,38944000.000,35993000.000,43981000.000
CashAndDueFromBanks,39906000.000,32418000.000,31046000.000,34731000.000,33872000.000,38944000.000,35993000.000,43981000.000
CashSurrenderValueOfLifeInsurance,52510000.000,53000000.000,53446000.000,53920000.000,54144000.000,54556000.000,54945000.000,54935000.000
CommercialPaper,15427000.000,14685000.000,13485000.000,15890000.000,12545000.000,15345000.000,20995000.000,8445000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,100000000.000,100000000.000
CommonStockSharesIssued,35225110.000,35225110.000,35225110.000,35225110.000,35263768.000,35263768.000,35263768.000,35263768.000
CommonStockValue,35225000.000,35225000.000,35225000.000,35225000.000,35264000.000,35264000.000,35264000.000,35264000.000
CustomersLiabilityForAcceptancesNet,,122000.000,4000.000,3000.000,33000.000,,,
DebtWeightedAverageInterestRate,,,,,,0.007,,
DeferredIncomeTaxLiabilities,,,,,,5333000.000,,
DeferredTaxAssetsDeferredIncome,,,,,,1448000.000,,
DeferredTaxAssetsGross,,,,,,31562000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,26229000.000,,
DeferredTaxAssetsOther,,,,,,1316000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,4243000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,15579000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,8976000.000,,
DeferredTaxLiabilitiesInvestments,,,,,,2349000.000,,
DeferredTaxLiabilitiesOther,,,,,,711000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,2273000.000,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,53500000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,,32486000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeLossAfterTax,,,,,,32486000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeMinimumPensionLiabilityAfterTax,,,,,,-19405000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeMinimumPensionLiabilityBeforeTax,,,,,,-34984000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,32483000.000,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax,,,,,,3000.000,,
DefinedBenefitPlanAssetsForPlanBenefitsCurrentAndNoncurrent,,,,,,54896000.000,,
DefinedBenefitPlanBenefitObligation,,,,,,94770000.000,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,8500000.000,2000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,17805000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,37097000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,2979000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,2749000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,3584000.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,2470000.000,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,54896000.000,,
DefinedBenefitPlanFundedStatusOfPlan,,,,,,-39874000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,,,36139000.000,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,,,36546000.000,,
DemandDepositAccounts,,,,,,924351000.000,,
Deposits,2000794000.000,2047795000.000,1989071000.000,1988287000.000,2225354000.000,2268084000.000,2281155000.000,2241381000.000
DepositsMoneyMarketDeposits,,607049000.000,565423000.000,644392000.000,,476872000.000,,
DepositsMoneyMarketDepositsAndNegotiableOrderOfWithdrawalNOW,,,,,667517000.000,701692000.000,793364000.000,802452000.000
DepositsNegotiableOrderOfWithdrawalNOW,,,,,,199934000.000,,
DepositsSavingsDeposits,,,,,,24886000.000,,
FederalFundsPurchased,0.000,0.000,,15000000.000,,,,
FederalHomeLoanBankAdvancesShortTerm,128456000.000,123095000.000,122733000.000,122368000.000,101634000.000,101265000.000,100894000.000,100592000.000
FederalHomeLoanBankStockAndFederalReserveBankStock,,,,,7478000.000,7472000.000,7456000.000,7690000.000
FinancingReceivableAllowanceForCreditLosses,,,,,,,22520000.000,22594000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,19517000.000,19911000.000,20354000.000,20401000.000
