,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,9000.000,10800.000,750.000,,,1800.000,5823.000,0.000,127770.000,78081.000,672113.000,517186.000,491818.000,611941.000,830007.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,54188.000
AccruedLiabilitiesCurrent,,,,,,,,743.000,385743.000,595743.000,805743.000,1015743.000,1285743.000,1420743.000,51161.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,341650.000,714120.000,1148732.000,1218233.000,1618233.000,1868233.000,2118233.000
AdditionalPaidInCapital,20800.000,63838.000,63838.000,63838.000,63838.000,63838.000,63838.000,72838.000,-47875.000,-47875.000,107086.000,1270113.000,1769960.000,3019780.000,4376258.000
Assets,10785.000,55403.000,47643.000,32133.000,29100.000,27853.000,26872.000,0.000,10689.000,6287.000,242113.000,847556.000,310026.000,775992.000,3759777.000
AssetsCurrent,10785.000,55403.000,23753.000,9503.000,7703.000,7703.000,7982.000,0.000,4733.000,4798.000,2215.000,842556.000,268907.000,734873.000,86346.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,128273.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,135841.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,21449.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,28598.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,42897.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,42897.000
Cash,9285.000,55403.000,23753.000,9503.000,7703.000,7703.000,5903.000,0.000,4733.000,4798.000,2215.000,842556.000,258836.000,734873.000,25868.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,100000.000,400000.000,300000.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,4000000000.000,4000000000.000,,,,,
CommonStockSharesIssued,5200000.000,7530000.000,7530000.000,7530000.000,7530000.000,7530000.000,7530000.000,7530000.000,,,,,,,
CommonStockSharesOutstanding,5200000.000,7530000.000,7530000.000,7530000.000,7530000.000,7530000.000,7530000.000,7530000.000,,,,,,,
CommonStockSharesSubscribedButUnissued,,,,,,,,,650000.000,,,,,,
CommonStockSharesSubscriptions,,,,,,,,,-65.000,,,,,,
CommonStockValue,5200.000,7530.000,7530.000,7530.000,7530.000,7530.000,7530.000,7530.000,,,,,,,
DeferredOfferingCosts,1500.000,0.000,,,,,,,,,237398.000,0.000,,,66800.000
DeferredTaxAssetsNet,,,,,,,,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,1030132.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,1030132.000,,,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,31119.000,31119.000,31119.000
