,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31
AdvertisingExpense,48000.000,48000.000,43000.000,40000.000,32000.000,47000.000,43000.000,37000.000,34000.000,39000.000,34000.000,31000.000,30000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,275410.000,275410.000,275410.000,,275410.000,275410.000,275410.000,,275410.000,275410.000
BankOwnedLifeInsuranceIncome,50000.000,51000.000,50000.000,52000.000,56000.000,54000.000,55000.000,56000.000,53000.000,53000.000,55000.000,55000.000,53000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-11386000.000,,,-15055000.000,,,,-16042000.000,,,,1656000.000,-670000.000
CommonStockDividendsPerShareDeclared,,0.030,0.030,,,,,,,,,,
ComprehensiveIncomeNetOfTax,114000.000,228000.000,197000.000,-88000.000,-1571000.000,93000.000,249000.000,247000.000,250000.000,242000.000,247000.000,226000.000,221000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,,,-2000.000,-3000.000,-2000.000,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,,1000.000,1000.000,1000.000,,,-7000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,25000.000,8500.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,,,,-2000.000,-1000.000,-2000.000,-1000.000,-1000.000,5000.000
DefinedBenefitPlanInterestCost,,,,,,,,22000.000,22000.000,23000.000,,21000.000,20000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,35000.000,36000.000,36000.000,,34000.000,26000.000
DefinedBenefitPlanServiceCost,,,,,,,,15000.000,15000.000,15000.000,,15000.000,4000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,23000.000,,,,,
DepreciationNonproduction,151000.000,,,148000.000,,,,129000.000,,,,120000.000,104000.000
EarningsPerShareBasicAndDiluted,0.020,0.040,0.040,-0.020,0.320,0.020,-0.600,0.050,0.050,0.050,0.050,0.050,0.040
FederalDepositInsuranceCorporationPremiumExpense,73000.000,75000.000,74000.000,74000.000,72000.000,73000.000,72000.000,119000.000,129000.000,91000.000,71000.000,72000.000,71000.000
FeesAndCommissionsDepositorAccounts,83000.000,82000.000,80000.000,83000.000,78000.000,76000.000,92000.000,98000.000,102000.000,110000.000,97000.000,86000.000,84000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,,11000.000,8000.000,,,31000.000,2000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,-952000.000,,-451000.000,-559000.000,-2000.000,-229000.000,-285000.000,7000.000
FinancingReceivableModificationsNumberOfContracts2,,,,,,,,1.000,2.000,1.000,-2.000,0.000,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,816000.000,409000.000,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,818000.000,409000.000,,,,
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,,,,,,,,0.000,0.000,1.000,2.000,0.000,0.000
GainsLossesOnSalesOfOtherRealEstate,,,,,,,,123000.000,,,,,-77000.000
HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,,,,,,,,0.000,0.000,309000.000,-86000.000,1965000.000,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionAggregateLoss,,,,,,,,3360000.000,4148000.000,3031000.000,-8644000.000,1976000.000,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLoss,,,,,,,,3360000.000,4148000.000,2722000.000,-8558000.000,11000.000,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,26127000.000,26026000.000,26638000.000,-52285000.000,25109000.000,22642000.000,22506000.000,-46625000.000,21944000.000,18753000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,193000.000,183000.000,248000.000,200000.000,239000.000,229000.000,229000.000,212000.000,201000.000,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,,,,,,,,,,204000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,17862000.000,17406000.000,18252000.000,-34807000.000,20947000.000,20680000.000,21228000.000,-41352000.000,21767000.000,18390000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,154000.000,132000.000,205000.000,183000.000,229000.000,217000.000,217000.000,243000.000,200000.000,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,,,,,,,,,,,,,203000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,8265000.000,8620000.000,8386000.000,-17478000.000,4162000.000,1962000.000,1278000.000,-5273000.000,177000.000,363000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,,39000.000,51000.000,43000.000,17000.000,10000.000,12000.000,12000.000,-31000.000,1000.000,1000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,169000.000,406000.000,310000.000,-176000.000,-2622000.000,133000.000,293000.000,377000.000,383000.000,370000.000,406000.000,342000.000,337000.000
IncomeTaxExpenseBenefit,58000.000,182000.000,116000.000,-84000.000,-1047000.000,44000.000,100000.000,129000.000,132000.000,127000.000,160000.000,115000.000,121000.000
IncomeTaxesPaid,,,,,,,,,,,,,555000.000
IncreaseDecreaseInAccruedInterestReceivableNet,111000.000,,,-78000.000,,,,-38000.000,,,,-124000.000,180000.000
IncreaseDecreaseInDeposits,1555000.000,,,-766000.000,,,,-6477000.000,,,,5874000.000,-308000.000
IncreaseDecreaseInOtherOperatingAssets,-302000.000,,,-156000.000,,,,319000.000,,,,-81000.000,85000.000
IncreaseDecreaseInOtherOperatingLiabilities,-3000.000,,,-109000.000,,,,145000.000,,,,104000.000,66000.000
InformationTechnologyAndDataProcessing,108000.000,108000.000,117000.000,139000.000,127000.000,139000.000,148000.000,160000.000,148000.000,161000.000,157000.000,115000.000,144000.000
