,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-413.000
CashProvidedByUsedInDiscontinuedOperationsFinancingActivities,,20949.000
ComprehensiveIncomeNetOfTax,267544.000,-347407.000
CumulativeEffectOfChangeInAccountingPrinciplePresentedOnIncomeStatementNetOfTax,-160020.000,
Depreciation,,9460.000
EarningsPerShareBasicAndDiluted,0.000,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-430459.000,-276497.000
IncomeTaxExpenseBenefit,-2895.000,
InterestExpense,13515.000,13766.000
NetCashProvidedByUsedInOperatingActivities,,-21379.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-21379.000
NetIncomeLoss,,-276497.000
NetInvestmentIncome,-427564.000,-276497.000
OperatingExpenses,416944.000,
OperatingIncomeLoss,-416944.000,-262731.000
OtherUnderwritingExpense,416944.000,199413.000
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,12667.000
ResearchAndDevelopmentExpense,,63318.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,196833770.000,
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,,203413977.000
