,2017-03-31
AmortizationOfIntangibleAssets,19467000.000
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,700000.000
CapitalExpendituresIncurredButNotYetPaid,140000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6945000.000
CostsAndExpensesRelatedParty,2361000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,200000.000
DefinedBenefitPlanContributionsByEmployer,300000.000
DepreciationDepletionAndAmortization,22073000.000
GeneralAndAdministrativeExpense,10345000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,27306000.000
IncomeTaxExpenseBenefit,418000.000
IncreaseDecreaseInOperatingCapital,-376000.000
NetCashProvidedByUsedInFinancingActivities,-45052000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-45052000.000
NetCashProvidedByUsedInInvestingActivities,-5609000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5609000.000
NetCashProvidedByUsedInOperatingActivities,43716000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,43716000.000
NetIncomeLoss,26888000.000
OperatingExpenses,125993000.000
OperatingIncomeLoss,27181000.000
OtherNonoperatingIncomeExpense,125000.000
PaymentsToAcquirePropertyPlantAndEquipment,5609000.000
ProvisionForDoubtfulAccounts,763000.000
RevenueFromRelatedParties,2100000.000
Revenues,153174000.000
SalesRevenueNet,153174000.000
SellingAndMarketingExpense,59001000.000
