,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,4257000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,,,,,,,223000.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,,,1353000.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,740000.000,,,,444000.000,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,9020000.000,,,
AmortizationOfIntangibleAssets,2641000.000,2638000.000,2356000.000,2119000.000,2526000.000,2341000.000,2182000.000,2175000.000,2187000.000,2128000.000,2116000.000,2117000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,94000.000,22000.000,6560000.000,-2222000.000,6673000.000,6466000.000,6218000.000,-12974000.000,6444000.000,6264000.000,6134000.000,-12614000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,2255000.000,,,
CapitalLeaseObligationsIncurred,,,,,16718000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,789000.000,,,,1224000.000,,,,2613000.000,,,
CommonStockDividendsPerShareDeclared,,,0.040,,0.050,0.050,0.050,0.050,0.060,0.060,0.060,0.060
ComprehensiveIncomeNetOfTax,14546000.000,19579000.000,-2452000.000,-31744000.000,11801000.000,1646000.000,5537000.000,-6770000.000,16653000.000,22253000.000,6376000.000,-15886000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,14821000.000,19198000.000,-3360000.000,-29836000.000,12307000.000,3502000.000,4999000.000,-5933000.000,16300000.000,22234000.000,6687000.000,-14350000.000
ConvertiblePreferredStockConvertedToOtherSecurities,18373000.000,-7319000.000,,,,,,,,,,
CostOfGoodsSold,256264000.000,282282000.000,228059000.000,207355000.000,276538000.000,299594000.000,239504000.000,189990000.000,260970000.000,270273000.000,225275000.000,204933000.000
Depreciation,9160000.000,9239000.000,9247000.000,22490000.000,,,,,,,,
DepreciationAndAmortization,13703000.000,13783000.000,13504000.000,24482000.000,18639000.000,17367000.000,17302000.000,17701000.000,18026000.000,18010000.000,18029000.000,18290000.000
DividendsCommonStock,,,,,2689000.000,,,,3279000.000,,,
DividendsShareBasedCompensationCash,,,9000.000,,6000.000,6000.000,6000.000,6000.000,30000.000,24000.000,32000.000,-13000.000
EarningsPerShareBasic,-0.090,0.510,-0.010,-0.470,0.180,0.180,0.130,-0.210,0.290,0.380,0.140,-0.300
EarningsPerShareDiluted,-0.090,0.510,-0.010,-0.470,0.180,0.170,0.120,-0.200,0.290,0.380,0.140,-0.310
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-100000.000,,,,182000.000,,,,-662000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.388,,,,0.392,,,,0.421,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,2687000.000,2687000.000,2690000.000,4080000.000,,,,,,,,
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,12.260,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,-866000.000,-295000.000,603000.000,-254000.000,-202000.000,-737000.000,-2138000.000,-5432000.000
GeneralAndAdministrativeExpense,20532000.000,18879000.000,19519000.000,-181000.000,18286000.000,25145000.000,25776000.000,32238000.000,34529000.000,21181000.000,22719000.000,32521000.000
GoodwillTranslationAdjustments,2000.000,,,,215000.000,,,,,,,
GrossProfit,72033000.000,82442000.000,50117000.000,1521000.000,72586000.000,83735000.000,73323000.000,55408000.000,96606000.000,90512000.000,69441000.000,39251000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,24985000.000,36832000.000,-301000.000,-36987000.000,18815000.000,19221000.000,16804000.000,-5282000.000,33711000.000,40444000.000,17727000.000,-27051000.000
IncomeLossFromEquityMethodInvestments,-621000.000,-2000.000,-448000.000,-1264000.000,354000.000,-372000.000,-917000.000,-4299000.000,-96000.000,-815000.000,-1483000.000,-1914000.000
IncomeTaxExpenseBenefit,9695000.000,14062000.000,-1248000.000,-13066000.000,7371000.000,4368000.000,8100000.000,1016000.000,14194000.000,15348000.000,5986000.000,-10913000.000
IncomeTaxesPaid,,,,,,,,,2229000.000,,,
