,2013-04-30,2014-04-30,2015-04-30,2016-04-30,2017-04-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,-378000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1704000.000,2074000.000,2477000.000,1863000.000,2016000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,271000.000,283000.000,4803000.000,900000.000,
AllowanceForDoubtfulAccountsReceivableChargeOffs,-5655000.000,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,-8460000.000,-5122000.000,-5737000.000,7119000.000
AmortizationOfAcquiredIntangibleAssets,2681000.000,,,,
AmortizationOfFinancingCosts,301000.000,334000.000,547000.000,477000.000,526000.000
AmortizationOfIntangibleAssets,,4084000.000,3600000.000,2326000.000,4100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2402183.000,483397.000,210416.000,429644.000,1320162.000
AssetImpairmentCharges,788000.000,1441000.000,9793000.000,3154000.000,6031000.000
AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,,,,500000.000,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,0.000,326000.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,50000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,252000.000,0.000,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,0.000,0.000,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,2800000.000
CapitalExpendituresIncurredButNotYetPaid,733000.000,149000.000,168000.000,407000.000,55000.000
CapitalizedComputerSoftwareImpairments,,,-8392000.000,,
CapitalizedComputerSoftwareImpairments1,,,,0.000,0.000
CommonStockDividendsPerShareDeclared,,,,640.000,640.000
ComprehensiveIncomeNetOfTax,18145000.000,20854000.000,7927000.000,18419000.000,12627000.000
CurrentFederalTaxExpenseBenefit,5368000.000,8632000.000,5973000.000,2748000.000,6125000.000
CurrentForeignTaxExpenseBenefit,429000.000,381000.000,226000.000,328000.000,293000.000
CurrentIncomeTaxExpenseBenefit,7051000.000,11049000.000,8356000.000,3674000.000,7578000.000
CurrentStateAndLocalTaxExpenseBenefit,1254000.000,2036000.000,2157000.000,598000.000,1160000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,0.120,0.000,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,0.000,0.000,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,534000.000,452000.000,500000.000
DeferredFederalIncomeTaxExpenseBenefit,3365000.000,2192000.000,-2629000.000,6079000.000,315000.000
DeferredForeignIncomeTaxExpenseBenefit,-33000.000,-104000.000,34000.000,-17000.000,44000.000
