,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2626625.000,673617.000,745746.000,854680.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,57034.000,,
AllocatedShareBasedCompensationExpense,3280933.000,673617.000,745746.000,854680.000
AmortizationOfDebtDiscountPremium,,510220.000,685761.000,2878834.000
AmortizationOfFinancingCosts,1196591.000,510220.000,685761.000,2878834.000
AmortizationOfIntangibleAssets,,,,64250.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,-9573300.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-28046500.000,
BusinessAcquisitionsProFormaRevenue,,,11033700.000,
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,1000000.000,
BusinessCombinationSeparatelyRecognizedTransactionsRevenuesAndGainsRecognized,,,711400.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,1197160.000,-1635867.000,537031.000,-662499.000
CommonStockDividendsShares,,,181500.000,
CostOfRevenue,3772084.000,5147181.000,,
CurrentFederalTaxExpenseBenefit,,0.000,0.000,0.000
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,,0.000,0.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000,0.000
Depreciation,,107552.000,319207.000,1100000.000
DepreciationAndAmortization,114194.000,,,
DepreciationDepletionAndAmortization,137707.000,107552.000,319207.000,1056659.000
DerivativeGainLossOnDerivativeNet,,13300.000,,
DividendsCommonStockCash,,,,143000.000
DividendsCommonStockStock,,472400.000,,
DividendsPreferredStock,,,716915.000,639253.000
EarningsPerShareBasicAndDiluted,-0.360,-0.270,-0.860,
FairValueAdjustmentOfWarrants,,,,883422.000
FairValueAssumptionsExpectedDividendPayments,,0.000,,
FairValueAssumptionsExpectedDividendRate,,,0.000,0.000
FairValueAssumptionsExpectedVolatilityRate,,0.500,0.450,0.350
FairValueAssumptionsRiskFreeInterestRate,,0.030,0.003,
GainLossOnDerivativeInstrumentsNetPretax,5392.000,1171419.000,-15320865.000,20315978.000
GainsLossesOnExtinguishmentOfDebt,,0.000,,
GeneralAndAdministrativeExpense,5669352.000,3799327.000,4232200.000,23300836.000
GoodwillAndIntangibleAssetImpairment,,,,0.000
GrossProfit,112936.000,194362.000,-659395.000,-5542774.000
ImpairmentOfIntangibleAssetsFinitelived,,,,545750.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8061805.000,,,
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,,,,-0.330
IncomeTaxExpenseBenefit,,0.000,0.000,0.000
IncomeTaxExpenseBenefitContinuingOperations,,0.000,,
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,,,0.000,0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1901595.000,8466361.000,-5701569.000
IncomeTaxReconciliationNondeductibleExpense,,-468568.000,-6042555.000,-143271.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-271656.000,1209480.000,-814510.000
IncreaseDecreaseInAccountsPayable,218400.000,-285068.000,511701.000,538043.000
IncreaseDecreaseInAccountsReceivable,711357.000,409875.000,438349.000,232100.000
IncreaseDecreaseInAccruedLiabilities,160567.000,215237.000,118278.000,447726.000
IncreaseDecreaseInDerivativeLiabilities,,,15106387.000,-20072504.000
IncreaseDecreaseInInventories,1387897.000,-1560462.000,629562.000,2024942.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,53543.000,48819.000,,
IncreaseDecreaseInPrepaidExpense,,,46517.000,13913.000
InterestExpense,156645.000,376980.000,808117.000,1839535.000
InterestPaid,123315.000,69682.000,17839.000,496989.000
LeaseAndRentalExpense,,45000.000,45000.000,38400.000
NetCashProvidedByUsedInFinancingActivities,7235590.000,5636476.000,15545309.000,12163951.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7235590.000,5636476.000,15545309.000,12163951.000
NetCashProvidedByUsedInInvestingActivities,-1098189.000,-1065631.000,-7815325.000,-1836105.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1098189.000,-1065631.000,-7815325.000,-1836105.000
NetCashProvidedByUsedInOperatingActivities,-4940241.000,-6206712.000,-7192953.000,-10990345.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4940241.000,-6206712.000,-7192953.000,-10990345.000
NetIncomeLoss,-8061805.000,-5433127.000,-24189602.000,-16290196.000
NetIncomeLossAvailableToCommonStockholdersBasic,-8686638.000,-7100077.000,-25822749.000,-17150835.000
NonoperatingIncomeExpense,-1347844.000,284219.000,-16814743.000,14714187.000
OperatingExpenses,6826897.000,5911708.000,6715464.000,25461609.000
OperatingIncomeLoss,-6713961.000,-5717346.000,-7374859.000,-31004383.000
OtherGeneralAndAdministrativeExpense,,445900.000,529500.000,
OtherNoncashExpense,487555.000,-405839.000,,
PaidInKindInterest,,,541515.000,1532252.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,6001847.000,0.000
