,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AllocatedShareBasedCompensationExpense,,,,36000.000,,,,,,,,28000.000,
AmortizationOfFinancingCosts,,2619000.000,,,,2656000.000,,,,2694000.000,,,
AmortizationOfIntangibleAssets,,,,1600000.000,,1500000.000,1100000.000,316000.000,284000.000,305000.000,305000.000,248000.000,242000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4107000.000,,,,-7766000.000,,,,-20926000.000,,,
ComprehensiveIncomeNetOfTax,,-12810000.000,-10245000.000,-8866000.000,-9500000.000,-11021000.000,-9131000.000,-7087000.000,-9074000.000,-18462000.000,-16788000.000,-13266000.000,4371000.000
ContractRevenueCost,145744000.000,146344000.000,150431000.000,165042000.000,171014000.000,160635000.000,174962000.000,174314000.000,159593000.000,145275000.000,149019000.000,162330000.000,172687000.000
ContractsRevenue,192797000.000,189891000.000,197112000.000,211514000.000,218687000.000,204329000.000,221281000.000,220947000.000,202415000.000,185380000.000,192966000.000,207377000.000,219086000.000
DeferredIncomeTaxExpenseBenefit,,1744000.000,,1700000.000,,1744000.000,,1700000.000,,1744000.000,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,,,,,0.020,,,,0.020,,,
DepreciationAndAmortization,2756000.000,2854000.000,,,,788000.000,809000.000,778000.000,925000.000,778000.000,680000.000,680000.000,662000.000
DepreciationDepletionAndAmortization,,2860000.000,,1000000.000,,2491000.000,,,,1307000.000,,,
EarningsPerShareBasicAndDiluted,-1.980,-2.120,-1.730,-1.390,-1.500,-1.640,-1.390,-1.010,-1.350,-2.410,-2.200,-1.760,0.840
EffectiveIncomeTaxRateContinuingOperations,,,,,,-0.188,,,,-0.104,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,,,,3400000.000,,3400000.000,3800000.000,3300000.000,3300000.000,3600000.000,3400000.000,3500000.000,3700000.000
GainsLossesOnExtinguishmentOfDebt,479000.000,,,,,,,1966000.000,,,,,
GeneralAndAdministrativeExpense,17798000.000,12707000.000,,,,11804000.000,13204000.000,14017000.000,14114000.000,18993000.000,18553000.000,17709000.000,-4096000.000
GoodwillImpairmentLoss,,,,,,,,,,0.000,,,
GrossProfit,47053000.000,43547000.000,46681000.000,46472000.000,47673000.000,43694000.000,46319000.000,46633000.000,42822000.000,40105000.000,43947000.000,45047000.000,46399000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,-11524000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9732000.000,-11066000.000,-8502000.000,-7122000.000,-7783000.000,-9277000.000,-7388000.000,-5343000.000,-7607000.000,-16717000.000,-15039000.000,,
IncomeTaxExpenseBenefit,1744000.000,1744000.000,1743000.000,1744000.000,1743000.000,1744000.000,1743000.000,1744000.000,1746000.000,1745000.000,1749000.000,1742000.000,1744000.000
IncomeTaxesPaid,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,9812000.000,,,,15087000.000,,,,-2085000.000,,,
IncreaseDecreaseInAccountsReceivable,,3213000.000,,,,3166000.000,,,,-3391000.000,,,
IncreaseDecreaseInAccruedLiabilities,,-2719000.000,,,,-15063000.000,,,,-8317000.000,,,
IncreaseDecreaseInInterestPayableNet,,-1592000.000,,,,-1545000.000,,,,-2168000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,-52000.000,,,,189000.000,,,,759000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,-170000.000,,,,307000.000,,,,-53000.000,,,
InterestExpense,18557000.000,18641000.000,18696000.000,18793000.000,18804000.000,18919000.000,18913000.000,18982000.000,18886000.000,18948000.000,19710000.000,19320000.000,23684000.000
InterestPaid,,16008000.000,,,,16164000.000,,,,16746000.000,,,
InvestmentIncomeInterest,9000.000,7000.000,34000.000,15000.000,22000.000,17000.000,17000.000,10000.000,11000.000,11000.000,17000.000,15000.000,12000.000
LineOfCreditFacilityCommitmentFeeAmount,,,,130000.000,,142000.000,131000.000,139000.000,121000.000,125000.000,107000.000,15000.000,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,0.018,0.018,0.018,-0.036,0.018,,,
NetCashProvidedByUsedInFinancingActivities,,-2262000.000,,,,-846000.000,,,,-750000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-2262000.000,,,,-846000.000,,,,-750000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-694000.000,,,,-603000.000,,,,-273000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-694000.000,,,,-603000.000,,,,-273000.000,,,
NetCashProvidedByUsedInOperatingActivities,,-1151000.000,,,,-6317000.000,,,,-19903000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1151000.000,,,,-6317000.000,,,,-19903000.000,,,
NetIncomeLoss,-11476000.000,-12810000.000,-10245000.000,-8866000.000,-9526000.000,-11021000.000,-9131000.000,-7087000.000,-9353000.000,-18462000.000,-16788000.000,-13266000.000,4520000.000
NonoperatingIncomeExpense,-18166000.000,-18747000.000,-18666000.000,-18711000.000,-18787000.000,-18917000.000,-18841000.000,-17030000.000,-17028000.000,-18965000.000,-19712000.000,-19359000.000,-25258000.000
NotesIssued1,,3171000.000,,,,3234000.000,,,,3298000.000,,,
OperatingExpenses,38619000.000,35866000.000,36517000.000,34883000.000,-15772000.000,22250000.000,21662000.000,20929000.000,19287000.000,18864000.000,20721000.000,19503000.000,18973000.000
OperatingIncomeLoss,8434000.000,7681000.000,10164000.000,11589000.000,11004000.000,9640000.000,11453000.000,11687000.000,9421000.000,2248000.000,4673000.000,7835000.000,31522000.000
OperatingLeasesRentExpenseMinimumRentals,,,,,,5301000.000,,,,5515000.000,,,
OperatingLeasesRentExpenseNet,,,,,,5197000.000,,,,5372000.000,,,
OperatingLeasesRentExpenseSubleaseRentals1,,,,,,104000.000,,,,143000.000,,,
OtherNonoperatingIncomeExpense,-97000.000,-113000.000,-4000.000,67000.000,-5000.000,-15000.000,55000.000,-24000.000,-100000.000,-28000.000,-19000.000,-54000.000,-22000.000
PaidInKindInterest,,1593000.000,,,,1626000.000,,,,1660000.000,,,
PaymentsForRepurchaseOfCommonStock,,2262000.000,,,,1975000.000,,,,934000.000,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,750000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,694000.000,,,,603000.000,,,,273000.000,,,
ProceedsFromIssuanceOfCommonStock,,,,,,1129000.000,,,,934000.000,,,
ProceedsFromLinesOfCredit,,,,,,,,,,10000000.000,,,
ProvisionForDoubtfulAccounts,,302000.000,,,,,,,,250000.000,,,
RepaymentsOfLinesOfCredit,,,,,,,,,,10000000.000,,,
RevenueFromRelatedParties,,,,,,123000.000,30000.000,,,,,,
ShareBasedCompensation,,473000.000,,,,752000.000,,,,805000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,6592567.000,6989107.000,,7659817.000,7623753.000,7534737.000,-14866059.000
