,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-25058.000,,
AcquisitionCosts,,,,159904.000,82621.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,27515.000,74510.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,-492977.000,-15547.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,96387.000,8014.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,3934.000,0.000,,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,0.000,0.000
BankOwnedLifeInsuranceIncome,,,25627.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,29.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6145466.000,,
ComprehensiveIncomeNetOfTax,326978.000,406733.000,211266.000,60306.000,280249.000
Depreciation,,,40190.000,,
DividendIncomeOperating,11537.000,11650.000,10980.000,11956.000,12015.000
EarningsPerShareBasic,0.290,0.420,0.350,-0.180,0.270
EarningsPerShareDiluted,0.290,0.420,0.350,-0.180,0.260
FederalDepositInsuranceCorporationPremiumExpense,67288.000,73477.000,61285.000,63638.000,62091.000
FeesAndCommissionsDepositorAccounts,45061.000,45027.000,46051.000,45178.000,45879.000
ForeclosedRealEstateExpense,,,,82069.000,56198.000
GainLossOnSaleOfLoansAndLeases,,,22998.000,,
GainLossOnSalesOfLoansNet,4535.000,4257.000,22998.000,14576.000,33693.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,6808724.000,7039928.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,344791.000,457236.000,388619.000,-47397.000,344050.000
IncomeTaxExpenseBenefit,96240.000,134129.000,107611.000,-19944.000,105497.000
IncomeTaxesPaid,,,0.000,,
IncreaseDecreaseInDeposits,,,-2055544.000,,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,109165.000,,
