,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
DirectOperatingCosts,8215.000,,,,
EarningsPerShareBasicAndDiluted,-0.001,-0.000,-0.000,-0.001,0.000
GeneralAndAdministrativeExpense,,,,,1324.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6525.000,,,,-621.000
InterestExpense,,140.000,82.000,,184.000
NetCashProvidedByUsedInContinuingOperations,90.000,,,,-394.000
NetCashProvidedByUsedInFinancingActivities,1780.000,,,,1551.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1780.000,,,,1551.000
NetCashProvidedByUsedInOperatingActivities,-1690.000,,,,-1945.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1690.000,,,,-1945.000
OtherCostAndExpenseOperating,,,,,161.000
OtherGeneralAndAdministrativeExpense,,961.000,3120.000,,979.000
ProceedsFromUnsecuredNotesPayable,1780.000,,,,1551.000
ProfitLoss,-8215.000,-1101.000,-3202.000,-4196.000,-1324.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000000.000,10000000.000,10000000.000,-20000000.000,10000000.000
