,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-48000.000,,,,-71000.000,,,
AdditionsToContractHoldersFunds,,,56000.000,,,,269000.000,,,
AmortizationOfValueOfBusinessAcquiredVOBA,626000.000,1007000.000,520000.000,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,2000.000,,,,7000.000,487000.000,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,,,,2409000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,59000.000,,15000.000,,109000.000,
BenefitsLossesAndExpenses,3594000.000,7470000.000,1186000.000,4222000.000,2331000.000,3388000.000,2604000.000,5332000.000,3385000.000,2851000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,8773000.000,,,,-10166000.000,,,
CededPremiumsWritten,109000.000,56000.000,81000.000,59000.000,91000.000,89000.000,86000.000,80000.000,74000.000,83000.000
ComprehensiveIncomeNetOfTax,3046000.000,618000.000,3636000.000,1415000.000,3316000.000,1244000.000,946000.000,-2661000.000,2001000.000,576000.000
CurrentFederalTaxExpenseBenefit,-170000.000,-18000.000,181000.000,-68000.000,55000.000,15000.000,193000.000,101000.000,579000.000,1919000.000
DeferredFederalIncomeTaxExpenseBenefit,835000.000,-628000.000,904000.000,287000.000,767000.000,691000.000,451000.000,-357000.000,-1016000.000,-465000.000
DeferredPolicyAcquisitionCostAmortizationExpenseEffectOfAdjustmentsToEstimatedGrossProfit,,,,19000.000,-19000.000,,-2000.000,,610000.000,
DeferredPolicyAcquisitionCostsPeriodIncreaseDecrease,,,,15000.000,-35000.000,,93000.000,-12000.000,588000.000,-753000.000
DeferredSalesInducementsAdjustments,,,,6000.000,-7000.000,,,,5000.000,
DeferredSalesInducementsPeriodIncreaseDecrease,,,27000.000,-5000.000,13000.000,,34000.000,-5000.000,4000.000,-62000.000
DerivativeGainLossOnDerivativeNet,,,,,,,-369000.000,-106000.000,-204000.000,-460000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.270,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.350,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,0.250,,,
FairValueInputsEntityCreditRisk,,,,,,,0.006,,,
GainLossOnInvestments,,,,120000.000,-347000.000,,-15000.000,7000.000,,
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,353000.000,414000.000,-848000.000,126000.000,-347000.000,92000.000,-15000.000,7000.000,386000.000,363000.000
ImpairmentOfInvestments,,,,6000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2847000.000,-1107000.000,3880000.000,1232000.000,2775000.000,2138000.000,2424000.000,27000.000,2202000.000,2473000.000
IncomeTaxExpenseBenefit,665000.000,-646000.000,1085000.000,219000.000,822000.000,706000.000,644000.000,-256000.000,-437000.000,1454000.000
IncomeTaxesPaid,,,,,,,0.000,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,1086000.000,,,,3670000.000,,,
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,,,-75000.000,,,,93000.000,,,
IncreaseDecreaseInFuturePolicyBenefitReserves,,,-1625000.000,,,,-289000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-1171000.000,,,,3114000.000,,,
IncreaseDecreaseInTradingSecurities,,,16000.000,,,,,,,
InsuranceCommissionsAndFees,,,,,,,,3076000.000,3140000.000,
InterestCreditedToPolicyOwnerAccounts,,,-1219000.000,,,,-1013000.000,,,
InterestCreditedToPolicyholdersAccountBalances,1541000.000,1437000.000,1219000.000,1023000.000,1439000.000,1042000.000,1013000.000,1321000.000,959000.000,1111000.000
InterestPaid,,,,,,,0.000,,,
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpensePeriodIncreaseDecrease,,,-2328000.000,,,,518000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,-866000.000,,,,-3948000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-866000.000,,,,-3948000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,5819000.000,,,,-10678000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,5819000.000,,,,-10678000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,3820000.000,,,,4460000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3820000.000,,,,4460000.000,,,
NetIncomeLoss,2182000.000,-461000.000,2795000.000,1013000.000,1953000.000,1432000.000,1780000.000,283000.000,2639000.000,1019000.000
NetInvestmentIncome,2458000.000,2465000.000,2428000.000,2291000.000,2309000.000,2229000.000,2314000.000,2382000.000,2265000.000,2239000.000
NetInvestmentIncomeInsuranceEntityFixedMaturities,,,,2000.000,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,,,,,-1008000.000,
OtherComprehensiveIncomeLossNetOfTax,,,,402000.000,1363000.000,,-834000.000,-2944000.000,-638000.000,-443000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,864000.000,1079000.000,841000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,171000.000,,-114000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,,,119000.000,915000.000,
OtherComprehensiveIncomeLossTax,475000.000,625000.000,463000.000,221000.000,750000.000,-103000.000,-459000.000,-1620000.000,-352000.000,-302000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,225000.000,27000.000,-21000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,1615000.000,2088000.000,1328000.000,892000.000,2319000.000,-335000.000,-1098000.000,-5288000.000,-93000.000,-2093000.000
OtherExpenseOfInsuranceEntities,977000.000,1031000.000,951000.000,1029000.000,996000.000,919000.000,911000.000,,,
OtherExpenses,,,,,,,,952000.000,1234000.000,
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsPeriodIncreaseDecrease,,,,,,,-7000.000,,,
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,40000.000,22000.000,,,,,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,5000.000,17000.000,,6000.000,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,,2979000.000,,,,13514000.000,,,
PolicyChargesInsurance,3635000.000,3501000.000,3486000.000,3043000.000,3144000.000,3205000.000,3098000.000,,,
PolicyholderBenefitsAndClaimsIncurredNet,360000.000,3981000.000,-1660000.000,1825000.000,-919000.000,489000.000,133000.000,2061000.000,1621000.000,1049000.000
ProceedsFromCollectionOfPolicyLoans,,,177000.000,,,,839000.000,,,
ProceedsFromInterestReceived,,,,,,,0.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,6672000.000,,,,1341000.000,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,264000.000,1152000.000,,1025000.000,1323000.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,2731000.000,,,,1025000.000,,8872000.000,
RealizedInvestmentGainsLosses,348000.000,397000.000,-848000.000,,,,,,386000.000,
ReinsuranceCostsAndRecoveriesNet,0.000,4000.000,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,174000.000,167000.000,,169000.000,161000.000,153000.000,166000.000
Revenues,6441000.000,6363000.000,5066000.000,5454000.000,5106000.000,5526000.000,5028000.000,5359000.000,5587000.000,5324000.000
SalesRevenueNet,3635000.000,3501000.000,3486000.000,3163000.000,2797000.000,3297000.000,2714000.000,2977000.000,2936000.000,3085000.000
UnrealizedGainLossOnInvestments,,,,43000.000,,,,,,
WithdrawalFromContractHoldersFunds,,,922000.000,,,,4217000.000,,,
