,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-1920000000.000,,,,2562000000.000,,,,21144000000.000,,,,5938000000.000,,,,-2682000000.000,,,,-3359000000.000,,,,-7114000000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1382000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,454000000.000,448000000.000,356000000.000,372000000.000,415000000.000,296000000.000,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,544000000.000,623000000.000,489000000.000,479000000.000,501000000.000,415000000.000,405000000.000,418000000.000,419000000.000,432000000.000,423000000.000,387000000.000,435000000.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,,,,,1062000000.000,1366000000.000,197000000.000,323000000.000,79000000.000,-423000000.000,-453000000.000,-712000000.000,-1194000000.000,-118000000.000,-368000000.000,-1494000000.000,-76000000.000,-182000000.000,-86000000.000,-410000000.000,4000000.000
AllowanceForLoanAndLeaseLossesForeignCurrencyTranslation,,,,,,,,,,,,,,,181000000.000,,145000000.000,39000000.000,255000000.000,35000000.000,-63000000.000,-75000000.000,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,2899000000.000,3181000000.000,3049000000.000,2644000000.000,2828000000.000,,,,0.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,862000000.000,759000000.000,703000000.000,802000000.000,816000000.000,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,7131000000.000,5906000000.000,5217000000.000,4910000000.000,4771000000.000,4317000000.000,4638000000.000,3752000000.000,3551000000.000,3257000000.000,2974000000.000,2987000000.000,2983000000.000,2812000000.000,2586000000.000,2727000000.000,2458000000.000,2335000000.000,2068000000.000,2180000000.000,2143000000.000,2048000000.000,1948000000.000,2083000000.000,2144000000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,2439000000.000,2189000000.000,2097000000.000,2248000000.000,1957000000.000,1920000000.000,1663000000.000,1762000000.000,1724000000.000,1616000000.000,1525000000.000,1696000000.000,1709000000.000
AssetImpairmentCharges,,,,,1181000000.000,,,,,,,,,,,,,,,,465000000.000,,,,40000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,2166000000.000,329000000.000,660000000.000,508000000.000,494000000.000,620000000.000,375000000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,1925000000.000,273000000.000,615000000.000,438000000.000,450000000.000,251000000.000,63000000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,,,,241000000.000,56000000.000,45000000.000,70000000.000,44000000.000,369000000.000,312000000.000,,,,,,,,,,,,,,
