,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentForAmortization,,50736.000,214237.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,75250.000,,,72620.000
AllocatedShareBasedCompensationExpense,,,,73000.000
AmortizationOfIntangibleAssets,,,331897.000,315000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,15854204.000,450000.000,
BusinessCombinationAcquisitionRelatedCosts,,211099.000,211045.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,1827016.000,472574.000,-94747.000,-1482776.000
ComprehensiveIncomeNetOfTax,-3277098.000,,1051788.000,235497.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-1400394.000,,
ConcentrationRiskPercentage1,,,0.180,
CostOfGoodsAndServicesSold,,10257367.000,14442815.000,13778126.000
CostOfGoodsSoldDepreciation,,25205.000,28000.000,
CostOfRevenue,8158463.000,,,
CurrentFederalTaxExpenseBenefit,,10500.000,0.000,
CurrentForeignTaxExpenseBenefit,,30856.000,50266.000,47855.000
DeferredFederalIncomeTaxExpenseBenefit,,80689.000,68788.000,68788.000
DeferredIncomeTaxExpenseBenefit,63492.000,80689.000,68788.000,68788.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,0.000
Depreciation,,326917.000,393462.000,470000.000
DepreciationDepletionAndAmortization,736380.000,726214.000,960070.000,1063423.000
EarningsPerShareBasic,,,0.020,0.010
EarningsPerShareBasicAndDiluted,-0.110,-0.040,,
EarningsPerShareDiluted,,,0.010,0.010
EffectOfExchangeRateOnCashAndCashEquivalents,-55362.000,-63816.000,243294.000,-121496.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,0.000
EntityWideRevenueMajorCustomerPercentage,,0.260,,
ExciseAndSalesTaxes,,,185000.000,
FairValueInputsDiscountRate,,,0.190,
FairValueInputsLongTermRevenueGrowthRate,,,0.030,
ForeignCurrencyTransactionGainLossUnrealized,,-55793.000,187252.000,-256420.000
GeneralAndAdministrativeExpense,5323908.000,4555577.000,5547078.000,6289621.000
