,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,127162.000,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,6083552.000,7465838.000,6464193.000,8391147.000,10055679.000,8869234.000,10641158.000,12538573.000,12385290.000,14096185.000,15288497.000,26004141.000,23059176.000,21984136.000,22645753.000,21143784.000,12893323.000,13244388.000,7563438.000,6710695.000,6393213.000,9440696.000,8118326.000
AccountsPayableRelatedPartiesCurrent,968276.000,1093241.000,620724.000,1227312.000,917519.000,,,,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,10253663.000,11171759.000,13350228.000,8374511.000,8280749.000,5643500.000,9239682.000,8254858.000,12598493.000,8658147.000
AccountsReceivableNetCurrent,2113667.000,5493475.000,5436006.000,6001503.000,8362742.000,7160780.000,7383050.000,8091270.000,7955601.000,11714813.000,11417226.000,13952805.000,21675824.000,9936948.000,10855044.000,13033513.000,7897650.000,6315414.000,3678156.000,7362563.000,7652739.000,10952219.000,7017873.000
AccountsReceivableRelatedPartiesCurrent,3900.000,10967.000,2459.000,1661.000,,,,,,,,9335321.000,,3150000.000,1000000.000,,,,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,,,,,,340860.000,,,,492328.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-335167.000,,,,1353170.000,,,1647153.000,3758373.000,4754911.000,5739802.000,6742217.000,7818217.000,8918048.000,10040893.000,11153445.000,12286874.000,13421992.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,16255.000,14212000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,2940114.000,3275037.000,3319388.000,3397996.000,10644033.000,10719345.000,10767272.000,10850774.000,10897515.000,19579732.000,19882694.000,39189263.000,39191567.000,46595472.000,46683686.000,52709652.000,52884086.000,53014054.000,57381203.000,59883874.000,60280384.000,69051124.000,66837299.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,0.000,,,,2013167.000,316715.000,316715.000,476861.000,1965344.000,,,,1646274.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,316715.000,316715.000,316715.000,476861.000,1965335.000,1965344.000,1877119.000,1877119.000,1646274.000,1640274.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,,,,,,,4346452.000,4346452.000,,0.000,0.000,0.000,,
Assets,12863217.000,17813897.000,16733971.000,21364798.000,50580833.000,49102377.000,49338065.000,52409675.000,51645461.000,64546356.000,66377073.000,139873327.000,132929943.000,133822231.000,117429460.000,120230689.000,106970541.000,95338688.000,82545092.000,87370088.000,86243750.000,86985968.000,80467748.000
AssetsCurrent,10804262.000,15699515.000,12674254.000,17382383.000,16369954.000,14331308.000,15127071.000,18261742.000,17266340.000,24095621.000,25458789.000,62883087.000,55527328.000,33749232.000,28170762.000,31642656.000,18934492.000,23166774.000,10962167.000,17747588.000,19466950.000,21185452.000,14666428.000
AssetsNoncurrent,2058955.000,2114382.000,4059717.000,3982415.000,34210879.000,34771069.000,34210994.000,34147933.000,34379121.000,40450735.000,40918284.000,76990240.000,77402615.000,100072999.000,89258698.000,88588033.000,88036049.000,72171914.000,71582925.000,69622500.000,66776800.000,65800516.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,11170243.000,,,,0.000,
BorrowedFunds,,,,,,14780786.000,12057051.000,13083333.000,10158333.000,8515698.000,9055283.000,43704475.000,43427439.000,,43484596.000,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,4711000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,,4711000.000,4711000.000,4744850.000,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,2233000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,16500000.000,16500000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,1.000,1.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,28791000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,2233000.000,2233000.000,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationAsset,,,,,,,,1850000.000,1850000.000,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,2861000.000,2861000.000,,3220250.000,5385250.000,3371836.000,,6069000.000,6069000.000,6069000.000,,,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,,0.000,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,809497.000,605442.000,492755.000,450871.000,408145.000,364561.000,186948.000,190703.000,194533.000,181293.000,133153.000,84046.000
