,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,32152000.000,,,,32499000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2156000.000,2839000.000,2896000.000,3283000.000,3758000.000,4145000.000,3608000.000,3509000.000,396000.000,785000.000,247000.000,724000.000
AdvancesFromFederalHomeLoanBanks,21543000.000,16517000.000,19457000.000,24426000.000,24334000.000,19558000.000,22493000.000,19959000.000,27862000.000,19861000.000,19790000.000,12000000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,,,23118000.000,,,,,
Assets,1481393000.000,1496946000.000,1485299000.000,1533551000.000,1485738000.000,1482110000.000,1498762000.000,1515503000.000,1457046000.000,1476951000.000,1479725000.000,1500407000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,1657000.000,1624000.000,1672000.000,1851000.000,1619000.000,1840000.000,1589000.000,1564000.000
AvailableForSaleSecurities,290283000.000,320029000.000,342184000.000,353804000.000,326673000.000,350229000.000,353678000.000,360936000.000,351010000.000,357421000.000,343602000.000,359863000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,320962000.000,343924000.000,348190000.000,355603000.000,350152000.000,356203000.000,343212000.000,358732000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,11044000.000,23868000.000,49087000.000,51266000.000,133080000.000,124834000.000,129280000.000,149949000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,6945000.000,22820000.000,47271000.000,50013000.000,128657000.000,113490000.000,97113000.000,121633000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,4099000.000,1048000.000,1816000.000,1253000.000,4423000.000,11344000.000,32167000.000,28316000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,68406000.000,71126000.000,75022000.000,83993000.000,92702000.000,104967000.000,99318000.000,105058000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,152035000.000,157236000.000,109398000.000,160918000.000,143936000.000,149361000.000,143926000.000,156797000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,75299000.000,97589000.000,74404000.000,66122000.000,57877000.000,50666000.000,45850000.000,52573000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,325016000.000,348605000.000,352006000.000,359085000.000,349391000.000,355581000.000,342013000.000,358299000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,29276000.000,22654000.000,93182000.000,48052000.000,54876000.000,50587000.000,52919000.000,43871000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,326673000.000,350229000.000,353678000.000,360936000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,49000.000,77000.000,170000.000,248000.000,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,16000.000,4000.000,7000.000,8000.000,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,49000.000,77000.000,170000.000,248000.000,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,33000.000,73000.000,163000.000,240000.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,5760000.000,6382000.000,5658000.000,5581000.000,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,242.000,,207.000
BuildingsAndImprovementsGross,,,,,,,32891000.000,,,,31895000.000,
Capital,,,,,,,155135000.000,,,,149581000.000,
CapitalRequiredForCapitalAdequacy,,,,,,,77618000.000,,,,78058000.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080,,,,0.080,
CapitalRequiredToBeWellCapitalized,,,,,,,97023000.000,,,,97572000.000,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100,,,,0.100,
CapitalToRiskWeightedAssets,,,,,,,0.160,,,,0.153,
