,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,,,258842.000,,,
AccountsPayableCurrent,1179937.000,2016804.000,2327114.000,3249661.000,2589149.000,2534110.000,2437778.000,2412837.000,2225785.000,2540359.000,2156031.000,2121539.000,1758083.000,2234735.000,1857156.000,2268833.000,2182438.000,1876542.000,1553388.000,1671531.000,1738955.000,1964666.000,1744261.000,2076887.000
AccountsReceivableNetCurrent,3918945.000,4811442.000,3501744.000,4325994.000,2806265.000,3221221.000,3181721.000,3156881.000,3298437.000,2541889.000,3803853.000,4046038.000,3876966.000,3709782.000,3536747.000,4010069.000,4357896.000,3404786.000,2798353.000,3339549.000,2722023.000,2367370.000,2276608.000,3241771.000
AccruedLiabilitiesCurrent,451727.000,715479.000,331929.000,420949.000,458810.000,393631.000,393913.000,653054.000,775765.000,619756.000,436775.000,,,,405975.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,9696226.000,9989038.000,,10385220.000,10874978.000,10737157.000,-11080019.000,-11408053.000,-11769205.000,-12071369.000,12249509.000,12627024.000,12832478.000,13200996.000,13561532.000,13741025.000,14096523.000,14406796.000,14731169.000,15092170.000,15396007.000,15802128.000,16190694.000,16257720.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,66192.000,51849.000,42502.000,,42502.000,42502.000,42502.000,42502.000,42502.000,42502.000,42502.000,42502.000,42502.000,42502.000,42502.000,0.000,0.000,0.000,0.000,,,,0.000,
AdditionalPaidInCapital,10715074.000,10738595.000,10762338.000,10799858.000,10826840.000,10846988.000,11110575.000,11124821.000,11138321.000,11151221.000,11236236.000,11247486.000,11282665.000,11308105.000,11336693.000,11344707.000,11361959.000,11365486.000,11381536.000,11406887.000,11422345.000,11426837.000,11457320.000,11471643.000
AllowanceForDoubtfulAccountsReceivableCurrent,29298.000,43496.000,58496.000,83996.000,109496.000,103496.000,117098.000,117098.000,40000.000,40000.000,40000.000,40000.000,50000.000,50000.000,45000.000,48000.000,48000.000,48000.000,60000.000,60000.000,30000.000,30000.000,30000.000,36000.000
Assets,19150609.000,20017041.000,19227430.000,19887615.000,19364280.000,17632493.000,16960214.000,17085642.000,15615062.000,15461068.000,16353284.000,16528605.000,15794431.000,15626012.000,15103248.000,15579975.000,15879533.000,14854530.000,13382034.000,13873461.000,14498779.000,13927885.000,13647421.000,14824854.000
AssetsCurrent,10744497.000,10868195.000,9010271.000,9632253.000,8334194.000,7962690.000,7078177.000,7106207.000,7702526.000,7473559.000,8403616.000,8585351.000,7823922.000,7831084.000,6779968.000,7544006.000,7729353.000,6922355.000,5803485.000,6312448.000,6758128.000,6463542.000,6331436.000,7437342.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,665000.000,665000.000,665000.000,688750.000,688750.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,594888.000,318601.000,269465.000,2495.000,4285.000,1509.000,0.000,0.000,0.000,0.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,303485.000,34301.000,22730.000,2495.000,4285.000,1509.000,0.000,0.000,0.000,0.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,291403.000,284300.000,246735.000,0.000,0.000,0.000,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,,,4293725.000,4293725.000,4293725.000,4298556.000,4303156.000,4303156.000,4357247.000,4360114.000,4360114.000,4360114.000,4499899.000,4508706.000,3978387.000,3978387.000,3978387.000,3986715.000,,
CapitalLeaseObligationsCurrent,,,,105384.000,261950.000,264484.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,1126020.000,1058941.000,,,,,,,,,,,,,,,,,,
Cash,,,,,,,508590.000,,,,751275.000,297248.000,232024.000,329240.000,209398.000,391382.000,284774.000,263838.000,272291.000,220299.000,526294.000,206619.000,380381.000,265142.000
CashAndCashEquivalentsAtCarryingValue,3561581.000,2445115.000,1358223.000,485781.000,353416.000,278377.000,477708.000,341494.000,315407.000,460102.000,749766.000,297248.000,232024.000,329240.000,209398.000,391382.000,284774.000,263838.000,272291.000,220299.000,526294.000,206619.000,380381.000,265142.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,3.510,,,,3.510,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,,,,,,,,,,100000.000,100000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000
CommitmentsAndContingencies,,,,,,,0.000,,,,,,,,,,,,,,,,,
