,2016-09-30
AccretionExpense,2000000.000
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForRevisionInEstimates,-35000000.000
AccrualForEnvironmentalLossContingenciesPayments,44000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,4000000.000
AdvertisingExpense,64000000.000
AllocatedShareBasedCompensationExpense,34000000.000
AmortizationOfFinancingCosts,23000000.000
AmortizationOfFinancingCostsAndDiscounts,23000000.000
AmortizationOfIntangibleAssets,77000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1200000.000
AssetImpairmentCharges,181000000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,28000000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,17000000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,11000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-69000000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-40000000.000
CommonStockDividendsPerShareCashPaid,1.560
ComprehensiveIncomeNetOfTax,-12000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-11000000.000
CostOfRevenue,3321000000.000
CurrentFederalTaxExpenseBenefit,60000000.000
CurrentForeignTaxExpenseBenefit,79000000.000
CurrentIncomeTaxExpenseBenefit,156000000.000
CurrentStateAndLocalTaxExpenseBenefit,17000000.000
DecreaseInRestrictedCash,33000000.000
DeferredIncomeTaxExpenseBenefit,23000000.000
DeferredIncomeTaxesAndTaxCredits,23000000.000
Depreciation,260000000.000
DepreciationDepletionAndAmortization,337000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-32000000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,-9000000.000
DividendsCommonStock,97000000.000
EarningsPerShareBasic,-0.470
EarningsPerShareDiluted,-0.460
EffectOfExchangeRateOnCashAndCashEquivalents,-6000000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,13000000.000
EnvironmentalExitCostsReasonablyPossibleAdditionalLossesHighEstimate,380000000.000
EnvironmentalRemediationExpense,43000000.000
EquityMethodInvestmentDividendsOrDistributions,18000000.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,51000000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,25000000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,336000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,7000000.000
GainLossOnSaleOfBusiness,9000000.000
GoodwillAcquiredDuringPeriod,94000000.000
GoodwillImpairmentLoss,-171000000.000
GoodwillTranslationAdjustments,2000000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,10000000.000
GrossProfit,1627000000.000
IncomeLossFromContinuingOperations,2000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-152000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,136000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,288000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,136000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3000000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.030
IncomeLossFromContinuingOperationsPerDilutedShare,0.030
IncomeLossFromDiscontinuedOperationsNetOfTax,-31000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.500
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.490
IncomeLossFromEquityMethodInvestments,13000000.000
IncomeLossFromSubsidiariesNetOfTax,0.000
IncomeTaxExpenseBenefit,133000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,43000000.000
IncomeTaxReconciliationDispositionOfBusiness,0.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-32000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,47000000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,55000000.000
IncomeTaxReconciliationNondeductibleExpenseRestructuringCharges,11000000.000
IncomeTaxReconciliationOtherAdjustments,1000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,2000000.000
IncomeTaxReconciliationTaxCreditsForeign,24000000.000
IncomeTaxReconciliationTaxCreditsResearch,10000000.000
IncomeTaxReconciliationTaxSettlementsOther,27000000.000
IncomeTaxesPaid,108000000.000
IncreaseDecreaseInAccountsPayable,-59000000.000
IncreaseDecreaseInAccountsReceivable,-55000000.000
IncreaseDecreaseInInsuranceSettlementsReceivable,3000000.000
IncreaseDecreaseInInventories,-44000000.000
IncreaseDecreaseInOperatingCapital,-57000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-17000000.000
IncreaseDecreaseInRestrictedCashAndInvestments,4000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1000000.000
InterestAndDebtExpense,-6000000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,8000000.000
InterestAndFeeIncomeLoansAndLeases,6000000.000
InterestCostsIncurredCapitalized,1000000.000
InterestExpenseDebt,-190000000.000
InterestIncomeExpenseNet,-182000000.000
InterestPaid,162000000.000
LegalFees,8000000.000
MarketableSecuritiesRealizedGainLoss,0.000
NetCashProvidedByUsedInContinuingOperations,-23000000.000
NetCashProvidedByUsedInDiscontinuedOperations,-40000000.000
NetCashProvidedByUsedInFinancingActivities,-394000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-394000000.000
NetCashProvidedByUsedInInvestingActivities,-332000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-332000000.000
NetCashProvidedByUsedInOperatingActivities,703000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,703000000.000
NetIncomeLoss,-29000000.000
NetIncomeLossAttributableToNoncontrollingInterest,1000000.000
NumberOfReportableSegments,3.000
OperatingIncomeLoss,327000000.000
OperatingLeasesRentExpenseContingentRentals,3000000.000
OperatingLeasesRentExpenseMinimumRentals,65000000.000
OperatingLeasesRentExpenseNet,66000000.000
OperatingLeasesRentExpenseSubleaseRentals1,2000000.000
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,86000000.000
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,55000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,60000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,41000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,19000000.000
OtherComprehensiveIncomeLossBeforeTax,39000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-15000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-14000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,-1000000.000
OtherComprehensiveIncomeLossNetOfTax,17000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-14000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBenefitPlanImprovementTaxEffect,31000000.000
OtherComprehensiveIncomeLossTax,22000000.000
OtherDepreciationAndAmortization,337000000.000
OtherOperatingIncome,28000000.000
OtherOperatingIncomeExpenseNet,15000000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,0.000
PaymentsForHedgeInvestingActivities,5000000.000
PaymentsForProceedsFromOtherInvestingActivities,-6000000.000
PaymentsForRepurchaseOfCommonStock,500000000.000
PaymentsForRestructuring,10000000.000
PaymentsOfDebtExtinguishmentCosts,0.000
PaymentsOfDebtIssuanceCosts,15000000.000
PaymentsOfDividendsCommonStock,97000000.000
PaymentsToAcquireAvailableForSaleSecurities,10000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,83000000.000
PaymentsToAcquirePropertyPlantAndEquipment,300000000.000
PensionAndOtherPostretirementBenefitExpense,124000000.000
PensionContributions,35000000.000
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,16000000.000
ProceedsFromHedgeInvestingActivities,9000000.000
ProceedsFromIssuanceInitialPublicOffering,712000000.000
ProceedsFromIssuanceOfLongTermDebt,1250000000.000
ProceedsFromPaymentsForOtherFinancingActivities,-8000000.000
ProceedsFromRepaymentsOfShortTermDebt,-156000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,10000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,2000000.000
ProfitLoss,-28000000.000
RepaymentsOfLongTermDebt,1595000000.000
ResearchAndDevelopmentExpense,100000000.000
Revenues,4976000000.000
SaleOfStockPercentageOfOwnershipAfterTransaction,0.830
SalesRevenueGoodsNet,4948000000.000
SalesRevenueNet,4948000000.000
SellingGeneralAndAdministrativeExpense,1228000000.000
ShareBasedCompensation,30000000.000
StockIssuedDuringPeriodSharesNewIssues,417584.000
StockIssuedDuringPeriodValueShareBasedCompensation,24000000.000
StockRepurchasedDuringPeriodShares,5049911.000
StockRepurchasedDuringPeriodValue,500000000.000
StockholdersEquityNoteSpinoffTransaction,712000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,4000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,2000000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,-5000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,22000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,10000000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,2000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,64000000.000
WeightedAverageNumberOfSharesOutstandingBasic,63000000.000
