,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-08-31,2016-11-30
AccretionExpense,,,,,187.000,276.000,291.000,291.000,276.000,,,,,,,,,
AccretionOfDiscount,,,,,,,291.000,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,,335.000,258.000,,,,,,,,,,,,,,,
BrokerageCommissionsRevenue,,,,,,,,,,,,10532.000,9483.000,,19697.000,14173.000,11398.000,6207.000
CashAcquiredFromAcquisition,240161.000,,,,,,0.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,293488.000,,,,,,-6953.000,,,,29511.000,,,,-3935.000,,-27365.000,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,-9979.000,-57084.000,-21079.000,-32997.000,-16419.000,-15873.000,-35962.000,-43781.000
CostsAndExpenses,-11646.000,66893.000,35790.000,87662.000,,,,,,,,,,,,,,
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,-392604.000,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,-9742.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,0.000,0.000,-0.010,-0.020,0.000,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,-237.000,,,,-1428.000,,-191.000,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,1.410,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.001,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,17887.000,-15004.000,,72.000,2514.000,1039.000,708.000,2922.000,,,,,,,,,
GeneralAndAdministrativeExpense,3924.000,6273.000,8754.000,25654.000,9937.000,2556.000,2507.000,3401.000,1782.000,3923.000,4684.000,5412.000,9296.000,15188.000,7937.000,6922.000,7311.000,19093.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,0.000,-0.020,-0.010,-0.010,-0.000,-0.010,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,
IncomeTaxesPaid,0.000,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,0.000,,,,0.000,,,,0.000,,0.000,
IncreaseDecreaseInAccountsPayable,8782.000,,,,,,-3577.000,,,,-2572.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,3763.000,,5155.000,
IncreaseDecreaseInAccountsReceivable,-7.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAssetRetirementObligations,,,,,,,-170.000,,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,,,,,,,,-1387.000,,5970.000,
IncreaseDecreaseInPrepaidExpense,-1198.000,,,,,,461.000,,,,-464.000,,,,-1140.000,,4780.000,
IncreaseDecreaseInReceivables,,,,,,,,,,,26.000,,,,-8251.000,,-7308.000,
InterestPaid,0.000,,,,,,0.000,,,,0.000,,,,0.000,,0.000,
LeaseAndRentalExpense,900.000,300.000,450.000,450.000,450.000,450.000,450.000,450.000,451.000,470.000,515.000,450.000,483.000,475.000,456.000,450.000,450.000,450.000
ManagementFeeExpense,,,,,,,,,,,,,,,,1135.000,1156.000,1131.000
NetCashProvidedByUsedInFinancingActivities,450000.000,,,,,,0.000,,,,55000.000,,,,19500.000,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,450000.000,,,,,,0.000,,,,55000.000,,,,19500.000,,0.000,
NetCashProvidedByUsedInInvestingActivities,-152443.000,,,,,,0.000,,,,-12500.000,,,,0.000,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-152443.000,,,,,,0.000,,,,-12500.000,,,,0.000,,0.000,
NetCashProvidedByUsedInOperatingActivities,-4069.000,,,,,,-6953.000,,,,-12752.000,,,,-22006.000,,-27174.000,
