,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,90554.000,,,,,,,,,,,,168543.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,-129.000,,,,,,,,,,,,31604.000,,
AllocatedShareBasedCompensationExpense,,,,,270794.000,457230.000,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,156106.000,193753.000,193753.000,193753.000,193752.000,193710.000,193710.000,193710.000,193497.000,193710.000,193710.000,193710.000,241372.000,241372.000,241372.000,241372.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,9338045.000,,,,8090878.000,,,,4063253.000,,,,694375.000,,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,13000765.000,1336708.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,634.000,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,194421.000,605754.000,694110.000,533677.000,513145.000,580602.000,374423.000,407345.000,495410.000,220287.000,415367.000,461279.000,689572.000,64448.000,547149.000,557026.000,544871.000
Depreciation,,,,,4524.000,,,200018.000,,,,,,,,,,,,,
DepreciationAndAmortization,,,,,,166726.000,199874.000,,200018.000,,200124.000,200124.000,199931.000,198298.000,198405.000,198477.000,198621.000,246192.000,245460.000,245460.000,245460.000
DepreciationDepletionAndAmortization,,,,,,,372226.000,,,,410322.000,,,,339072.000,,,,401417.000,,
EarningsPerShareBasic,-0.010,-0.010,,,-0.040,-0.040,-0.030,-0.030,-0.020,-0.020,-0.020,-0.010,-0.020,-0.030,-0.020,-0.010,-0.020,-0.010,-0.020,-0.010,-0.010
EarningsPerShareBasicAndDiluted,,,-0.010,,,,,,,,,,,,,,,,,,
