,2011-12-31,2012-12-31
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,-1694069.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3009539.000,-393919.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,230905.000,
CostOfGoodsAndServicesSold,21768338.000,11452.000
DepreciationAndAmortization,566200.000,431213.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,76442.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,-1316326.000,
EarningsPerShareBasicAndDiluted,-0.070,-0.120
EffectOfExchangeRateOnCashAndCashEquivalents,91464.000,554.000
FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,-772736.000,-2377.000
GainLossOnSaleOfOtherInvestments,,3048623.000
GeneralAndAdministrativeExpense,5498185.000,1919514.000
GrossProfit,5070795.000,173723.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-1694069.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-5352985.000,-1694069.000
IncomeLossFromDiscontinuedOperationsNetOfTax,1316326.000,-6630704.000
IncomeTaxExpenseBenefit,627207.000,
IncomeTaxExpenseBenefitContinuingOperations,,224257.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,321608.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,271316.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.000
IncomeTaxesPaid,116318.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1926624.000,24862.000
IncreaseDecreaseInAccountsReceivable,-821356.000,-10145.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-117838.000,
IncreaseDecreaseInAccruedTaxesPayable,,-79604.000
IncreaseDecreaseInDeferredIncomeTaxes,-627207.000,
IncreaseDecreaseInDeposits,-976242.000,229952.000
IncreaseDecreaseInDueToRelatedParties,0.000,-2498326.000
IncreaseDecreaseInInventories,-285493.000,-22726.000
IncreaseDecreaseInOperatingAssets,-289283.000,
IncreaseDecreaseInOtherReceivables,-5958.000,
InterestExpense,-5273.000,
InterestPaid,1147.000,
InventoryWriteDown,492400.000,
InvestmentIncomeInterest,2608.000,350.000
NetCashProvidedByUsedInDiscontinuedOperations,,-922508.000
NetCashProvidedByUsedInFinancingActivities,-46372.000,177714.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-46372.000,177714.000
NetCashProvidedByUsedInInvestingActivities,-787758.000,-81981.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-787758.000,-81981.000
NetCashProvidedByUsedInOperatingActivities,-2266873.000,-490206.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2266873.000,-490206.000
NetIncomeLoss,-4725778.000,-1694069.000
OperatingExpenses,8916937.000,1947822.000
OperatingIncomeLoss,-3846142.000,-1774099.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,331709.000,
OtherComprehensiveIncomeLossTax,-4394069.000,-7669529.000
OtherDeferredCostAmortizationExpense,,416447.000
OtherExpenses,-187852.000,79680.000
OtherGeneralAndAdministrativeExpense,,882340.000
OtherNoncashIncomeExpense,-1506843.000,80030.000
OtherSellingAndMarketingExpense,,767117.000
ProceedsFromIssuanceOfCommonStock,250000.000,1289.000
ProceedsFromSaleOfFurnitureAndFixtures,43356.000,
ProfitLoss,-4725778.000,-8324773.000
PropertyPlantAndEquipmentDisposals,189125.000,
ProvisionForDoubtfulAccounts,725882.000,410.000
RepaymentOfNotesReceivableFromRelatedParties,-296372.000,176425.000
ResearchAndDevelopmentExpense,1289525.000,
Revenues,26839133.000,185175.000
SalesRevenueNet,26839133.000,185175.000
SellingAndMarketingExpense,2129227.000,28308.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.210
StockIssued,0.000,
StockIssuedDuringPeriodSharesOther,1600000.000,
TemporaryEquityForeignCurrencyTranslationAdjustments,331709.000,655244.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,0.000
WeightedAverageBasicSharesOutstandingProForma,66305413.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,70061339.000
