,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndOtherReceivablesNetCurrent,,,,,1080000.000,126021.000,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,3851117.000,3573777.000,3225355.000,1037926.000,1775927.000,1146931.000,3719504.000,6118000.000,3948000.000,4520000.000,4963000.000,3522000.000,4410000.000,5724000.000,6691000.000,6079000.000,8947000.000,7097000.000
AccountsReceivableNetCurrent,3378.000,460756.000,191149.000,,340874.000,980262.000,475949.000,1060000.000,1303000.000,2136000.000,5286000.000,5204000.000,7450000.000,11710000.000,15720000.000,14621000.000,21367000.000,21489000.000
AccruedIncomeTaxesCurrent,54932.000,60722.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,0.000,,,,66000.000,,,,375000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-69000.000,-89000.000,-37000.000,-36000.000,-142000.000,-125000.000,-1055000.000
AdditionalPaidInCapital,,,,2625090.000,2626027.000,2660512.000,14789736.000,72275000.000,72482000.000,114031000.000,114411000.000,114947000.000,112726000.000,292256000.000,295719000.000,298321000.000,301680000.000,313758000.000
AdditionalPaidInCapitalCommonStock,8334873.000,8386333.000,2338765.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,250000.000,135000.000,135000.000,135000.000,106000.000,181000.000,200000.000,200000.000,300000.000,300000.000
Assets,4683774.000,4520819.000,2188399.000,11676467.000,14168381.000,13385974.000,8976238.000,118899000.000,116082000.000,156142000.000,153605000.000,151679000.000,146439000.000,515261000.000,526363000.000,526261000.000,748418000.000,809466000.000
AssetsCurrent,2452045.000,2399430.000,728126.000,10325482.000,8397979.000,7429815.000,3652084.000,22523000.000,19939000.000,39906000.000,32269000.000,29950000.000,24591000.000,44500000.000,44084000.000,43742000.000,50347000.000,64308000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,4590000.000,,,,190000.000,194000.000,178000.000,162000.000,146000.000,132000.000,123000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,,,11107000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,10300000.000,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,1400000.000,2559000.000,2544000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,661415.000,137620.000,242791.000,9804590.000,6581695.000,5865955.000,2624243.000,16365000.000,13356000.000,32916000.000,25125000.000,22906000.000,15775000.000,27052000.000,22521000.000,23029000.000,25309000.000,28287000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,11.200,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,2.625,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,36002563.000,36002563.000,36002563.000,36002563.000,36002563.000,2400171.000,2876023.000,16208.000,17045782.000,25183877.000,25284737.000,25506404.000,26154865.000,38551855.000,39694117.000,39919049.000,40495403.000,41324112.000
CommonStockSharesOutstanding,36002563.000,36002563.000,36002563.000,36002563.000,36002563.000,2400171.000,2876023.000,16208.000,17022404.000,25039654.000,25057988.000,25085905.000,25766874.000,38172485.000,39300580.000,39571345.000,39939967.000,40768676.000
CommonStockValue,36002.000,36002.000,36002.000,36002.000,36002.000,2400.000,2876.000,16000.000,17000.000,25000.000,25000.000,25000.000,26000.000,38000.000,39000.000,40000.000,40000.000,41000.000
CommonStockValueOutstanding,,,,,,,8356523.000,3371000.000,,,,,,,,,,
ConvertibleDebtNoncurrent,,,,13438119.000,,,,,,,,,,,,,,
ConvertibleSubordinatedDebt,,,,,,,3502267.000,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,65000000.000,63000000.000,61000000.000,59000000.000,57000000.000,55000000.000,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,1.200,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,972734.000,878597.000,11028086.000,1269000.000,1202000.000,1135000.000,1069000.000,1002000.000,936000.000,0.000,0.000,,,
DeferredRentCreditNoncurrent,402570.000,413366.000,,,,31744.000,30320.000,,,,,,,,,,,
DeferredRevenueCurrent,,,1325500.000,506368.000,361428.000,172975.000,421667.000,556000.000,1171000.000,2748000.000,1348000.000,1660000.000,961000.000,252000.000,394000.000,109000.000,116000.000,470000.000
DeferredRevenueNoncurrent,,,455200.000,111799.000,446800.000,430000.000,0.000,,,,,,,,,,,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,418000.000,,,,461000.000,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,1464000.000,,,,4109000.000,,,
DeferredTaxAssetsGross,,,,,,,,,,,11649000.000,,,,,,,
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,54000.000,,,,111000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,,15934000.000,,,,20201000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,7240000.000,,,,-4339000.000,,,,-77056000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,,427000.000,
DeferredTaxAssetsNet,,,,,,,0.000,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,6854000.000,,,,12918000.000,,,,15367000.000,,,
DeferredTaxAssetsOther,,,,,,,,,,,739000.000,,,,171000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,295000.000,,,,0.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,0.000,,,,54000.000,,,,111000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,,,,,100000.000,,,,93000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,386000.000,,,,0.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,7240000.000,,,,15988000.000,,,,20153000.000,,,
DeferredTaxLiabilities,,,,,,,,4792000.000,4792000.000,5283000.000,4339000.000,4736000.000,4586000.000,64731000.000,77056000.000,77862000.000,104667000.000,79768000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,,,,,,,,,26800000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,,,,77056000.000,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,4339000.000,,,,77215000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,0.000,,,,,,,,159000.000,,,
DerivativeAssets,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeLiabilities,,,,,,,,,,,,69000.000,89000.000,37000.000,-36000.000,142000.000,125000.000,114000.000
DueToRelatedPartiesCurrent,,165447.000,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,4000.000,4000.000,73000.000,179000.000,110000.000,45000.000,70000.000,64000.000,19000.000,,200000.000,400000.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,0.650,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,351000.000,493000.000,644000.000,808000.000,974000.000,1139000.000,1369000.000,1606000.000,1861000.000,2149000.000,2439000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,2770298.000,,,2767000.000,2849000.000,2869000.000,2890000.000,2906000.000,2540000.000,2563000.000,2577000.000,2594000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,304563.000,,,621000.000,660000.000,496000.000,334000.000,237000.000,1021000.000,768000.000,576000.000,293000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,155000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,304563.000,,,371000.000,380000.000,382000.000,384000.000,460000.000,387000.000,390000.000,423000.000,437000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,304563.000,,,434000.000,467000.000,469000.000,472000.000,593000.000,462000.000,464000.000,592000.000,612000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,304563.000,,,621000.000,660000.000,662000.000,664000.000,1000000.000,595000.000,597000.000,725000.000,744000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,304563.000,,,621000.000,660000.000,662000.000,664000.000,1019000.000,1002000.000,1004000.000,1132000.000,1151000.000
