,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-215000.000,-136000.000
AdjustmentForAmortization,,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,338000.000,74000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-256000.000,-29000.000
AmortizationOfFinancingCosts,101000.000,59000.000
AmortizationOfIntangibleAssets,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,138000.000,-21329000.000
ComprehensiveIncomeNetOfTax,,-25472000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-1951000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-27423000.000
ConversionOfStockAmountConverted1,12000.000,0.000
CurrentFederalTaxExpenseBenefit,,170000.000
CurrentStateAndLocalTaxExpenseBenefit,,1000.000
DebtInstrumentInterestRateDuringPeriod,,0.100
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,875000.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,2081000.000
DeferredFederalIncomeTaxExpenseBenefit,,-226000.000
DeferredIncomeTaxExpenseBenefit,-1892000.000,-226000.000
DefinedContributionPlanCostRecognized,,294000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.010
DepreciationNonproduction,5454000.000,3944000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,5495000.000,143000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,2582000.000,-26000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,2129000.000,97000.000
EarningsPerShareBasic,-1.170,-0.620
EmployeeStockOwnershipPlanESOPCompensationExpense,,0.000
EquipmentExpense,7468000.000,5465000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-256000.000,-29000.000
FederalDepositInsuranceCorporationPremiumExpense,9457000.000,6264000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,-56000.000
FeesAndCommissions,3246000.000,2958000.000
FeesAndCommissionsDepositorAccounts,3256000.000,2543000.000
FeesAndCommissionsMortgageBanking,994000.000,630000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,22310000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,-46095000.000
ForeclosedRealEstateExpense,29380000.000,17000000.000
GainLossOnSaleOfLoansAndLeases,2392000.000,555000.000
GainLossOnSaleOfPropertyPlantEquipment,-69000.000,-60000.000
GainLossOnSaleOfSecuritiesNet,-10000.000,-1000.000
GainLossOnSalesOfLoansNet,1552000.000,362000.000
GainsLossesOnExtinguishmentOfDebt,16861000.000,0.000
GainsLossesOnSalesOfOtherRealEstate,510000.000,718000.000
GoodwillImpairmentLoss,0.000,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,,278191000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,561000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,12441000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,278200000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,,12400000.000
ImpairmentOfRealEstate,20773000.000,11695000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-61012000.000,-27597000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-57874000.000,-27445000.000
IncomeLossFromContinuingOperationsPerBasicShare,,-0.630
IncomeLossFromDiscontinuedOperationsNetOfTax,5948000.000,20000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.010
IncomeTaxExaminationInterestFromExamination,,422000.000
IncomeTaxExpenseBenefit,-3138000.000,-152000.000
IncomeTaxExpenseBenefitContinuingOperations,,-55000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-9618000.000
IncomeTaxReconciliationOtherAdjustments,,12140000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,4502000.000
IncomeTaxReconciliationTaxSettlementsStateAndLocal,,-1575000.000
IncomeTaxesPaid,,230000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-3275000.000
IncreaseDecreaseInDeposits,204838000.000,101865000.000
IncreaseDecreaseInOtherOperatingAssets,-14115000.000,
IncreaseDecreaseInOtherOperatingLiabilities,8799000.000,919000.000
IncreaseDecreaseInTimeDeposits,-553127000.000,-396222000.000
InterestAndDividendIncomeOperating,103793000.000,77626000.000
