,2011-02-23,2012-02-29,2012-12-29,2014-02-19,2015-02-18,2015-12-26,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,-1115000.000,-6821000.000,-4142000.000,-4766000.000,-2997000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,17769000.000,25947000.000,43517000.000,18850000.000,27032000.000,
AdvertisingExpense,,56000000.000,62600000.000,65600000.000,70400000.000,73900000.000,84200000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,0.000,0.000,0.000,0.000,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,321080.000,495799.000,600000.000,1000000.000,900000.000,1900000.000
AssetImpairmentCharges,,500000.000,,0.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-80374000.000,-38335000.000,4113000.000,-91609000.000,12679000.000,-9897000.000
CommonStockDividendsPerShareDeclared,,0.430,0.720,0.490,0.610,0.760,0.920
ComprehensiveIncomeNetOfTax,,,,,,,438512000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,350000.000,5440000.000,8258000.000,14843000.000,16050000.000,12303000.000
CostOfGoodsSold,,2825871000.000,3098066000.000,3411175000.000,3761300000.000,4083333000.000,4454377000.000
CurrentFederalTaxExpenseBenefit,,112142000.000,165519000.000,175039000.000,211383000.000,225253000.000,221207000.000
CurrentIncomeTaxExpenseBenefit,,126020000.000,185861000.000,194168000.000,236516000.000,242672000.000,242065000.000
CurrentStateAndLocalTaxExpenseBenefit,,13878000.000,20342000.000,19129000.000,25133000.000,17419000.000,20858000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,,,400000.000,500000.000,500000.000,500000.000,600000.000
DeferredFederalIncomeTaxExpenseBenefit,,3220000.000,-20857000.000,-5341000.000,-14493000.000,-7017000.000,12256000.000
DeferredIncomeTaxExpenseBenefit,,1856000.000,-26581000.000,-8309000.000,-19814000.000,-5450000.000,9976000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1364000.000,-5724000.000,-2968000.000,-5321000.000,1567000.000,-3171000.000
DefinedContributionPlanCostRecognized,,,4400000.000,4900000.000,5600000.000,5900000.000,6600000.000
DepreciationAndAmortization,,80347000.000,88975000.000,100025000.000,114635000.000,123569000.000,142958000.000
DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,,,,,,534000.000
DerivativeInstrumentsLossRecognizedInOtherComprehensiveIncomeEffectivePortion,,,,,,,2283000.000
DividendsCommonStockCash,,30850000.000,51318000.000,68484000.000,84061000.000,103101000.000,
EarningsPerShareBasic,,3.100,3.890,2.350,2.690,3.030,3.290
EarningsPerShareDiluted,,3.010,3.800,2.320,2.660,3.000,3.270
