,2011-12-31,2012-12-31,2013-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,143250.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,233557.000
AmortizationOfDebtDiscountPremium,,,92756.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,14443750.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-8091.000,432598.000,-804354.000
Depreciation,,,2418.000
DerivativeGainLossOnDerivativeNet,,,-203137.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,-536839.000
EarningsPerShareBasicAndDiluted,-0.010,-0.160,
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.350,-0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.130,0.180
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.280,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.060,-0.060
ExplorationCosts,,1413593.000,
FairValueAssumptionsExpectedDividendRate,,,0.000
GainLossOnSaleOfDerivatives,,,310375.000
GeneralAndAdministrativeExpense,142259.000,159995.000,136404.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,2400000.000,0.000
ImpairmentOfOngoingProject,,984000.000,
IncomeLossFromContinuingOperations,,,-2645590.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,151000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-8314239.000,-2645590.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-536839.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,-0.010
IncomeTaxExpenseBenefit,0.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1104000.000,587000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-1114000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-498000.000,-191000.000
IncomeTaxesPaid,0.000,,
IncomeTaxesPaidNet,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-7516.000,646370.000,118743.000
IncreaseDecreaseInDeferredCharges,-19000.000,,
IncreaseDecreaseInDeferredRevenue,85000.000,,
IncreaseDecreaseInDeposits,,-67000.000,
IncreaseDecreaseInNotesReceivables,,,50000.000
IncreaseDecreaseInPrepaidExpense,,-129153.000,46094.000
InterestExpense,,11556.000,-102181.000
InterestPaid,0.000,11556.000,0.000
InvestmentIncomeInterest,,,-1750.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,2662000.000,
LaborAndRelatedExpense,,2258937.000,1273385.000
LineOfCreditFacilityDecreaseForgiveness1,,,686063.000
NetCashProvidedByUsedInFinancingActivities,17684.000,5043598.000,250000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,17684.000,5043598.000,250000.000
NetCashProvidedByUsedInInvestingActivities,0.000,-2000000.000,-52418.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,-2000000.000,-52418.000
NetCashProvidedByUsedInOperatingActivities,-25775.000,-2611000.000,-1001936.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-25775.000,-2611000.000,-1001936.000
NetIncomeLoss,-122259.000,-8314239.000,-3182429.000
NonoperatingIncomeExpense,0.000,,
NotesIssued1,,500000.000,0.000
OperatingExpenses,,8302683.000,3123984.000
OperatingIncomeLoss,-122259.000,-8302683.000,-3123984.000
OtherAmortizationOfDeferredCharges,,40625.000,1066825.000
OtherExpenses,,11556.000,478394.000
OtherGeneralAndAdministrativeExpense,3589.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,2418.000
ProceedsFromContributedCapital,,,0.000
ProceedsFromIssuanceOfCommonStock,14000.000,,
ProceedsFromIssuanceOrSaleOfEquity,,5561000.000,0.000
ProceedsFromNotesPayable,,-500000.000,250000.000
ProceedsFromRelatedPartyDebt,3684.000,,
ProceedsFromRepaymentsOfNotesPayable,,,0.000
ProfessionalAndContractServicesExpense,,1848640.000,1531233.000
ProfessionalFees,120858.000,221518.000,182962.000
RecapitalizationCosts,,-2000000.000,0.000
RelatedPartyTransactionAmountsOfTransaction,,-17402.000,0.000
Revenues,20000.000,,
SalesRevenueNet,20000.000,,
ShareBasedCompensation,,150397.000,143250.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,-400000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,1169000.000,
