,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1217000.000,1392000.000,1998000.000,746000.000,1628000.000,952000.000,2112000.000,2518000.000,2900000.000,1779000.000,2409000.000,1726000.000,3210000.000,3618000.000,3315000.000,2707000.000,3145000.000,1508000.000,1519000.000,814000.000,385000.000,256000.000,641000.000
AccountsReceivableNetCurrent,9945000.000,10235000.000,10148000.000,7976000.000,7111000.000,8278000.000,6722000.000,5298000.000,7260000.000,5997000.000,5252000.000,4285000.000,4986000.000,6395000.000,4219000.000,4525000.000,5102000.000,3380000.000,3063000.000,2520000.000,3126000.000,3011000.000,2812000.000
AccruedAdvertisingCurrent,,,,,,,124000.000,,,,,,,,,,,,,,,,
AccruedIncomeTaxesNoncurrent,150000.000,36000.000,316000.000,316000.000,316000.000,316000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2736000.000,2871000.000,3087000.000,3294000.000,3484000.000,3644000.000,3845000.000,4088000.000,4094000.000,4166000.000,4352000.000,4408000.000,4279000.000,4282000.000,4410000.000,3738000.000,3796000.000,3911000.000,4042000.000,4102000.000,4173000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,651000.000,17000.000,-180000.000,341000.000,-75000.000,477000.000,390000.000,-20000.000,84000.000,560000.000,604000.000,634000.000,819000.000,96000.000,-158000.000,-335000.000,-177000.000,-244000.000,-258000.000,-257000.000,-324000.000,-363000.000,-356000.000
AdditionalPaidInCapital,22318000.000,22443000.000,22619000.000,22720000.000,22889000.000,22926000.000,23055000.000,23110000.000,23148000.000,23213000.000,23276000.000,23363000.000,23463000.000,23576000.000,23547000.000,23622000.000,23698000.000,23731000.000,23826000.000,23886000.000,23986000.000,24055000.000,24120000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,677000.000,591000.000,627000.000,780000.000,796000.000,768000.000,786000.000,1025000.000,1173000.000,,870000.000,683000.000,516000.000,147000.000,106000.000,138000.000,138000.000,56000.000,170000.000,90000.000,72000.000
Assets,51027000.000,41389000.000,41254000.000,39710000.000,36789000.000,37962000.000,38536000.000,37182000.000,37099000.000,34091000.000,24385000.000,19194000.000,19470000.000,18873000.000,14890000.000,12444000.000,12559000.000,8808000.000,8971000.000,7502000.000,8644000.000,8204000.000,8735000.000
AssetsCurrent,25906000.000,25839000.000,25680000.000,24091000.000,24677000.000,26155000.000,26155000.000,24897000.000,24953000.000,22039000.000,16458000.000,11741000.000,12362000.000,12357000.000,9980000.000,8030000.000,8529000.000,7057000.000,6804000.000,5199000.000,5380000.000,4980000.000,5446000.000
