,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,55458000.000,45980000.000,48217000.000,43370000.000,40146000.000,35658000.000,37000000.000,39093000.000,40023000.000,43172000.000,40687000.000,45816000.000,48540000.000,62767000.000,71094000.000,61801000.000,63616000.000,60338000.000,69101000.000,70292000.000,65862000.000,69730000.000,75719000.000,77673000.000
AccountsReceivableGrossCurrent,,,,,,,51939000.000,,,,59374000.000,,,,98030000.000,,,,123689000.000,,,,140754000.000,
AccountsReceivableNetCurrent,81547000.000,72988000.000,66707000.000,76379000.000,71317000.000,63607000.000,51628000.000,66877000.000,67521000.000,65783000.000,58929000.000,74165000.000,80740000.000,112859000.000,97510000.000,117249000.000,114819000.000,108144000.000,123005000.000,143323000.000,147053000.000,147427000.000,139547000.000,159569000.000
AccruedIncomeTaxesCurrent,1392000.000,1679000.000,1858000.000,2064000.000,605000.000,,543000.000,1573000.000,961000.000,2194000.000,1340000.000,2496000.000,3300000.000,1338000.000,3274000.000,6275000.000,5057000.000,4933000.000,5350000.000,3525000.000,2042000.000,,2125000.000,8014000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,198900000.000,,,,218210000.000,,,,219395000.000,,,,227244000.000,,,,258556000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,2923000.000,,,,3899000.000,,,,-17731000.000,,,,21900000.000,,,,9000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,16824000.000,,,,19630000.000,,,,23529000.000,,,,5367000.000,,,,-19153000.000,,,,-25122000.000,
AdditionalPaidInCapitalCommonStock,,,55071000.000,,,,56880000.000,,,,63126000.000,,,,99095000.000,,,,277582000.000,,,,284508000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,440000.000,382000.000,,354000.000,538000.000,353000.000,311000.000,432000.000,457000.000,471000.000,445000.000,458000.000,503000.000,933000.000,520000.000,,,,684000.000,,,,1207000.000,
Assets,278730000.000,268978000.000,259461000.000,274214000.000,264758000.000,261064000.000,265343000.000,264647000.000,261439000.000,261430000.000,262402000.000,286989000.000,307420000.000,713139000.000,712713000.000,694386000.000,708940000.000,719476000.000,1393526000.000,1395617000.000,1389741000.000,1381648000.000,1360386000.000,1391043000.000
AssetsCurrent,139649000.000,134593000.000,124025000.000,139304000.000,134213000.000,129818000.000,127296000.000,130026000.000,127937000.000,126771000.000,125674000.000,146377000.000,158027000.000,246725000.000,242799000.000,238008000.000,240746000.000,258385000.000,280181000.000,295635000.000,297883000.000,295489000.000,280555000.000,310342000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,1179000.000,1242000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,20995000.000,20995000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,,57226000.000,57226000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,168521000.000,,,,59100000.000,,,,,
CapitalLeaseObligationsCurrent,,,472000.000,,,,479000.000,,,,493000.000,,,,5418000.000,5439000.000,5482000.000,5066000.000,4786000.000,4440000.000,4101000.000,3933000.000,3762000.000,3664000.000
CapitalLeaseObligationsNoncurrent,,,3600000.000,,,,3530000.000,,,,3494000.000,,,15676000.000,14539000.000,12823000.000,11829000.000,10759000.000,9573000.000,8646000.000,7656000.000,6792000.000,5851000.000,5063000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,24997000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,7250000.000,,,,6968000.000,,,,6318000.000,,,,5193000.000,,,,4771000.000,
CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,,,,,,,4855000.000,,,,4503000.000,,,,3913000.000,,,,2893000.000,,,,2601000.000,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFive,,,,,,,479000.000,,,,493000.000,,,,481000.000,,,,460000.000,,,,434000.000,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,479000.000,,,,493000.000,,,,481000.000,,,,460000.000,,,,434000.000,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,479000.000,,,,493000.000,,,,481000.000,,,,460000.000,,,,434000.000,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,479000.000,,,,493000.000,,,,481000.000,,,,460000.000,,,,434000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,3241000.000,,,,2981000.000,,,,2575000.000,,,,1935000.000,,,,1462000.000,
CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,479000.000,,,,493000.000,,,,481000.000,,,,460000.000,,,,434000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,4009000.000,,,,3987000.000,,,,3743000.000,,,,3258000.000,,,,3309000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,618000.000,,,,2600000.000,,,,3600000.000,
Cash,9923000.000,12081000.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,9923000.000,12081000.000,4536000.000,11807000.000,12002000.000,14212000.000,18990000.000,7647000.000,5232000.000,4468000.000,3039000.000,4542000.000,5812000.000,26892000.000,37317000.000,16760000.000,21409000.000,40102000.000,15087000.000,15079000.000,15080000.000,14788000.000,14405000.000,19583000.000
