,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4414.000,2290.000,566.000,18480.000,35528.000,27791.000,33840.000,51566.000,76813.000,22024.000
AccruedLiabilitiesCurrent,,,,,129053.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,206.000,344.000,483.000,621.000
AdditionalPaidInCapital,265948.000,277562.000,282511.000,282911.000,293127.000,310195.000,322883.000,326604.000,330325.000,333965.000
Assets,121.000,977.000,1370.000,88.000,258381.000,102353.000,123733.000,99646.000,80055.000,69966.000
AssetsCurrent,121.000,977.000,1195.000,88.000,194793.000,38795.000,58122.000,34173.000,14721.000,68328.000
AssetsNoncurrent,,,175.000,,,,63558.000,,,
CapitalLeasesContingentRentalPaymentsDue,,,,,,,,,54789.000,
CashAndCashEquivalentsAtCarryingValue,121.000,977.000,1195.000,,121740.000,3484.000,50149.000,23372.000,7617.000,64121.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,780000000.000,780000000.000,780000000.000,780000000.000,780000000.000,780000000.000,780000000.000,780000000.000,780000000.000,780000000.000
CommonStockSharesIssued,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000
CommonStockSharesOutstanding,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000,4548435.000
CommonStockValue,4548.000,4548.000,4548.000,4548.000,4548.000,4548.000,4548.000,4548.000,4548.000,4548.000
ConvertibleNotesPayableCurrent,,,,,,198696.000,,,,
DepositsAssetsNoncurrent,,,,,63588.000,63558.000,63558.000,63558.000,63558.000,
DueToRelatedPartiesCurrent,,,,1547.000,321.000,,,,,
Liabilities,4414.000,2290.000,566.000,20027.000,359715.000,326487.000,377680.000,395406.000,420653.000,365864.000
LiabilitiesAndStockholdersEquity,121.000,977.000,1370.000,88.000,258381.000,102353.000,123733.000,99646.000,80055.000,69966.000
LiabilitiesCurrent,4414.000,2290.000,566.000,20027.000,359715.000,326487.000,377680.000,395406.000,420653.000,365864.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,194813.000,100000.000,343840.000,343840.000,343840.000,343840.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,328383.000,176063.000,144284.000,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,84744.000,17168.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,127116.000,127116.000,17168.000,,,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,116523.000,31779.000,127116.000,,,
OtherAssetsNoncurrent,,,,,,,,63558.000,63558.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,,,,,116523.000,,116523.000,116523.000,116523.000
PrepaidExpenseCurrent,,,,88.000,73053.000,35311.000,7973.000,10801.000,7104.000,4207.000
PrepaidExpenseNoncurrent,,,175.000,,,,,,,
PrepaidRent,,,,,,52965.000,52965.000,52965.000,52965.000,52965.000
PropertyPlantAndEquipmentNet,,,,,,,2053.000,1915.000,1776.000,
RetainedEarningsAccumulatedDeficit,-274789.000,-283423.000,-286255.000,-307398.000,-399009.000,-538877.000,-581378.000,-626912.000,-675471.000,-634411.000
SecurityDeposit,,,,,,63558.000,,63558.000,63558.000,63558.000
StockholdersEquity,-4293.000,-1313.000,804.000,-19939.000,-101334.000,-224134.000,-253947.000,-295760.000,-340598.000,-295898.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4293.000,-1313.000,804.000,-19939.000,-101334.000,-224134.000,-253947.000,-295760.000,-340598.000,-295898.000
