,2016-06-30,2016-09-30,2017-03-31
AllocatedShareBasedCompensationExpense,-3477000.000,2193000.000,2360000.000
AmortizationOfFinancingCosts,,,56000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,5034000.000,4585000.000
CapitalExpendituresIncurredButNotYetPaid,,,360000.000
CapitalizedComputerSoftwareAmortization1,,,1300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2427000.000
ComprehensiveIncomeNetOfTax,4424000.000,710000.000,2459000.000
ContractsRevenue,,,6897000.000
CostOfRevenue,5320000.000,5737000.000,5516000.000
DeferredIncomeTaxesAndTaxCredits,,,-642000.000
DepreciationDepletionAndAmortization,,,2094000.000
EarningsPerShareBasic,0.100,0.020,0.060
EarningsPerShareDiluted,0.100,0.020,0.060
EffectOfExchangeRateOnCashAndCashEquivalents,,,1000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.390
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,0.000
GeneralAndAdministrativeExpense,4675000.000,8008000.000,6939000.000
GrossProfit,17783000.000,16741000.000,19052000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,7343000.000,272000.000,4040000.000
IncomeTaxExpenseBenefit,,-438000.000,1581000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,337000.000
IncreaseDecreaseInAccountsReceivable,,,-5175000.000
IncreaseDecreaseInDeferredCharges,,,-181000.000
IncreaseDecreaseInDeferredRevenue,,,334000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,0.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-2620000.000
IncreaseDecreaseInPrepaidExpense,,,243000.000
IncreaseDecreaseInPrepaidTaxes,,,-3676000.000
InterestExpense,44000.000,361000.000,227000.000
InvestmentIncomeInterest,107000.000,0.000,0.000
LicenseAndServicesRevenue,,,15859000.000
NetCashProvidedByUsedInFinancingActivities,,,-14676000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-14676000.000
NetCashProvidedByUsedInInvestingActivities,,,-1323000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1323000.000
NetCashProvidedByUsedInOperatingActivities,,,13571000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,13571000.000
NetIncomeLoss,4424000.000,710000.000,2459000.000
NonoperatingIncomeExpense,63000.000,-361000.000,-227000.000
OperatingExpenses,10503000.000,16108000.000,14785000.000
OperatingIncomeLoss,7280000.000,633000.000,4267000.000
PaymentsForSoftware,,,631000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,692000.000
ProceedsFromStockOptionsExercised,,,1324000.000
ProvisionForDoubtfulAccounts,,,404000.000
RepaymentsOfLinesOfCredit,,,16000000.000
ResearchAndDevelopmentExpense,3444000.000,5077000.000,5915000.000
RevenueFromRelatedParties,1862000.000,1165000.000,
Revenues,23103000.000,22478000.000,24568000.000
SalesRevenueNet,23103000.000,22478000.000,24568000.000
SellingAndMarketingExpense,2384000.000,3023000.000,1931000.000
ShareBasedCompensation,,,2360000.000
TechnologyServicesRevenue,,,1812000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,786000.000,1693000.000
WeightedAverageNumberOfDilutedSharesOutstanding,42703000.000,43559000.000,44670000.000
WeightedAverageNumberOfSharesOutstandingBasic,42703000.000,42773000.000,42977000.000
