,2011-09-23,2011-12-23,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25,2016-06-24,2016-09-23,2016-12-23
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-179797.000,,,,-499069.000,,,,-510682.000,,,,-628497.000,,-807938.000,,
CashPeriodIncreaseDecrease,,,10870.000,,,,-85095.000,,,,-294878.000,,,,-5043.000,,-414123.000,,
CostOfGoodsSold,2206888.000,1958770.000,2268115.000,2236429.000,2179415.000,2381613.000,2488825.000,2457084.000,2521753.000,2419689.000,2500757.000,2435144.000,2843956.000,2522783.000,3216635.000,3407514.000,2833996.000,3257646.000,3180723.000
CostsAndExpenses,2811520.000,2553987.000,2910125.000,2855034.000,2819708.000,2964897.000,3195538.000,3164608.000,3306439.000,3218756.000,3227623.000,3133258.000,3641574.000,3268179.000,3981958.000,4276945.000,3837825.000,4270265.000,4188085.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,0.025,,,,0.025,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,54078.000,,,,54078.000,,,,,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,,,,,0.120,,,,0.120,,,,
DeferredCompensationArrangementWithIndividualEmployerContribution,,,,,,,47400.000,,,,50400.000,,,,80800.000,,81000.000,,
DepreciationAndAmortization,,,66300.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,62800.000,62100.000,62100.000,86899.000,82100.000,75000.000,75000.000,100900.000,83000.000,75000.000,85800.000,72000.000,86100.000
DepreciationNonproduction,37500.000,37500.000,,59100.000,59100.000,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.110,0.120,0.140,0.090,0.110,0.060,0.230,0.210,0.080,0.110,0.170,0.180,0.260,0.180,0.320,0.060,0.150,0.230,0.140
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,525275.000,494428.000,559240.000,383396.000,440092.000,398166.000,949319.000,850913.000,357780.000,443311.000,708191.000,768516.000,1085595.000,560193.000,1193166.000,817548.000,622028.000,989768.000,615552.000
IncomeTaxExpenseBenefit,268000.000,213100.000,244126.000,180996.000,185000.000,240842.000,425000.000,368672.000,167226.000,186718.000,320979.000,348319.000,491256.000,152386.000,446563.000,682126.000,284432.000,453117.000,292774.000
IncomeTaxesPaidNet,,,330000.000,,,,270000.000,,,,210000.000,,,,192000.000,,808783.000,,
IncreaseDecreaseInAccountsPayable,,,41149.000,,,,285691.000,,,,-73853.000,,,,-21893.000,,18120.000,,
IncreaseDecreaseInAccountsReceivable,,,-163645.000,,,,654833.000,,,,388093.000,,,,697629.000,,60056.000,,
IncreaseDecreaseInAccountsReceivableFromSecuritization,,,,,,,179135.000,,,,,,,,240915.000,,-186114.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,139474.000,,,,187216.000,,33736.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-7940.000,,,,-68995.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,20240.000,,,,144820.000,,,,239568.000,,,,28283.000,,519000.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,,847.000,,,,47287.000,,,,41070.000,,,,33275.000,,5839.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,3000.000,,,,3000.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,66406.000,,,,-155936.000,,,,67102.000,,,,-56732.000,,558491.000,,
IncreaseDecreaseInWorkersCompensationLiabilities,,,146703.000,,,,146703.000,,,,146703.000,,,,,,,,
InterestExpense,14565.000,8370.000,7251.000,6306.000,5904.000,8951.000,7673.000,5028.000,4500.000,4148.000,3514.000,4516.000,5252.000,4500.000,4500.000,5620.000,11512.000,25971.000,7559.000
InterestPaid,,,5751.000,,,,6173.000,,,,3514.000,,,,3000.000,,4335.000,,
MultiemployerPlanPeriodContributions,,,,,,,,,,,32083.000,,,,31818.000,,33622.000,,
NetCashProvidedByUsedInFinancingActivities,,,-54943.000,,,,,,,,,,,,,,291849.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-54943.000,,,,,,,,,,,,,,291849.000,,
NetCashProvidedByUsedInInvestingActivities,,,-69504.000,,,,-110345.000,,,,-171408.000,,,,-123149.000,,-235630.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-69504.000,,,,-110345.000,,,,-171408.000,,,,-123149.000,,-235630.000,,
NetCashProvidedByUsedInOperatingActivities,,,135317.000,,,,25250.000,,,,-123470.000,,,,118106.000,,-470342.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,135317.000,,,,25250.000,,,,-123470.000,,,,118106.000,,-470342.000,,
NetIncomeLoss,257275.000,281328.000,315114.000,202400.000,255092.000,157324.000,524319.000,482241.000,190554.000,256593.000,387212.000,420197.000,594339.000,407807.000,746603.000,135422.000,337596.000,536651.000,322778.000
NonoperatingIncomeExpense,0.000,,96.000,143.000,154.000,168.000,54218.000,179.000,149.000,174.000,167.000,188.000,254.000,303.000,229.000,226.000,216.000,249.000,258.000
OperatingIncomeLoss,525275.000,494428.000,559144.000,383253.000,439938.000,397998.000,895101.000,850734.000,357631.000,443137.000,708024.000,768328.000,1085341.000,559890.000,1192937.000,817322.000,621812.000,989519.000,615294.000
OperatingLeasesRentExpenseNet,,,38085.000,,,,39225.000,,,,40410.000,,,,41610.000,,42870.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,69504.000,,,,110345.000,,,,171408.000,,,,123149.000,,235630.000,,
PensionAndOtherPostretirementBenefitContributions,,,30950.000,,,,29431.000,,,,,,,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,,,291849.000,,
Revenues,3336795.000,3048415.000,3469269.000,3238287.000,3259646.000,3362895.000,4090639.000,4015342.000,3664070.000,3661893.000,3935647.000,3901586.000,4726915.000,3828069.000,5174895.000,5094267.000,4459637.000,5259784.000,4803379.000
SalesRevenueNet,3336795.000,3048415.000,3469269.000,3238287.000,3259646.000,3362895.000,4090639.000,4015342.000,3664070.000,3661893.000,3935647.000,3901586.000,4726915.000,3828069.000,5174895.000,5094267.000,4459637.000,5259784.000,4803379.000
SellingGeneralAndAdministrativeExpense,552567.000,549347.000,568459.000,553199.000,575289.000,523497.000,636240.000,640396.000,718086.000,708020.000,641252.000,618598.000,717366.000,639996.000,677823.000,788811.000,906517.000,914648.000,913703.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,2303.000,2303000.000,2303.000,-4606.000,2303000.000,2303000.000,2303000.000,-4606000.000,2303000.000,2303000.000,2303000.000,-4606000.000,2303000.000,2303000.000,2303000.000,2303000.000,2303000.000
