,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2507000.000,1285000.000,4209000.000,3086000.000,3723000.000,3469000.000,7417000.000,5087000.000,6112000.000,5713000.000,2392000.000,6598000.000
AccountsReceivableNetCurrent,,,,,,,295000.000,829000.000,820000.000,3890000.000,1108000.000,5410000.000
AccruedLiabilitiesCurrent,1551000.000,2874000.000,2554000.000,4434000.000,5504000.000,5103000.000,7616000.000,9573000.000,9026000.000,13933000.000,18147000.000,15033000.000
AccruedMarketingCostsCurrent,,,,,,,1148000.000,,,,3182000.000,
AccruedProfessionalFeesCurrent,,,304000.000,,,,334000.000,,,,672000.000,
AccruedRoyaltiesCurrent,,,,,,,,,,,798000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3289000.000,,,,3982000.000,,,,4358000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1176000.000,139000.000,-171000.000,-986000.000,401000.000,389000.000,-41000.000,705000.000,495000.000,603000.000,100000.000,194000.000
AdditionalPaidInCapitalCommonStock,118017000.000,120014000.000,121028000.000,122471000.000,141964000.000,224034000.000,223784000.000,225099000.000,226808000.000,228735000.000,230379000.000,233941000.000
Assets,75131000.000,65872000.000,60570000.000,86838000.000,130827000.000,193958000.000,172416000.000,155239000.000,133574000.000,134073000.000,114858000.000,135333000.000
AssetsCurrent,70360000.000,60953000.000,55126000.000,68963000.000,114438000.000,175596000.000,150238000.000,130417000.000,108461000.000,109745000.000,93172000.000,114889000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,34000.000,28000.000,15000.000,4000.000,1000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,83000.000,31000.000,147000.000,23000.000,11000.000,13000.000,14000.000,46000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,50847000.000,91942000.000,99189000.000,89440000.000,68630000.000,54590000.000,42481000.000,78402000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,50764000.000,91911000.000,99042000.000,89451000.000,68647000.000,54592000.000,42471000.000,78357000.000
CashAndCashEquivalentsAtCarryingValue,69259000.000,59725000.000,52738000.000,53887000.000,57666000.000,77158000.000,46665000.000,34167000.000,35021000.000,46622000.000,44355000.000,26987000.000
CashUninsuredAmount,,,52100000.000,,,,45700000.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,2224180.000,5551692.000,5456689.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,17258663.000,17283663.000,17283663.000,17323663.000,17331163.000,25059474.000,25085554.000,25085554.000,25094122.000,25189125.000,25189125.000,25407427.000
CommonStockSharesOutstanding,17258663.000,17283663.000,17283663.000,17323663.000,17331163.000,25059474.000,25085554.000,25085554.000,25094122.000,25189125.000,25189125.000,25407427.000
CommonStockValue,17000.000,17000.000,17000.000,17000.000,17000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,26000.000
DebtCurrent,,,,1294000.000,2616000.000,3970000.000,3320000.000,5045000.000,6809000.000,133000.000,381000.000,428000.000
DebtInstrumentFaceAmount,,,,,,,,,,,40000000.000,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.097,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,5187000.000,
DeferredIncomeTaxLiabilities,,,51000.000,,,,6391000.000,,,,5690000.000,
DeferredRevenueCurrent,551000.000,551000.000,588000.000,15953000.000,15108000.000,13718000.000,10128000.000,8374000.000,7182000.000,4910000.000,3975000.000,6175000.000
DeferredRevenueNoncurrent,9188000.000,9041000.000,8855000.000,18029000.000,16703000.000,16508000.000,,,,,,
DeferredTaxAssetsDeferredIncome,,,2078000.000,,,,3736000.000,,,,1484000.000,
DeferredTaxAssetsGross,,,14048000.000,,,,31078000.000,,,,59323000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,11401000.000,,,,25312000.000,,,,51932000.000,
DeferredTaxAssetsOther,,,,,,,2000.000,,,,366000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,353000.000,,,,714000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,218000.000,,,,573000.000,,,,1049000.000,
DeferredTaxAssetsValuationAllowance,,,14023000.000,,,,25771000.000,,,,53656000.000,
DeferredTaxLiabilities,,,25000.000,,,,1084000.000,,,,23000.000,
DeferredTaxLiabilitiesFinancingArrangements,,,,,,,6318000.000,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,662000.000,304000.000,,
DeferredTaxLiabilitiesNoncurrent,22000.000,22000.000,25000.000,49000.000,27000.000,27000.000,1084000.000,900000.000,662000.000,304000.000,23000.000,23000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,26000.000,,,,73000.000,,,,651000.000,
DerivativeLiabilitiesNoncurrent,,,,,1689000.000,1097000.000,656000.000,46000.000,3000.000,14000.000,12000.000,
DueFromRelatedPartiesCurrent,345000.000,186000.000,679000.000,10470000.000,537000.000,102000.000,57000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,,,1078000.000,,,,2363000.000,,,,3927000.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,,,,,,,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,,,,,,,0.000,
