,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03
AllocatedShareBasedCompensationExpense,,800000.000,700000.000,,600000.000,800000.000,200000.000,500000.000,400000.000,300000.000,400000.000,700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,0.000,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,5900000.000,,,9700000.000,,,,10600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2486000.000,,,,-56859000.000,,,-40410000.000,,,,32889000.000
CostOfGoodsAndServicesSold,67957000.000,86755000.000,78383000.000,138482000.000,73593000.000,107457000.000,100205000.000,76869000.000,95165000.000,105360000.000,158184000.000,85552000.000
DeferredIncomeTaxExpenseBenefit,418000.000,,,,-655000.000,,,-542000.000,,,,-28920000.000
DepreciationDepletionAndAmortization,6246000.000,6349000.000,6578000.000,6928000.000,6820000.000,6926000.000,7164000.000,7493000.000,7173000.000,7466000.000,7441000.000,7401000.000
EarningsPerShareBasic,0.640,0.740,0.540,1.590,0.530,0.830,0.480,0.290,0.510,0.490,0.970,-1.330
EarningsPerShareDiluted,0.640,0.740,0.540,1.570,0.530,0.830,0.470,0.290,0.510,0.490,0.970,-1.330
EffectiveIncomeTaxRateContinuingOperations,,0.407,0.375,,0.394,0.378,0.375,0.383,0.386,0.370,-0.758,0.388
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,300000.000,300000.000,,200000.000,300000.000,100000.000,200000.000,200000.000,100000.000,100000.000,300000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,61000.000,,,,14000.000,,,-40000.000,,,,90000.000
GainLossOnDispositionOfAssets,,,,,,,,,,,,-45000.000
GainLossOnDispositionOfProperty,-61000.000,,,,-42000.000,,,-28000.000,,,,
GeneralAndAdministrativeExpense,17424000.000,21189000.000,20118000.000,17869000.000,17591000.000,19580000.000,17124000.000,17532000.000,17611000.000,19277000.000,23673000.000,20264000.000
GrossProfit,125313000.000,143907000.000,131252000.000,207803000.000,127761000.000,152886000.000,132646000.000,119186000.000,137364000.000,142108000.000,197930000.000,131870000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,29166000.000,34663000.000,23972000.000,71641000.000,24464000.000,37212000.000,21281000.000,13119000.000,23219000.000,21622000.000,44415000.000,-60655000.000
IncomeTaxExpenseBenefit,11356000.000,14109000.000,8990000.000,27496000.000,9632000.000,14054000.000,7976000.000,5031000.000,8970000.000,8006000.000,17042000.000,-23518000.000
IncomeTaxesPaid,,,,,18817000.000,,,10957000.000,,,,26152000.000
IncreaseDecreaseInAccountsPayable,,,,,-14606000.000,,,-12449000.000,,,,14750000.000
IncreaseDecreaseInAccountsReceivable,,,,,3403000.000,,,10429000.000,,,,4686000.000
IncreaseDecreaseInAccruedLiabilities,,,,,-8844000.000,,,-8183000.000,,,,-20521000.000
IncreaseDecreaseInInventories,,,,,46237000.000,,,29864000.000,,,,25928000.000
IncreaseDecreaseInOperatingCapital,37978000.000,,,,78890000.000,,,65860000.000,,,,43075000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,-1152000.000,,,-1683000.000,,,,-879000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,4648000.000,,,3252000.000,,,,5811000.000
InterestExpense,3000.000,18000.000,290000.000,1000.000,12000.000,5000.000,4000.000,5000.000,4000.000,5000.000,30000.000,11000.000
InterestPaid,,,,,12000.000,,,4000.000,,,,7000.000
InvestmentIncomeInterest,132000.000,83000.000,45000.000,87000.000,68000.000,101000.000,117000.000,171000.000,95000.000,69000.000,58000.000,61000.000
NetCashProvidedByUsedInFinancingActivities,128000.000,,,,-358000.000,,,-213000.000,,,,-259000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,128000.000,,,,-358000.000,,,-213000.000,,,,-259000.000
NetCashProvidedByUsedInInvestingActivities,15243000.000,,,,751000.000,,,10086000.000,,,,134144000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,15243000.000,,,,751000.000,,,10086000.000,,,,134144000.000
NetCashProvidedByUsedInOperatingActivities,-12885000.000,,,,-57252000.000,,,-50283000.000,,,,-100996000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12885000.000,,,,-57252000.000,,,-50283000.000,,,,-100996000.000
NetIncomeLoss,17810000.000,20554000.000,14982000.000,44145000.000,14832000.000,23158000.000,13305000.000,8088000.000,14249000.000,13616000.000,27373000.000,-37137000.000
NonoperatingIncomeExpense,129000.000,65000.000,-245000.000,86000.000,56000.000,96000.000,113000.000,166000.000,91000.000,64000.000,28000.000,50000.000
OperatingExpenses,96276000.000,109309000.000,107035000.000,136248000.000,103353000.000,115770000.000,111478000.000,106233000.000,114236000.000,120550000.000,153543000.000,192575000.000
OperatingIncomeLoss,29037000.000,34598000.000,24217000.000,71555000.000,24408000.000,37116000.000,21168000.000,12953000.000,23128000.000,21558000.000,44387000.000,-60705000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,372000.000,,,173000.000,,,,349000.000
PaymentsToAcquireHeldToMaturitySecurities,158979000.000,,,,112270000.000,,,124934000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,5592000.000,8447000.000,12176000.000,11316000.000,5937000.000,5893000.000,10593000.000,5895000.000,6136000.000,10087000.000,7167000.000,5825000.000
ProceedsFromIssuanceOfCommonStock,,,,,0.000,,,0.000,,,,0.000
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,179814000.000,,,,118958000.000,,,140915000.000,,,,139969000.000
ProceedsFromStockOptionsExercised,67000.000,,,,,,,,,,,
Revenues,193270000.000,230662000.000,209635000.000,346285000.000,201354000.000,260343000.000,232851000.000,196055000.000,232529000.000,247468000.000,356114000.000,217422000.000
SalesRevenueNet,193270000.000,230662000.000,209635000.000,346285000.000,201354000.000,260343000.000,232851000.000,196055000.000,232529000.000,247468000.000,356114000.000,217422000.000
SellingAndMarketingExpense,78852000.000,88120000.000,86917000.000,118379000.000,85762000.000,96190000.000,94354000.000,88701000.000,96625000.000,101273000.000,129870000.000,96921000.000
ShareBasedCompensation,558000.000,,,,599000.000,,,510000.000,,,,690000.000
ShippingHandlingAndTransportationCosts,,4400000.000,3100000.000,,2800000.000,5000000.000,3600000.000,3400000.000,5100000.000,4900000.000,8300000.000,4700000.000
