,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,1165.000,6530.000,7463.000,1390.000,5008.000,4415.000,2325.000,763.000
AccountsPayableCurrent,,,,4500.000,,,,,,,,,,
AccruedLiabilitiesCurrent,,1000.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,21850.000,21850.000,30050.000,30050.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000
AdditionalPaidInCapitalPreferredStock,,8170.000,,,,,,,,,,,,
Assets,,,20791.000,16879.000,7500.000,8750.000,,,,,0.000,,,
AssetsCurrent,439.000,8691.000,20791.000,16879.000,7500.000,8750.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,300.000,8594.000,5736.000,5615.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,4500000.000,4930000.000,5650000.000,5650000.000,5650000.000,5650000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000
CommonStockSharesOutstanding,4500000.000,4930000.000,5650000.000,5650000.000,5650000.000,5650000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000,33900000.000
CommonStockValue,4500.000,4930.000,5650.000,5650.000,5650.000,5650.000,33900.000,33900.000,33900.000,33900.000,33900.000,33900.000,33900.000,33900.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,19691.000,,,,35565.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,28200.000,37252.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,10302.000,21049.000,25549.000,45655.000,61393.000,63893.000,69967.000,79222.000,86657.000
DueToRelatedPartiesNoncurrent,8200.000,8200.000,,,,,,,,,,,,
Liabilities,8200.000,9200.000,8200.000,12700.000,,10302.000,22214.000,32079.000,53118.000,62783.000,68901.000,74382.000,81547.000,87420.000
LiabilitiesAndStockholdersEquity,439.000,8691.000,20791.000,16879.000,7500.000,8750.000,,,,,0.000,,,
LiabilitiesCurrent,,,8200.000,12700.000,,,,,,,,,,
LoansPayableCurrent,,,8200.000,8200.000,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,57914.000,,,,104601.000,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,19691.000,,,,35565.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,139.000,97.000,15055.000,11264.000,7500.000,8750.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-12261.000,-13609.000,-14909.000,-23321.000,,,-57914.000,-67779.000,-88818.000,-98483.000,-104601.000,-110082.000,-117247.000,-123120.000
StockholdersEquity,,,,,7500.000,-1552.000,-22214.000,-32079.000,-53118.000,-62783.000,-68901.000,-74382.000,-81547.000,-87420.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-7761.000,-509.000,12591.000,4179.000,,-1552.000,,,,,-68901.000,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,4500000.000,,4682466.000,5650000.000,,,,,,,,,,
