,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllocatedShareBasedCompensationExpense,,,,307000.000,328000.000,,79000.000,95000.000,103000.000,85000.000,95000.000,101000.000,140000.000,139000.000,121000.000,345000.000,428000.000,430000.000,391000.000
AmortizationOfIntangibleAssets,,,1955000.000,,,,826000.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,59903.000,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,44341000.000,0.000,,,0.000,13766000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-33796000.000,,,,-7624000.000,,,,41000.000,,,,-27357000.000,,,,-11621000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,,,-24307000.000,,,,-12631000.000
ComprehensiveIncomeNetOfTax,,,4174000.000,-5655000.000,3774000.000,-16321000.000,-9205000.000,3640000.000,8697000.000,-1971000.000,-5712000.000,-45801000.000,-17237000.000,-10630000.000,-27421000.000,-3887000.000,-22385000.000,-13088000.000,-1832000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,3000.000,,-6000.000,-4000.000,-7000.000,2000.000,8000.000,-22000.000,-10000.000,-2000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,4174000.000,-5655000.000,3774000.000,-16321000.000,,,,,-5718000.000,-45805000.000,-17244000.000,-10628000.000,-27413000.000,-3909000.000,-22395000.000,-13090000.000,-1832000.000
CostOfRevenue,89514000.000,75884000.000,74828000.000,79844000.000,70728000.000,76713000.000,76982000.000,85276000.000,75506000.000,74939000.000,63895000.000,69539000.000,65101000.000,65936000.000,48768000.000,52232000.000,50460000.000,52563000.000,41505000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,,,0.016,,,,0.070,,,,0.070,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,0.005,,,,0.005,,,,0.005,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,-484000.000,,,,-758000.000,,,,7776000.000,,,,-75000.000
DeferredOtherTaxExpenseBenefit,,,,,,,,5000000.000,,,,,,,,,,,
Depreciation,,,,2500000.000,2700000.000,,2800000.000,2600000.000,2700000.000,2800000.000,2700000.000,2800000.000,2700000.000,2500000.000,2400000.000,2300000.000,2400000.000,2100000.000,2000000.000
DepreciationAndAmortization,,,2588000.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,2755000.000,,,,2707000.000,,,,2379000.000,,,,2015000.000
EarningsPerShareBasic,0.190,-0.020,-0.060,0.360,-0.030,-1.050,-0.040,0.130,0.050,-0.160,-0.100,-2.200,-0.160,-0.200,-0.620,-0.320,-1.240,-0.370,-0.360
EarningsPerShareDiluted,0.190,-0.020,-0.060,0.360,-0.030,-1.050,-0.040,0.130,0.050,-0.160,-0.100,-2.200,-0.160,-0.200,-0.620,-0.320,-1.240,-0.370,-0.360
EffectOfExchangeRateOnCashAndCashEquivalents,,,1029000.000,,,,-1449000.000,,,,300000.000,,,,-3050000.000,,,,1010000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,1.886,0.345,0.468,-1.543,-0.149,0.060,-2.095,2.196,2.402,-0.130,-0.024,-1.995,-0.131
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,-0.083,1.519,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,-420000.000,-266000.000,0.000,686000.000,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,95000.000,,,,-795000.000,,,,29000.000,,,,610000.000,,,,-367000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-294000.000,,,,415000.000,,,,0.000,,,,-222000.000,,,,0.000
GoodwillImpairmentLoss,,,,,,,,,,,,39938000.000,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,,,,-1069000.000,,,,-120000.000,,,,
GrossProfit,27084000.000,23874000.000,22562000.000,29107000.000,18833000.000,21332000.000,21618000.000,25819000.000,22067000.000,17634000.000,17401000.000,17852000.000,19976000.000,19428000.000,14524000.000,14953000.000,15135000.000,14762000.000,14637000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,1725000.000,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,2678000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6952000.000,1594000.000,915000.000,6598000.000,1191000.000,-22153000.000,818000.000,3939000.000,1963000.000,-3632000.000,-1744000.000,-47040000.000,-1035000.000,-2983000.000,-3476000.000,-5340000.000,-21868000.000,-6955000.000,-5723000.000
IncomeTaxExpenseBenefit,3096000.000,2021000.000,2117000.000,-550000.000,1809000.000,-1193000.000,1543000.000,1359000.000,918000.000,-254000.000,260000.000,-2844000.000,2168000.000,1026000.000,8351000.000,695000.000,532000.000,-57000.000,751000.000
IncreaseDecreaseInAccountsPayable,,,-4420000.000,,,,10920000.000,,,,2070000.000,,,,-4308000.000,,,,624000.000
IncreaseDecreaseInAccountsReceivable,,,10252000.000,,,,2873000.000,,,,-7201000.000,,,,-308000.000,,,,128000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-599000.000,,,,1433000.000,,,,285000.000,,,,153000.000,,,,384000.000
IncreaseDecreaseInAccruedLiabilities,,,2166000.000,,,,-426000.000,,,,-404000.000,,,,122000.000,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,379000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,-395000.000,,,,805000.000,,,,214000.000,,,,-319000.000,,,,478000.000
IncreaseDecreaseInInventories,,,4021000.000,,,,5482000.000,,,,5938000.000,,,,4145000.000,,,,10968000.000
IncreaseDecreaseInOtherCurrentAssets,,,-208000.000,,,,2771000.000,,,,889000.000,,,,2307000.000,,,,-337000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,,,,,-162000.000,,,,58000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,,-83000.000,,,,640000.000,,,,-20000.000,,,,214000.000,,,,-11000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-260000.000,,,,95000.000,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,80000.000,11000.000,109000.000,,,,,,,,,,,36000.000,-14000.000,,-12000.000
InventoryWriteDown,,,40000.000,,,,100000.000,,,,636000.000,,,,455000.000,,,,782000.000
NetCashProvidedByUsedInFinancingActivities,,,-1142000.000,,,,-23000.000,,,,-17000.000,,,,-10941000.000,,,,-31000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1142000.000,,,,-23000.000,,,,-17000.000,,,,-10941000.000,,,,-31000.000
NetCashProvidedByUsedInInvestingActivities,,,-20721000.000,,,,-8128000.000,,,,-3561000.000,,,,-2477000.000,,,,-833000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-20721000.000,,,,-8128000.000,,,,-3561000.000,,,,-2477000.000,,,,-833000.000
NetCashProvidedByUsedInOperatingActivities,,,-12962000.000,,,,1976000.000,,,,3319000.000,,,,-10889000.000,,,,-11767000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-12962000.000,,,,1976000.000,,,,3319000.000,,,,-10889000.000,,,,-11767000.000
NetIncomeLoss,3810000.000,-427000.000,-1202000.000,7148000.000,-618000.000,-20960000.000,-725000.000,2580000.000,1032000.000,-3347000.000,-2006000.000,-44190000.000,-3207000.000,-4013000.000,-11870000.000,-5998000.000,-22370000.000,-6897000.000,-6474000.000
