,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,16658.000,24253.000,34580.000,39346.000,83250.000,30321.000,55830.000,199592.000,61195.000,88575.000,25841.000,19732.000,70560.000
AccountsPayableCurrent,2391.000,19756.000,25285.000,18512.000,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,177500.000,,448786.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,6075.000
AdditionalPaidInCapital,44460.000,44460.000,44460.000,44460.000,44460.000,-155657.000,-155657.000,-155657.000,-155657.000,,,13643994.000,13743781.000,13743781.000,14271421.000,14667600.000,15112118.000,15406598.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,-155657.000,79703.000,,,,,,,
Assets,11338.000,4126.000,6519.000,477.000,113.000,5000.000,0.000,0.000,14458.000,12565.000,31127.000,2838383.000,2912640.000,55958.000,104325.000,243697.000,436672.000,507270.000
AssetsCurrent,11338.000,4126.000,6519.000,477.000,113.000,5000.000,0.000,0.000,14458.000,12565.000,31127.000,35547.000,3052.000,23226.000,63135.000,146067.000,274274.000,82020.000
AssetsHeldInTrustCurrent,,,,,,,,,14358.000,9538.000,3477.000,,,,,,,
AssetsNoncurrent,,,,,,,,,,,,,,,41190.000,97630.000,162398.000,425250.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,,,18355.000,18355.000,18355.000,,18355.000,18355.000,18355.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,,25500.000,25500.000,25500.000,,25500.000,25500.000,25500.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,2777145.000,,2777145.000,2777145.000,2777145.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,-7145.000,-7145.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,2770000.000,2770000.000,,,,,
CapitalUnitsAuthorized,,,,,,,,,,,760000000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4558.000,4126.000,6519.000,477.000,113.000,0.000,0.000,,14458.000,12565.000,5277.000,35197.000,2702.000,22876.000,12785.000,45717.000,262190.000,37230.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,50000.000,100000.000,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,4940000.000,4940000.000,4940000.000,4940000.000,4940000.000,296400000.000,296400000.000,296400000.000,296400000.000,296400000.000,59040000.000,63879270.000,64092035.000,64092035.000,66452395.000,67263311.000,68017491.000,69037885.000
CommonStockSharesOutstanding,4940000.000,4940000.000,4940000.000,4940000.000,4940000.000,296400000.000,296400000.000,296400000.000,296400000.000,296400000.000,59040000.000,63879270.000,64092035.000,64092035.000,66452395.000,67263311.000,68017491.000,69037885.000
CommonStockSharesSubscribedButUnissued,,,,,,59.000,,,,,,,,,,,,
CommonStockValue,4940.000,,4940.000,4940.000,4940.000,296400.000,296400.000,296400.000,296400.000,296400.000,59040.000,63879.000,64092.000,64092.000,66452.000,67263.000,68017.000,69037.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,117500.000,25000.000,,,
DeferredTaxAssetsGross,,,,,,,62189.000,68012.000,68012.000,109606.000,160777.000,3830466.000,3897046.000,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,229662.000,,,423036.000,
DeferredTaxAssetsOperatingLossCarryforwards,,76239.000,,,,162227.000,17795.000,34433.000,42303.000,164155.000,135320.000,10620147.000,10810376.000,332136.000,,,552495.000,
DeferredTaxAssetsValuationAllowance,,76239.000,,,,-162227.000,-17795.000,-34433.000,-42303.000,164155.000,135320.000,10620147.000,10810376.000,332136.000,,,-552495.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,53844.000,,,,,,,,,,,,
DepositAssets,,,,,,,,,,,,,2702.000,22876.000,12785.000,45717.000,262190.000,37230.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,61053.000,97660.000,121196.000,129965.000,140629.000,159887.000,177682.000,194320.000,,,,,,,,,,
DueToRelatedPartiesCurrent,20600.000,32630.000,53030.000,62530.000,91342.000,7486.000,12686.000,18997.000,36559.000,44809.000,44809.000,100.000,,,,,8000.000,
ExplorationCostsCumulative,,,,,,,,,,12654.000,,,,12654.000,,,,
Goodwill,,,,,,,,,,,,2777145.000,2777145.000,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,0.000,,,,,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,100000.000,,,,,
InterestPayableCurrent,,,,,,,,,,,,,,5134.000,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,113.000,,,
InventoryFinishedGoods,,,,,,,,,,,,,,,,,300.000,3435.000
InventoryNet,,,,,,,,,,,,,,,,,4234.000,40881.000
InventoryRawMaterials,,,,,,,,,,,,,,,,,3934.000,37446.000
Investments,,,,,,,,,,,,,,,8384.000,63611.000,113462.000,184147.000
Liabilities,22991.000,52386.000,78315.000,81042.000,91342.000,24144.000,36939.000,53577.000,75905.000,195864.000,349746.000,72699.000,237185.000,183829.000,132713.000,45433.000,185732.000,228560.000
LiabilitiesAndStockholdersEquity,11338.000,4126.000,6519.000,477.000,113.000,5000.000,0.000,0.000,14458.000,12565.000,31127.000,2838383.000,2912640.000,55958.000,104325.000,243697.000,436672.000,507270.000
LiabilitiesCurrent,22991.000,52386.000,78315.000,81042.000,91342.000,24144.000,36939.000,53577.000,75905.000,128059.000,75130.000,55930.000,199592.000,79092.000,107600.000,45433.000,185732.000,228560.000
LongTermNotesPayable,,,,,,,,,,67805.000,274616.000,16769.000,37593.000,104737.000,25113.000,,,
MineralPropertiesAccumulatedImpairment,,,,,,,,,,6406.000,6406.000,6406.000,,,,,,
MineralPropertiesNet,,,,,,,12654.000,12654.000,12654.000,,,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,,17897.000,19025.000,19592.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,57800.000,124686.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,20400.000,13469.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,28478.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,17000.000,41947.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,20400.000,40792.000
OperatingLossCarryforwards,,97660.000,,,,153841.000,177682.000,194320.000,202190.000,324042.000,459362.000,10944189.000,11134418.000,656178.000,,,1208673.000,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesOutstanding,,,,,,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockValue,,,,,,,,,,,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
PrepaidExpenseCurrent,6780.000,,,,,5000.000,,,,,350.000,350.000,350.000,350.000,350.000,350.000,7850.000,3909.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,,,213159.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,14917.000,207084.000
PropertyPlantAndEquipmentSalvageValuePercentage,,,,,,,,,,,,,,,,,0.200,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,,,,,,,25500.000,,,,,,,
RetainedEarningsAccumulatedDeficit,61053.000,-97660.000,121196.000,129965.000,140629.000,159887.000,,194320.000,-202190.000,-324042.000,-459362.000,-10944189.000,-11134418.000,-13937744.000,-14368261.000,-14538599.000,-14931195.000,-15198925.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,,50000.000,50000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,1.000,1.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,,200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,,1.000
StockholdersEquity,-11653.000,-48260.000,-71796.000,-80565.000,-91229.000,-19144.000,-36939.000,-53577.000,-61447.000,-183299.000,-318619.000,2765684.000,2675455.000,-127871.000,-28388.000,198264.000,250940.000,278710.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-11653.000,-48260.000,-71796.000,-80565.000,-91229.000,-19144.000,-36939.000,-53577.000,-61447.000,-183299.000,-318619.000,2765684.000,2675455.000,-127871.000,-28388.000,198264.000,250940.000,278710.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,0.000,,,,0.000,,,,,,,,
ValuationAllowanceAmount,,34181.000,,,,,,,,,,,,,,,,
WarrantsAndRightsOutstanding,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
