,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,840454.000,840454.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3961721.000,,7238224.000,,,,-1059410.000,,,,-2153834.000,,,,11937000.000,,,,14812000.000
ComprehensiveIncomeNetOfTax,2738529.000,3035245.000,,,,,,,,,,,,,,,,,,,1258000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,0.000,,,,,,,,,,,,-80560.000,-89528.000,,-143000.000,-85000.000,-205000.000,-179000.000,-180000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2738529.000,3035245.000,2517576.000,2080997.000,3394921.000,3577761.000,4553966.000,1122185.000,1690302.000,5886188.000,5015391.000,3268209.000,,3471269.000,-451447.000,,425000.000,-41000.000,146000.000,-280000.000,1438000.000
CostOfGoodsAndServicesSold,32566893.000,42478209.000,41623185.000,53941736.000,58018567.000,39650917.000,81254688.000,94559914.000,80234212.000,56317989.000,106118870.000,95222111.000,67294589.000,45679590.000,86258066.000,92857755.000,63350000.000,53961000.000,80312000.000,73883000.000,
CostOfRevenue,,,,,,,,,,,,,,,,,,,,,56611000.000
CostsAndExpensesRelatedParty,,,,,,21305.000,20815.000,,23396.000,23224.000,23182.000,27265.000,24897.000,25020.000,206320.000,81763.000,80000.000,80000.000,81000.000,77000.000,74000.000
CurrentIncomeTaxExpenseBenefit,,,,236978.000,229044.000,626528.000,1022641.000,467287.000,934100.000,4281918.000,1736690.000,2040648.000,939284.000,1245118.000,3047787.000,704811.000,1104000.000,640000.000,799000.000,1271000.000,2371000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,,2381512.000,2381512.000,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,381752.000,-72369.000,462621.000,142013.000,-88708.000,3648583.000,8127.000,-2402166.000,-130675.000,-946295.000,-127980.000,133709.000,-1981841.000,1268112.000,-285000.000,188000.000,-75000.000,649000.000,-1180000.000
