,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableTradeCurrent,30800000.000,33300000.000,32100000.000,31800000.000,31500000.000,46600000.000,44500000.000,38100000.000,31600000.000,38800000.000
AccountsReceivableNetCurrent,284100000.000,176200000.000,219600000.000,239400000.000,296700000.000,192100000.000,216900000.000,265800000.000,265500000.000,148100000.000
AccruedLiabilitiesCurrent,316000000.000,204000000.000,256600000.000,248500000.000,321400000.000,221800000.000,249000000.000,270400000.000,326400000.000,218900000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,459700000.000,,,,484000000.000,,,,479900000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,32000000.000,40100000.000,-2100000.000,15500000.000,31900000.000,2300000.000,7400000.000,23300000.000,32000000.000,31000000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,198600000.000,,,,,
AdditionalPaidInCapitalCommonStock,1077400000.000,1099200000.000,1131800000.000,1149600000.000,1179500000.000,1200400000.000,1237500000.000,1029500000.000,1060800000.000,1300500000.000
AllowanceForDoubtfulAccountsReceivable,3600000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,5100000.000,,,,8400000.000,
AllowanceForNotesAndLoansReceivableCurrent,500000.000,,,,600000.000,,,,300000.000,
Assets,4485400000.000,4437700000.000,4189600000.000,4088200000.000,4864400000.000,4664800000.000,4535700000.000,4328800000.000,4720300000.000,4727500000.000
AssetsCurrent,2267400000.000,2063300000.000,1933100000.000,1835800000.000,2180900000.000,2041200000.000,1904700000.000,1713500000.000,2099400000.000,2124200000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,22100000.000,18000000.000,19100000.000,12900000.000,6100000.000,6100000.000,6600000.000,32500000.000,30700000.000,18500000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,22100000.000,18000000.000,19100000.000,12900000.000,6100000.000,6100000.000,6600000.000,32500000.000,30700000.000,18500000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,29800000.000,29600000.000,29400000.000,29300000.000,29300000.000,21700000.000,21700000.000,21700000.000,21600000.000,21600000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,27200000.000,26800000.000,25600000.000,25900000.000,26900000.000,18700000.000,18600000.000,18700000.000,19900000.000,20400000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,643100000.000,161000000.000,140900000.000,134800000.000,216500000.000,415900000.000,356500000.000,327800000.000,258500000.000,216200000.000
AvailableForSaleSecuritiesDebtMaturitiesFairValue,640500000.000,158200000.000,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,591200000.000,113400000.000,92400000.000,92600000.000,181100000.000,388100000.000,328200000.000,273600000.000,206200000.000,176100000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,591200000.000,113400000.000,92400000.000,92600000.000,181100000.000,388100000.000,328200000.000,273600000.000,206200000.000,176100000.000
AvailableForSaleSecuritiesDebtSecurities,,,137100000.000,131400000.000,214100000.000,412900000.000,353400000.000,324800000.000,256800000.000,215000000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,3800000.000,3400000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,19500000.000,19500000.000,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,198600000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,416500000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,305900000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,4500000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,7300000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,10600000.000,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,204500000.000,,2700000.000,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,110600000.000,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,46.250,
CapitalLeaseObligationsCurrent,7400000.000,,,,7600000.000,,,,8400000.000,
CapitalLeaseObligationsNoncurrent,13900000.000,,,,10500000.000,,,,9600000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,8000000.000,,,,8900000.000,,,,8600000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,100000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,1300000.000,,,,,,,,1400000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,6400000.000,,,,2600000.000,,,,3200000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,6700000.000,,,,8300000.000,,,,5000000.000,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,12100000.000,
CapitalizedComputerSoftwareNet,193800000.000,201900000.000,214100000.000,230200000.000,244700000.000,255200000.000,262400000.000,268000000.000,271400000.000,277100000.000
CashAndCashEquivalentsAtCarryingValue,1660900000.000,1582900000.000,1459700000.000,1319500000.000,1496900000.000,1465500000.000,1311200000.000,1057900000.000,1379200000.000,1642400000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,249100000.000,249100000.000,249100000.000,249100000.000,249100000.000,249100000.000,249100000.000,249100000.000,249100000.000,249100000.000
CommonStockValue,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000
DebtInstrumentUnamortizedDiscount,1300000.000,1200000.000,1200000.000,1100000.000,,,,,,
DeferredRevenue,1955500000.000,,,,1993900000.000,,,,1975300000.000,
DeferredRevenueCurrent,1026900000.000,1065800000.000,990500000.000,1001900000.000,1059500000.000,1060600000.000,1004700000.000,979200000.000,1038600000.000,1039300000.000
DeferredRevenueNoncurrent,928600000.000,1002700000.000,903700000.000,868500000.000,934400000.000,899200000.000,837300000.000,796900000.000,936700000.000,949300000.000
DeferredSalesCommission,,,,,,,,,74400000.000,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,5300000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,,,77900000.000,
DeferredTaxAssetsGross,224100000.000,,,,246000000.000,,,,260300000.000,
DeferredTaxAssetsLiabilitiesNet,70400000.000,,,,-12700000.000,,,,-6800000.000,
DeferredTaxAssetsNet,214000000.000,,,,225500000.000,,,,241800000.000,
DeferredTaxAssetsNetCurrent,65100000.000,64100000.000,58100000.000,58500000.000,71000000.000,72100000.000,74600000.000,79800000.000,81300000.000,79300000.000
DeferredTaxAssetsOperatingLossCarryforwards,36000000.000,,,,52800000.000,,,,41400000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,68000000.000,,,,111400000.000,,,,84800000.000,
