,2012-07-31,2012-10-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentForAmortization,,,10013000.000,,,,11413000.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,234000.000,235000.000,,,,,,500000.000,533000.000,,,,,,,,,,625000.000
AmortizationOfIntangibleAssets,,,88000.000,87000.000,88000.000,88000.000,87000.000,88000.000,88000.000,87000.000,88000.000,87000.000,88000.000,87000.000,88000.000,88000.000,88000.000,86000.000,88000.000
AmortizationOfLeaseIncentives,,,148000.000,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2243861.000,2316328.000,294869.000,692165.000,-901713.000,2203645.000,,1633635.000,,2606097.000,,2514955.000,,1943562.000,,543276.000,,2246726.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17222000.000,,,,3839000.000,,,,18012000.000,,,,11533000.000,,,,2078000.000
ComprehensiveIncomeNetOfTax,873000.000,-26000.000,-543000.000,-784000.000,580000.000,94000.000,-17179000.000,-1084000.000,94000.000,-1454000.000,-1848000.000,-1207000.000,-427000.000,-1368000.000,-826000.000,-753000.000,100000.000,276000.000,-2507000.000
ContractsRevenue,1618000.000,2295000.000,1796000.000,1985000.000,2987000.000,3167000.000,2110000.000,2527000.000,3092000.000,3960000.000,2526000.000,2478000.000,2998000.000,3946000.000,2726000.000,2302000.000,3191000.000,3524000.000,2126000.000
CostOfRevenue,3112000.000,3644000.000,3671000.000,3833000.000,4023000.000,4432000.000,4596000.000,4632000.000,4562000.000,5143000.000,4643000.000,4755000.000,5118000.000,5601000.000,4804000.000,4632000.000,4904000.000,5087000.000,5186000.000
CostsAndExpenses,,,,,,,,,,,,,,,,17504000.000,18447000.000,,19023000.000
DeferredIncomeTaxesAndTaxCredits,,,-487000.000,,,,15222000.000,,,,-6000.000,,,,-12000.000,,,,
Depreciation,,,408000.000,456000.000,434000.000,536000.000,576000.000,643000.000,,,662000.000,690000.000,871000.000,,,,,,
DepreciationAndAmortization,,,,,,,,,675000.000,,,,,,923000.000,892000.000,908000.000,1003000.000,1129000.000
DepreciationDepletionAndAmortization,,,496000.000,,,,663000.000,,,,750000.000,,,,1011000.000,,,,1217000.000
EarningsPerShareBasic,0.200,0.000,-0.040,-0.060,0.040,0.010,-1.280,-0.070,0.020,-0.060,-0.130,-0.080,-0.030,-0.090,-0.060,-0.050,0.010,0.020,-0.170
EarningsPerShareBasicAndDiluted,,,,,,,,-0.070,,,,-0.080,,,-0.060,-0.050,,,-0.170
EarningsPerShareDiluted,0.080,0.000,-0.040,-0.060,0.040,0.010,-1.280,-0.070,0.020,-0.060,-0.130,-0.080,-0.030,-0.090,-0.060,-0.050,0.010,0.020,-0.170
EffectOfExchangeRateOnCashAndCashEquivalents,,,-154000.000,,,,71000.000,,,,-57000.000,,,,875000.000,,,,140000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.335,0.199,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,326000.000,-115000.000,37000.000,-93000.000,31000.000,-58000.000,-44000.000,175000.000,194000.000,19000.000,-52000.000,-171000.000,51000.000,-150000.000,215000.000,-22000.000,-99000.000,72000.000,-214000.000
GainLossOnDispositionOfAssets,,,,,,,,,,,0.000,0.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,-755000.000,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,1910000.000,2570000.000,2771000.000,2426000.000,2736000.000,2961000.000,3122000.000,3217000.000,3171000.000,2958000.000,3267000.000,3126000.000,3456000.000,3917000.000,3449000.000,3457000.000,3952000.000,3724000.000,4013000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1280000.000,326000.000,-795000.000,-1200000.000,644000.000,-278000.000,-1740000.000,-833000.000,434000.000,-287000.000,-1914000.000,-1041000.000,-89000.000,-221000.000,-823000.000,-439000.000,591000.000,1150000.000,-2683000.000
IncomeTaxExpenseBenefit,382000.000,362000.000,-254000.000,-402000.000,128000.000,-392000.000,15480000.000,176000.000,214000.000,861000.000,-26000.000,154000.000,344000.000,1070000.000,120000.000,239000.000,436000.000,816000.000,-133000.000
IncomeTaxExpenseBenefitContinuingOperations,,,254000.000,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,,121000.000,,,,171000.000,,,,958000.000,,,,1137000.000,,,,1055000.000
IncreaseDecreaseInAccountsPayable,,,-973000.000,,,,-782000.000,,,,4000.000,,,,-970000.000,,,,131000.000
IncreaseDecreaseInAccountsReceivable,,,-23706000.000,,,,13352000.000,,,,-21097000.000,,,,-17863000.000,,,,-11162000.000
IncreaseDecreaseInAccruedLiabilities,,,-2322000.000,,,,-3742000.000,,,,-1959000.000,,,,-5750000.000,,,,-3890000.000
IncreaseDecreaseInDeferredRevenue,,,-1618000.000,,,,-2695000.000,,,,734000.000,,,,-1042000.000,,,,-1569000.000
IncreaseDecreaseInOtherOperatingAssets,,,36000.000,,,,45000.000,,,,-537000.000,,,,45000.000,,,,18000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,33000.000,,,,12000.000,,,,-94000.000,,,,36000.000,,,,3000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,15000.000,,,,346000.000,,,,1476000.000,,,,-1242000.000,,,,224000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,9285.000,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,5840762.000,,,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1356551.000,,,,1351169.000,,,,898619.000,,,,,,,,413275.000,,
InterestExpense,410000.000,403000.000,381000.000,176000.000,71000.000,66000.000,83000.000,94000.000,88000.000,77000.000,65000.000,54000.000,60000.000,57000.000,47000.000,39000.000,30000.000,24000.000,16000.000
InterestExpenseDebt,,,381000.000,176000.000,,,,,,,,,,,,,,,
InterestIncomeOther,1000.000,1000.000,4000.000,5000.000,4000.000,2000.000,4000.000,2000.000,,,,,,,,,,,
InterestPaid,,,264000.000,,,,83000.000,,,,65000.000,,,,47000.000,,,,16000.000
InvestmentIncomeInterest,,,,,,,,,3000.000,,3000.000,2000.000,3000.000,4000.000,10000.000,11000.000,12000.000,11000.000,14000.000
LicensesRevenue,10188000.000,10402000.000,10692000.000,10719000.000,11121000.000,12047000.000,11660000.000,12316000.000,12866000.000,12900000.000,12242000.000,12977000.000,13966000.000,14314000.000,14059000.000,14810000.000,15967000.000,16001000.000,14430000.000
NetCashProvidedByUsedInFinancingActivities,,,-822000.000,,,,-541000.000,,,,-2000.000,,,,-694000.000,,,,-490000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-822000.000,,,,-541000.000,,,,-2000.000,,,,-694000.000,,,,-490000.000
NetCashProvidedByUsedInInvestingActivities,,,-336000.000,,,,-366000.000,,,,-141000.000,,,,-521000.000,,,,-2320000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-336000.000,,,,-366000.000,,,,-141000.000,,,,-521000.000,,,,-2320000.000
NetCashProvidedByUsedInOperatingActivities,,,18534000.000,,,,4675000.000,,,,18212000.000,,,,11873000.000,,,,4748000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,18534000.000,,,,4675000.000,,,,18212000.000,,,,11873000.000,,,,4748000.000
NetIncomeLoss,898000.000,-36000.000,-541000.000,-798000.000,516000.000,114000.000,-17220000.000,-1009000.000,220000.000,-1148000.000,-1888000.000,-1195000.000,-433000.000,-1291000.000,-943000.000,-678000.000,155000.000,334000.000,-2550000.000
NonoperatingIncomeExpense,362000.000,-515000.000,-338000.000,-1016000.000,-34000.000,-119000.000,-123000.000,86000.000,113000.000,-55000.000,-114000.000,-223000.000,0.000,-202000.000,187000.000,-47000.000,-120000.000,63000.000,-216000.000
OperatingExpenses,10888000.000,11856000.000,12945000.000,12888000.000,13430000.000,15373000.000,15387000.000,15762000.000,15637000.000,17092000.000,16568000.000,16273000.000,17053000.000,18279000.000,17795000.000,,,,
OperatingIncomeLoss,918000.000,841000.000,-457000.000,-184000.000,678000.000,-159000.000,-1617000.000,-919000.000,321000.000,-232000.000,-1800000.000,-818000.000,-89000.000,-19000.000,-1010000.000,-392000.000,711000.000,1087000.000,-2467000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-25000.000,10000.000,-2000.000,14000.000,64000.000,-20000.000,41000.000,-75000.000,-126000.000,-306000.000,40000.000,-12000.000,6000.000,-77000.000,117000.000,-75000.000,-55000.000,-58000.000,43000.000
OtherNonoperatingIncomeExpense,,,2000.000,3000.000,2000.000,3000.000,,3000.000,4000.000,,,,6000.000,,9000.000,3000.000,-3000.000,4000.000,
OtherOperatingIncomeExpenseNet,445000.000,2000.000,,,,,,,,,,,,,,,,,
PaymentsForProceedsFromTenantAllowance,,,1958000.000,,,,1958000.000,,,,1958000.000,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,15000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,336000.000,,,,366000.000,,,,141000.000,,,,521000.000,,,,2320000.000
ProceedsFromStockOptionsExercised,,,,,,,314000.000,,,,648000.000,,,,57000.000,,,,99000.000
PropertyPlantAndEquipmentDisposals,,,,,,,,,,,270000.000,11000.000,,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,520000.000,,,,855000.000,,,,650000.000,,,,751000.000,,,,574000.000
RepaymentsOfLongTermDebt,,,331000.000,,,,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,4157000.000,4113000.000,4386000.000,4450000.000,4428000.000,4976000.000,5102000.000,5404000.000,5462000.000,5841000.000,6170000.000,5952000.000,6143000.000,5875000.000,6211000.000,6023000.000,6234000.000,5851000.000,6404000.000
Revenues,11806000.000,12697000.000,12488000.000,12704000.000,14108000.000,15214000.000,13770000.000,14843000.000,15958000.000,16860000.000,14768000.000,15455000.000,16964000.000,18260000.000,16785000.000,17112000.000,19158000.000,19525000.000,16556000.000
SalesRevenueNet,11806000.000,12697000.000,12488000.000,12704000.000,14108000.000,15214000.000,13770000.000,14843000.000,15958000.000,16860000.000,14768000.000,15455000.000,16964000.000,18260000.000,16785000.000,17112000.000,19158000.000,19525000.000,16556000.000
SellingAndMarketingExpense,1709000.000,1529000.000,2117000.000,2179000.000,2243000.000,3004000.000,2567000.000,2509000.000,2442000.000,3150000.000,2488000.000,2440000.000,2336000.000,2886000.000,3331000.000,3392000.000,3357000.000,3776000.000,3420000.000
ShareBasedCompensation,,,245000.000,251000.000,350000.000,364000.000,370000.000,,,,614000.000,491000.000,661000.000,510000.000,489000.000,437000.000,532000.000,535000.000,625000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,,,,0.000,,,,0.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.528,0.503,,,,0.498,,,,0.390,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.013,,,,0.022,,,,0.018,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,4.720,4.510,7.160,-9.590,7.540,4.400,5.040,-6.310,4.270,4.530,4.140,-2.260,4.180,4.660,,,
StraightLineRent,,,,,,,,,,,,,,,6000.000,,,,139000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,14500000.000,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,11776321.000,13264018.000,13296098.000,13318443.000,14704522.000,-27992180.000,13499919.000,13775250.000,14749825.000,-28289097.000,14301709.000,14535539.000,14610479.000,-28926893.000,14636433.000,14784795.000,15261996.000,-29904107.000,14900193.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,13499919.000,13775250000.000,,,14301709.000,14535539.000,,,14636433.000,14784795.000,,,14900193.000
WeightedAverageNumberOfSharesOutstandingBasic,4518279.000,13264018.000,13296098.000,13318443.000,13341235.000,-26628893.000,13499919.000,13775250.000,13822400.000,-27361672.000,14301709.000,14535539.000,14610479.000,-28926893.000,14636433.000,14784795.000,14826758.000,-29468869.000,14900193.000
WeightedAverageNumberOfSharesRestrictedStock,,,,,,,,,19521.000,,,,,,,,,,
