,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,3000.000,3000.000,3000.000,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,3000.000,39517.000,25756.000,74642.000,1722897.000,1263012.000,1653296.000,5032102.000,3175181.000,1960306.000,2995137.000,4558919.000,3715043.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,5032102.000,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,158057.000,235298.000,177681.000,141964.000,55065.000
AccountsPayableCurrent,,,,,,,,,,,,67248.000,11390.000,7500.000,,
AccountsReceivableGross,,,,,,,,,,,4101148.000,1715349.000,978577.000,1894278.000,2195391.000,3227134.000
AccountsReceivableNet,,,,,,,,,,,3979857.000,,,,,
AccountsReceivableNetCurrent,,,,,2748.000,150.000,2898.000,1947693.000,1720385.000,1327154.000,3979857.000,1618650.000,978577.000,1894278.000,2195391.000,3227134.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,353050.000,63093.000,,,
AccruedMarketingCostsCurrent,,,,,,,,,,,,,,457589.000,1244480.000,247795.000
AccruedProfessionalFeesCurrent,,,,,,,47916.000,30065.000,22748.000,56683.000,38752.000,50955.000,7897.000,12337.000,37546.000,34626.000
AccruedRoyaltiesCurrent,,,,,,,,,,,,46323.000,45783.000,74056.000,87677.000,81347.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,-75.000,213.000,430.000,6170.000,8397.000,16912.000,33001.000,50698.000,61092.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,1120.000,3830.000,16022.000,10121.000
AdditionalPaidInCapital,16502.000,58405.000,60318.000,62145.000,,,867004.000,4382469.000,4382469.000,5882448.000,13920735.000,14223376.000,13476016.000,,,
AdditionalPaidInCapitalCommonStock,,,,,368764.000,868744.000,,,,,,,,13657669.000,16400316.000,16739452.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,-121291.000,,,,0.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,96699.000,,0.000,,
Assets,3587.000,33908.000,27410.000,2660.000,224384.000,72587.000,55376.000,8881433.000,9002882.000,10346175.000,27139456.000,23927546.000,22001979.000,24380665.000,20460472.000,20101677.000
AssetsCurrent,3587.000,33908.000,27410.000,2660.000,224384.000,72587.000,55376.000,3856221.000,2990611.000,2949548.000,9336923.000,6719583.000,6164443.000,8787514.000,7264412.000,7153417.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,100000.000,100000.000,100000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,84040.000,,,,,,,,,
Cash,3587.000,33908.000,27410.000,2660.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,2660.000,186636.000,11937.000,338.000,1716045.000,637238.000,824948.000,3640893.000,3763085.000,3006615.000,4220141.000,2517642.000,1714988.000
CashEquivalentsAtCarryingValue,,,,0.000,,,,,,,,,,,,
CashFDICInsuredAmount,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,,,,,,,,,,,3453290.000,3501952.000,2910492.000,3802571.000,2038985.000,1255907.000
CommonStockHeldInTrust,,,,,,,,,,,28000.000,,,,,
