,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-06-27,2015-09-26,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AdditionsToOtherAssetsAmount,,,,,,241000.000,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,,552000.000,,,261000.000,,,,103000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,,,,,669000.000,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,552000.000,533000.000,534000.000,261000.000,258000.000,257000.000,228000.000,103000.000
AmortizationOfIntangibleAssets,,,,28000.000,22000.000,16000.000,17000.000,17000.000,18000.000,18000.000,18000.000,18000.000,19000.000,18000.000,19000.000,19000.000,20000.000,20000.000,6000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,12542437.000,,,59929247.000,,,,9567958.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3365000.000,,,-1978000.000,,,309000.000,,,4020000.000,,,-1895000.000,,,,-2038000.000
ContractRevenueCost,15000.000,9000.000,52000.000,43000.000,18000.000,,,,,,,,,,,,,,
ContractsRevenue,15000.000,9000.000,55000.000,67000.000,30000.000,,,,,,,,,,,,,,
CostOfGoodsSold,1265000.000,1093000.000,844000.000,1078000.000,1021000.000,226000.000,394000.000,290000.000,370000.000,352000.000,390000.000,755000.000,689000.000,,,,,,
CostOfRevenue,,,,3000.000,2000.000,,1000.000,,,,,,,794000.000,864000.000,971000.000,962000.000,647000.000,862000.000
CostsAndExpenses,4320000.000,3825000.000,3405000.000,4039000.000,3601000.000,3009000.000,2935000.000,3599000.000,3188000.000,3233000.000,3202000.000,3740000.000,3024000.000,2977000.000,2743000.000,3092000.000,2869000.000,2670000.000,2632000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,238000.000,226000.000,166000.000,129000.000,122000.000,187000.000,170000.000,158000.000,,,,,,,,
Depreciation,,,,39000.000,52000.000,218000.000,337000.000,338000.000,312000.000,317000.000,316000.000,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,709000.000,502000.000,629000.000,561000.000,559000.000,556000.000,385000.000,562000.000
DepreciationDepletionAndAmortization,,,66000.000,,,234000.000,,,330000.000,,,727000.000,,,580000.000,,,,568000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,-85000.000,-232000.000,-656000.000,983000.000,2633000.000,752000.000,503000.000,21000.000,,18000.000,,-3000.000
EarningsPerShareBasicAndDiluted,-0.100,-0.100,-0.080,-0.090,-0.060,-0.580,-0.540,-0.420,-0.250,0.000,-0.190,-0.100,-0.140,-0.140,-0.070,-1.140,-0.930,-1.390,-0.260
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,-182000.000,,,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,367000.000,,,,,47000.000,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,0.000,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,0.900,,,,1.510
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,0.009,,,,0.011
GainLossOnDispositionOfAssets1,,,,,,,,,,,0.000,1000.000,,,0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,15000.000,22000.000,7000.000,6000.000,0.000,1000.000,96000.000,,,1000.000,,,,,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,0.000,,,,,,0.000,,,,
IncomeLossFromEquityMethodInvestments,,,,,,-182000.000,-56000.000,,,3465000.000,-323000.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,165000.000,,,426000.000,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,119000.000,,,220000.000,,,302000.000,,,-50000.000,,,32000.000,,,,-9000.000
IncreaseDecreaseInIntangibleAssetsCurrent,,,-30000.000,,,23000.000,,,20000.000,,,6000.000,,,50000.000,,,,41000.000
IncreaseDecreaseInInventories,,,-161000.000,,,94000.000,,,3000.000,,,-16000.000,,,43000.000,,,,-15000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,-2000.000,,,-32000.000,,,-32000.000,,,-32000.000,,,-126000.000,,,,-27000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-37000.000,,,-87000.000,,,-108000.000,,,-100000.000,,,61000.000,,,,-90000.000
IndefiniteLivedIntangibleAssetsWrittenOffRelatedToSaleOfBusinessUnit,,,,,,79000.000,,,,,,,,,,,,,
InterestExpense,7000.000,-1000.000,,,,,,,,,,,,,,,,,
InventoryWriteDown,,,,,,,,,,,,58000.000,,,,,,,
InvestmentIncomeInterest,2000.000,16000.000,2000.000,3000.000,1000.000,1000.000,,,,1000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,6492000.000,,,,,,3751000.000,,,6283000.000,,,,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,6492000.000,,,,,,3751000.000,,,6283000.000,,,,,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,-951000.000,,,-172000.000,,,-1401000.000,,,-45000.000,,,,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-951000.000,,,-172000.000,,,-1401000.000,,,-45000.000,,,,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,-2176000.000,,,-1806000.000,,,-2041000.000,,,-2218000.000,,,-1895000.000,,,,-2038000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2176000.000,,,-1806000.000,,,-2041000.000,,,-2218000.000,,,-1895000.000,,,,-2038000.000
