,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,421001000.000,,,,410921000.000,,,,457910000.000,479215000.000
AccountsPayableCurrent,74914000.000,85415000.000,86322000.000,92210000.000,100082000.000,113308000.000,99628000.000,83537000.000,77080000.000,99960000.000,111266000.000,103600000.000,98775000.000,139442000.000,230206000.000,202476000.000,184066000.000,201235000.000,226837000.000,164718000.000,174398000.000,197733000.000,192738000.000,178598000.000,188399000.000
AccountsReceivableGrossCurrent,,,,197611000.000,,,,226577000.000,,,,246528000.000,,,,418016000.000,,,,408551000.000,,,,456508000.000,
AccountsReceivableNetCurrent,203242000.000,269390000.000,259773000.000,203748000.000,212052000.000,275416000.000,296947000.000,224050000.000,202150000.000,287521000.000,331030000.000,245421000.000,242587000.000,343784000.000,523928000.000,421001000.000,381389000.000,497468000.000,577424000.000,410921000.000,448048000.000,534459000.000,566425000.000,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,58356000.000,58742000.000,57078000.000,70509000.000,62781000.000,52501000.000,62525000.000,67822000.000,60093000.000,49535000.000
AccruedIncomeTaxesCurrent,,3782000.000,16256000.000,,,,13291000.000,,,,1720000.000,,,,,,,,,,,,,,
AccruedInsuranceNoncurrent,,,,,,,,,,,,,,,,42552000.000,,,,45911000.000,,,,42184000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1913562000.000,1946802000.000,1975805000.000,1914401000.000,1952450000.000,1985697000.000,2024379000.000,2059346000.000,2092551000.000,2126420000.000,2159520000.000,2177643000.000,2207969000.000,2195098000.000,2246810000.000,2288906000.000,2329440000.000,2371926000.000,2415210000.000,2457198000.000,2515387000.000,2574307000.000,2633471000.000,2692135000.000,2744168000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-4762000.000,,,,-4137000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,84204000.000,-82656000.000,-81407000.000,-79839000.000,108189000.000,-106296000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,5076000.000,5275000.000,5222000.000,6657000.000,6157000.000,5323000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-54564000.000,-49319000.000,-49560000.000,-83890000.000,-81991000.000,-80640000.000,-77480000.000,-106169000.000,-104948000.000,-106257000.000,-102710000.000,-44114000.000,-42744000.000,-42141000.000,-43281000.000,-106159000.000,-106723000.000,-112814000.000,-112742000.000,-105622000.000,-103833000.000,-106068000.000,-104511000.000,-130687000.000,-128425000.000
AdditionalPaidInCapitalCommonStock,400972000.000,397575000.000,400855000.000,401864000.000,405473000.000,404074000.000,408898000.000,414657000.000,421024000.000,429936000.000,431122000.000,432792000.000,442551000.000,456989000.000,3239709000.000,3243619000.000,3255809000.000,3274098000.000,3283200000.000,3287827000.000,3302258000.000,3318859000.000,3326531000.000,3334461000.000,3349813000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,5295000.000,,,,6069000.000,,,,4081000.000,,,,4077000.000,,,,6940000.000,,,,6266000.000,
AssetRetirementObligation,,,,43233000.000,,,,46173000.000,,,,48727000.000,,,,70422000.000,,,,89604000.000,,,,101106000.000,
Assets,3208606000.000,3148919000.000,3158558000.000,3147822000.000,3182117000.000,3226533000.000,3243204000.000,3160926000.000,3154775000.000,3231119000.000,3337105000.000,3259826000.000,3255257000.000,3356043000.000,7338858000.000,7464392000.000,7417646000.000,7499654000.000,7438448000.000,6961732000.000,7058287000.000,7233305000.000,7373201000.000,7300905000.000,7393791000.000
AssetsCurrent,840361000.000,745568000.000,767416000.000,657850000.000,701944000.000,760331000.000,785107000.000,700401000.000,715733000.000,806485000.000,845669000.000,755366000.000,758214000.000,876701000.000,1212798000.000,1288816000.000,1281729000.000,1765249000.000,1641971000.000,1082168000.000,998315000.000,1121929000.000,1191525000.000,1086385000.000,1123242000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,426495000.000,,,,,,,
BankOverdrafts,0.000,,,,1929000.000,3352000.000,102000.000,,,,10437000.000,2556000.000,,,,183000.000,,,,10235000.000,,7143000.000,,,
BuildingsAndImprovementsGross,,,,111796000.000,,,,116332000.000,,,,118655000.000,,,,157233000.000,,,,144076000.000,,,,151115000.000,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,1089000.000,,,,3407000.000,,,,2438000.000,,,,2683000.000,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,9225000.000,,,,18454000.000,,,,12486000.000,,,,12922000.000,
CapitalLeasedAssetsGross,,,,,,,,,,,,10341000.000,,,,25775000.000,,,,19379000.000,,,,23117000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,10237000.000,,,,22967000.000,,,,14277000.000,,,,15040000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,12344000.000,,,,26946000.000,,,,17648000.000,,,,19760000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,1525000.000,,,,4517000.000,,,,3166000.000,,,,3416000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,1806000.000,,,,2819000.000,,,,1891000.000,,,,1768000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,1806000.000,,,,2928000.000,,,,2691000.000,,,,2558000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,1806000.000,,,,3823000.000,,,,2981000.000,,,,3241000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,1806000.000,,,,4382000.000,,,,2922000.000,,,,3561000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,3595000.000,,,,8477000.000,,,,3997000.000,,,,5216000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,2030000.000,,,,5085000.000,,,,2724000.000,,,,4155000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,10314000.000,,,,21861000.000,,,,14924000.000,,,,15605000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,104000.000,,,,2808000.000,,,,5102000.000,,,,8077000.000,
CashAndCashEquivalentsAtCarryingValue,176829000.000,26099000.000,56840000.000,26022000.000,44950000.000,41393000.000,35421000.000,25394000.000,37260000.000,43712000.000,57241000.000,42437000.000,35801000.000,34329000.000,73597000.000,108651000.000,56366000.000,44169000.000,436429000.000,168409000.000,27242000.000,28596000.000,60684000.000,50038000.000,55418000.000
CashFDICInsuredAmount,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,315.000,,,,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,315.000,,,,315.000,,,,315.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,2412000.000,,,,2132000.000,,,,1977000.000,,,,3934000.000,,,,3508000.000,,,,2164000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,
CommonStockSharesOutstanding,,,,45726000.000,,,,46002000.000,,,,46261000.000,,,,67293000.000,,,,64479000.000,,,,63176000.000,
CommonStockValue,455000.000,456000.000,456000.000,456000.000,456000.000,457000.000,458000.000,459000.000,459000.000,461000.000,461000.000,461000.000,462000.000,463000.000,671000.000,671000.000,673000.000,668000.000,660000.000,643000.000,633000.000,633000.000,633000.000,630000.000,626000.000
ConstructionInProgressGross,,,,127091000.000,,,,109054000.000,,,,92906000.000,,,,125959000.000,,,,128301000.000,,,,167722000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,10226000.000,7608000.000,,,,,,,,,,,,,,,,,,
DebtCurrent,,,,,,,,,,,,,,,,14336000.000,14406000.000,15966000.000,147536000.000,,177430000.000,238155000.000,228025000.000,,290048000.000
DebtInstrumentCarryingAmount,,1085915.000,1045485.000,1060084000.000,1134828000.000,1144247000.000,1098788000.000,1047859000.000,1078527000.000,1093319000.000,1113361000.000,1030921000.000,,,,,,,,,,,,,
DebtInstrumentFairValue,,1053281.000,1072235.000,1087726000.000,1129890000.000,1204965000.000,1156820000.000,1105650000.000,1155051000.000,1141592000.000,1152906000.000,1068324000.000,,,,,,,,,,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,,-1455000.000,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,927201000.000,,,,876960000.000,,,,921727000.000,
DeferredTaxAssetsGross,,,,124082000.000,,,,115967000.000,,,,108047000.000,,,,443389000.000,,,,302468000.000,,,,267229000.000,
DeferredTaxAssetsHedgingTransactions,,,,3116000.000,,,,2707000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsInventory,,,,60462000.000,,,,54555000.000,,,,53229000.000,,,,64484000.000,,,,75907000.000,,,,71490000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,244638000.000,235367000.000,234594000.000,125633000.000,,,,,,
DeferredTaxAssetsNet,,,,114680000.000,,,,109395000.000,,,,102189000.000,,,,437256000.000,,,,293501000.000,,,,258708000.000,
DeferredTaxAssetsNetCurrent,88805000.000,91041000.000,92959000.000,80674000.000,79002000.000,75000000.000,79758000.000,77716000.000,79485000.000,79104000.000,77005000.000,74821000.000,73320000.000,72413000.000,90136000.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,10835000.000,,,,8891000.000,,,,5379000.000,,,5300000.000,171781000.000,,,,11448000.000,,,,10507000.000,
DeferredTaxAssetsOther,,,,,,,,1511000.000,,,,,,,,14191000.000,,,,,,,,,
DeferredTaxAssetsOtherComprehensiveLoss,,,,58277000.000,,,,73588000.000,,,,31467000.000,,,,70367000.000,,,,67757000.000,,,,82793000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,,,,,28800000.000,,,,48197000.000,,,,2771000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,37903000.000,,,,33258000.000,,,,31067000.000,,,,74288000.000,,,,56302000.000,,,,61462000.000,
DeferredTaxAssetsValuationAllowance,,,,9402000.000,,,,6572000.000,,,,5858000.000,,,,6133000.000,,,,8967000.000,,,,8521000.000,
DeferredTaxLiabilities,,,,314347000.000,,,,330859000.000,,,,338834000.000,,,,489945000.000,,,,583459000.000,,,,663019000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,54782000.000,,,,70669000.000,,,,78577000.000,,,,288471000.000,,,,266436000.000,,,,268999000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,
DeferredTaxLiabilitiesNoncurrent,240586000.000,248330000.000,249572000.000,222064000.000,225554000.000,229972000.000,243759000.000,225592000.000,230109000.000,235505000.000,243858000.000,279999000.000,272346000.000,275279000.000,633951000.000,734583000.000,753727000.000,756526000.000,665712000.000,583459000.000,620569000.000,639776000.000,676144000.000,663019000.000,667160000.000
DeferredTaxLiabilitiesOther,,,,1132000.000,,,,,,,,2891000.000,,,,,,,,16757000.000,,,,17152000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,258433000.000,,,,260190000.000,,,,257366000.000,,,,638730000.000,,,,593767000.000,,,,635576000.000,
DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities,,,,,,,,,,,,,,,,229933000.000,,,,208031000.000,,,,235642000.000,
DefinedBenefitPensionPlanLiabilitiesCurrent,,,,,,,,,,,,,,,,4183000.000,,,,6048000.000,,,,6223000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,,,,,,,,,,,,,225750000.000,,,,201983000.000,,,,229419000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,417771000.000,,,,481865000.000,,,,453161000.000,,,,684647000.000,,,,688017000.000,,,,752659000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,159537000.000,,,,193753000.000,,,,86142000.000,,,,,,,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,-156994000.000,,,,-191675000.000,,,,-84512000.000,,,,,,,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,2555000.000,,,,2089000.000,,,,1640000.000,,,,,,,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetTransitionAssetsObligationsBeforeTax,,,,12000.000,,,,11000.000,,,,10000.000,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.051,,,,0.042,,,,0.052,,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,0.050,,,,0.050,,,,0.050,,,,,,,,,,,,,
DefinedBenefitPlanBenefitObligation,,,,457175000.000,,,,535783000.000,,,,496040000.000,,,,,,,,,,,,,
DefinedBenefitPlanDebtSecurities,,,,0.340,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanEquitySecurities,,,,0.570,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,325150000.000,,,,376443000.000,,,,443973000.000,,,,524042000.000,,,,546512000.000,,,,596207000.000,
DefinedBenefitPlanFundedStatusOfPlan,,,,-132025000.000,,,,-159340000.000,,,,-52067000.000,,,,,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,417179000.000,,,,481865000.000,,,,452449000.000,,,,,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,,,,324485000.000,,,,376443000.000,,,,443211000.000,,,,,,,,,,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,456365000.000,,,,535783000.000,,,,495180000.000,,,,,,,,,,,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,
DueFromAffiliateCurrent,,,,,,,,,,,,,,,,3765000.000,,,,3794000.000,,,,2578000.000,
DueFromAffiliates,,,,,,,,,,,,,6000000.000,6000000.000,6000000.000,,6000000.000,6000000.000,6000000.000,,6000000.000,6000000.000,6000000.000,22600000.000,
EmployeeRelatedLiabilitiesCurrent,9239000.000,12618000.000,16867000.000,16732000.000,12389000.000,15586000.000,17436000.000,19461000.000,12387000.000,16259000.000,20655000.000,18114000.000,12904000.000,17393000.000,54062000.000,36576000.000,23590000.000,27590000.000,30529000.000,30939000.000,17052000.000,24864000.000,33463000.000,47428000.000,22760000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,7843000.000,,,,5924000.000,,,,7086000.000,,,,22578000.000,,,,22037000.000,,,,20918000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,12824000.000,,,,15992000.000,,,,19293000.000,,,23490000.000,27283000.000,,,,40249000.000,,,,54155000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,12755000.000,,,,11568000.000,,,474571000.000,474533000.000,,,,419167000.000,,,,420068000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,3508000.000,,,,3370000.000,,,14453000.000,14488000.000,,,,13431000.000,,,,14375000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,,3773000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,2211000.000,,,,2166000.000,,,12192000.000,11847000.000,,,,11630000.000,,,,11021000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,2337000.000,,,,2298000.000,,,13118000.000,13153000.000,,,,11665000.000,,,,11727000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,2568000.000,,,,2424000.000,,,14009000.000,14044000.000,,,,12557000.000,,,,12107000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,3214000.000,,,,2730000.000,,,14149000.000,14183000.000,,,,13345000.000,,,,13417000.000,
FiniteLivedIntangibleAssetsGross,,,,43009000.000,,,,42585000.000,,,,43849000.000,,,569755000.000,569531000.000,,,,522044000.000,,,,536870000.000,
FiniteLivedIntangibleAssetsNet,,,,30185000.000,,,,26593000.000,,,,24556000.000,,,546265000.000,542248000.000,,,,481795000.000,,,,482715000.000,
Goodwill,626527000.000,638759000.000,639039000.000,616671000.000,616729000.000,618874000.000,615986000.000,616204000.000,616350000.000,616303000.000,616634000.000,616621000.000,616621000.000,616621000.000,2043320000.000,2068799000.000,2071471000.000,2065882000.000,2065644000.000,2068235000.000,2135295000.000,2136783000.000,2160605000.000,2159337000.000,2159398000.000
GuaranteeObligationsMaximumExposure,,24000000.000,,,,,,,,,,,,,,,,25000000.000,25000000.000,,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,,1060000.000,,3010000.000,,,,1617000.000,,,,-1368000.000,,,,-687000.000,,,,-2364000.000,,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,23948000.000,,,,23840.000,,,,24035000.000,,,52957000.000,52957000.000,,,,28757000.000,,,,28597000.000,
IntangibleAssetsNetExcludingGoodwill,17166000.000,18622000.000,18211000.000,54133000.000,53224000.000,52213000.000,51330000.000,50433000.000,49548000.000,48668000.000,49035000.000,48591000.000,47743000.000,46896000.000,97488000.000,,,,,,,,,,
InterestPayableCurrent,26914000.000,7644000.000,18709000.000,,18304000.000,,18209000.000,,18479000.000,7709000.000,18158000.000,,18077000.000,7386000.000,,,22461000.000,16165000.000,22414000.000,,23004000.000,16573000.000,23060000.000,,23649000.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,22714000.000,,,,,,,,,
InventoryFinishedGoods,,361377000.000,362924000.000,350685000.000,357953000.000,355455000.000,356849000.000,355881000.000,363610000.000,366320000.000,366558000.000,368334000.000,372567000.000,358759000.000,397684000.000,413766000.000,428783000.000,427298000.000,420027000.000,433649000.000,443470000.000,463807000.000,462698000.000,479291000.000,495793000.000
InventoryGross,,422558000.000,426031000.000,415088000.000,427714000.000,429370000.000,432187000.000,429128000.000,443880000.000,444458000.000,447923000.000,446333000.000,453138000.000,444778000.000,583681000.000,604108000.000,624888000.000,600383000.000,587791000.000,599725000.000,615253000.000,637241000.000,638707000.000,656486000.000,677662000.000
InventoryNet,331679000.000,336365000.000,337730000.000,322607000.000,333487000.000,331984000.000,335092000.000,332311000.000,347641000.000,348873000.000,350438000.000,347307000.000,354718000.000,348168000.000,475293000.000,484919000.000,505047000.000,479856000.000,464525000.000,469141000.000,485367000.000,504877000.000,508199000.000,521624000.000,537000000.000
InventoryValuationReserves,,86193000.000,88301000.000,92481000.000,94227000.000,97386000.000,97095000.000,96817000.000,96239000.000,95585000.000,97485000.000,99026000.000,98420000.000,96610000.000,108388000.000,119189000.000,119841000.000,120527000.000,123266000.000,130584000.000,129886000.000,132364000.000,130508000.000,134862000.000,140662000.000
InventoryWorkInProcessAndRawMaterials,,9793000.000,9483000.000,11116000.000,15751000.000,18714000.000,18918000.000,16442000.000,20908000.000,18701000.000,19924000.000,16077000.000,16478000.000,20732000.000,58678000.000,65250000.000,70558000.000,60498000.000,59005000.000,55194000.000,59761000.000,60324000.000,61137000.000,61171000.000,61815000.000
LettersOfCreditOutstandingAmount,,,,14796000.000,,,,15288000.000,,,,16424000.000,,,,46485000.000,,,,46263000.000,,,,45428000.000,
Liabilities,1773860000.000,1698320000.000,1673007000.000,1698958000.000,1783835000.000,1809729000.000,1773183000.000,1710627000.000,1744718000.000,1790452000.000,1838222000.000,1684907000.000,1710964000.000,1789044000.000,2963245000.000,3111644000.000,3075463000.000,3189221000.000,3185868000.000,2901555000.000,3112651000.000,3216805000.000,3214803000.000,3158315000.000,3317837000.000
LiabilitiesAndStockholdersEquity,3208606000.000,3148919000.000,3158558000.000,3147822000.000,3182117000.000,3226533000.000,3243204000.000,3160926000.000,3154775000.000,3231119000.000,3337105000.000,3259826000.000,3255257000.000,3356043000.000,7338858000.000,7464392000.000,7417646000.000,7499654000.000,7438448000.000,6961732000.000,7058287000.000,7233305000.000,7373201000.000,7300905000.000,7393791000.000
LiabilitiesCurrent,158762000.000,262898000.000,197746000.000,173712000.000,185371000.000,199066000.000,217109000.000,173335000.000,168690000.000,192533000.000,226432000.000,210549000.000,193758000.000,244725000.000,436998000.000,396648000.000,343555000.000,363834000.000,575392000.000,367191000.000,492131000.000,601604000.000,604909000.000,546588000.000,631558000.000
LineOfCreditFacilityAmountOutstanding,,,,1963000.000,,,,2507000.000,,,,2507000.000,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,10000000.000,,,,10000000.000,,,,,,,,,,,,,,,,,
LongTermDebt,,1085915000.000,1045485000.000,1060084000.000,1134828000.000,1144247000.000,1098788000.000,1047859000.000,1078527000.000,1093319000.000,1113361000.000,1030921000.000,1067944000.000,1084801000.000,1618275000.000,1585395000.000,1581023000.000,1658001000.000,1705152000.000,1572895000.000,1752757000.000,1779217000.000,1764835000.000,1686189000.000,1846294000.000
LongTermDebtCurrent,7101000.000,106959000.000,7150000.000,7182000.000,7650000.000,7171000.000,6671000.000,5676000.000,5677000.000,6169000.000,6169000.000,12403000.000,12403000.000,12404000.000,14331000.000,14336000.000,14406000.000,15966000.000,147536000.000,19246000.000,177430000.000,238155000.000,228025000.000,180036000.000,290048000.000
LongTermDebtFairValue,,,,,,,,,,,,,1127149000.000,1168302000.000,1707920000.000,1680584000.000,1691478000.000,1729511000.000,1781152000.000,1625193000.000,1817950000.000,1890319000.000,1876802000.000,1752338000.000,1937310000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,671176000.000,,,,651555000.000,,,,352888000.000,,,,748208000.000,,,,748628000.000,,,,747407000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,7182000.000,,,,5676000.000,,,,12403000.000,,,,14336000.000,,,,19246000.000,,,,180035000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,109000.000,,,,47000.000,,,,616153000.000,,,,55000.000,,,,60000.000,,,,459098000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,370207000.000,,,,145000.000,,,,18480000.000,,,,486383000.000,,,,90000.000,,,,60000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,5229000.000,,,,385207000.000,,,,18607000.000,,,,317349000.000,,,,486843000.000,,,,55000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,6181000.000,,,,5229000.000,,,,12390000.000,,,,19064000.000,,,,318028000.000,,,,299534000.000,
LongTermDebtNoncurrent,1161518000.000,978956000.000,1038335000.000,1052902000.000,1127178000.000,1137076000.000,1092117000.000,1042183000.000,1072850000.000,1087150000.000,1107192000.000,1018518000.000,1055541000.000,1072397000.000,1603944000.000,1571059000.000,1566617000.000,1642035000.000,1557616000.000,1553649000.000,1575327000.000,1541062000.000,1536810000.000,1506153000.000,1556246000.000
LongTermInvestments,,,,,,,,,,,,,,,63766000.000,,,,,,,,,,
MachineryAndEquipmentGross,,,,2407045000.000,,,,2511222000.000,,,,2575340000.000,,,,3568342000.000,,,,3473826000.000,,,,3766975000.000,
MineralPropertiesGross,,,,421820000.000,,,,430884000.000,,,,461587000.000,,,,990438000.000,,,,1001295000.000,,,,1114560000.000,
MineralRights,,,,353819000.000,,,,,,,,,,,,,,,,,,,,,
