,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1479.000,2948.000,3604.000,504.000,4878.000,6268.000,11518.000,1646.000,730.000,,4542.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,341.000,466.000,591.000,716.000,841.000,966.000,,,,,
AdditionalPaidInCapitalCommonStock,,14867.000,17867.000,17867.000,17867.000,26009.000,33383.000,33383.000,33383.000,33383.000,33383.000
Assets,6229.000,17119.000,15205.000,745.000,870.000,1590.000,5450.000,15066.000,12602.000,25000.000,22800.000
AssetsCurrent,5153.000,16168.000,14379.000,44.000,294.000,1139.000,5450.000,15066.000,12602.000,25000.000,
CashAndCashEquivalentsAtCarryingValue,4908.000,16073.000,14379.000,44.000,294.000,294.000,150.000,66.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,4500.000,,,,,,,,,
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,20000000.000,25933336.000,28933336.000,28933336.000,28933336.000,28933336.000,289333360.000,289333360.000,289333360.000,289333360.000,289333360.000
CommonStockSharesOutstanding,20000000.000,25933336.000,28933336.000,28933336.000,28933336.000,28933336.000,289333360.000,289333360.000,289333360.000,289333360.000,289333360.000
CommonStockSharesSubscriptions,,1500.000,,,,,,,,,
CommonStockValue,20000.000,25933.000,28933.000,28933.000,28933.000,28933.000,28933.000,28933.000,28933.000,28933.000,28933.000
DeferredTaxAssetsOperatingLossCarryforwards,,,12229.000,,,,39383.000,44271.000,46020.000,48445.000,51803.000
DeferredTaxAssetsValuationAllowance,,,12229.000,,,,39383.000,44271.000,46020.000,48445.000,51803.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,16017.000,24396.000,35966.000,,,,,,,,
DueFromOfficersOrStockholdersCurrent,,,,,,,,767.000,,,
DueToAffiliateCurrent,,,,,,,34932.000,68800.000,72390.000,,
DueToRelatedPartiesCurrent,767.000,767.000,767.000,767.000,2167.000,,47447.000,81314.000,84905.000,105167.000,108302.000
Liabilities,,,4371.000,,,,58965.000,82960.000,85635.000,-55167.000,112844.000
LiabilitiesAndStockholdersEquity,6229.000,17119.000,15205.000,745.000,870.000,1590.000,5450.000,15066.000,12602.000,25000.000,22800.000
LiabilitiesCurrent,2246.000,3715.000,4371.000,1271.000,7045.000,6268.000,58965.000,82960.000,85635.000,105167.000,112844.000
MachineryAndEquipmentGross,1417.000,1417.000,1417.000,1417.000,1417.000,1417.000,,,,,
OperatingLossCarryforwards,,,35966.000,,,,115831.000,130210.000,135349.000,142483.000,152360.000
PrepaidExpenseCurrent,245.000,95.000,,,,845.000,,,,25000.000,
PropertyPlantAndEquipmentNet,1076.000,951.000,826.000,701.000,576.000,451.000,,,,,
RetainedEarningsAccumulatedDeficit,,,,-47326.000,-52975.000,-59620.000,-115831.000,-130210.000,-135349.000,-142483.000,-152360.000
StockholdersEquity,3983.000,13404.000,10834.000,-526.000,-6175.000,-4678.000,-53515.000,-67894.000,-73033.000,-80167.000,-90044.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,10834.000,,,,-53515.000,-67894.000,-73033.000,80167.000,-90044.000
