,2011-01-01,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27
AdjustmentForAmortization,,,,,,6347000.000,,,,8557000.000,,,,7286000.000,
AmortizationOfDebtDiscountPremium,,,,,,1800000.000,1500000.000,1200000.000,,,,,,,
AmortizationOfIntangibleAssets,,,,,,4572000.000,4800000.000,6500000.000,7235000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,7700000.000,4300000.000,,,,,,,8900000.000,8200000.000,7500000.000,-17400000.000,100000.000,100000.000
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,,,,,,,,,,2000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,0.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,0.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,65000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,-1000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-9307000.000,,,,-7600000.000,,,,10495000.000,,,,-74339000.000,
ComprehensiveIncomeNetOfTax,,,,,,-19532000.000,-16194000.000,-1379000.000,-16231000.000,1573000.000,5989000.000,6192000.000,-1399000.000,38687000.000,66316000.000
CostOfGoodsSold,175705000.000,136023000.000,153418000.000,161864000.000,131281000.000,138406000.000,143136000.000,184403000.000,192387000.000,199527000.000,206060000.000,180997000.000,156720000.000,174052000.000,195216000.000
CostsAndExpenses,235474000.000,199338000.000,67372000.000,,,,,,,,,,,,
DebtInstrumentConvertibleInterestExpense,,2400000.000,2300000.000,2300000.000,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,1020000.000,,,,374000.000,,,,681000.000,,,,2284000.000,
Depreciation,,14594000.000,,,,13800000.000,,,,11603000.000,,,,11839000.000,
EarningsPerShareBasic,0.130,0.030,0.050,-0.030,-0.050,-0.070,-0.060,-0.010,-0.050,0.010,0.020,0.020,-0.010,0.140,0.220
