,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,4800000.000,,,,6200000.000,,,,,,,,,,,,,,,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-4300000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,10700000.000,,,,15000000.000,,,,11400000.000,,,,22600000.000,,,,11900000.000,,,,11500000.000
AllocatedShareBasedCompensationExpense,,5500000.000,5200000.000,,8100000.000,5300000.000,5000000.000,5600000.000,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,4800000.000,4900000.000,4700000.000,4400000.000,6200000.000,6400000.000,6500000.000,6600000.000,5700000.000,5400000.000,5400000.000,9500000.000,4900000.000,5000000.000,4900000.000,4900000.000,5200000.000,5200000.000,5200000.000,5200000.000,5100000.000,4800000.000,5200000.000,4800000.000,5100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1700000.000,2800000.000,,2.700,3300000.000,1700000.000,-3100002.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetImpairmentCharges,3000000.000,,,,100000.000,,,,200000.000,2100000.000,0.000,63100000.000,500000.000,,,,,,,,0.000,3700000.000,300000.000,100000.000,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,8700000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-49100000.000,,,,24900000.000,,,,90300000.000,,,,-4100000.000,,,,-70600000.000,,,,-3000000.000,,,,-13300000.000
CommonStockDividendsPerShareDeclared,0.270,0.270,0.280,0.280,0.280,0.280,0.290,0.290,0.290,0.290,0.300,0.300,0.300,0.300,0.310,0.310,0.310,0.310,0.320,0.320,0.320,0.340,0.340,0.340,0.340
ComprehensiveIncomeNetOfTax,,,,,63900000.000,35200000.000,85600000.000,69300000.000,35000000.000,61200000.000,94500000.000,30100000.000,38700000.000,-11100000.000,16100000.000,-42800000.000,33500000.000,82200000.000,63100000.000,57800000.000,119100000.000,105700000.000,93300000.000,45200000.000,103500000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,500000.000,-400000.000,-900000.000,3200000.000,400000.000,700000.000,700000.000,800000.000,400000.000,800000.000,1000000.000,800000.000,1100000.000,900000.000,600000.000,1000000.000,1600000.000,-2400000.000,1100000.000,0.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,64400000.000,35600000.000,86500000.000,69900000.000,35400000.000,61900000.000,95200000.000,30900000.000,39100000.000,-10300000.000,17100000.000,-42000000.000,34600000.000,83100000.000,63700000.000,58800000.000,120700000.000,103300000.000,94400000.000,45200000.000,103500000.000
CostOfGoodsSold,725800000.000,763300000.000,770500000.000,711100000.000,768500000.000,751600000.000,776700000.000,676000000.000,746600000.000,759700000.000,764700000.000,727800000.000,739100000.000,796400000.000,788300000.000,668100000.000,748400000.000,766600000.000,768000000.000,711000000.000,704800000.000,724900000.000,721500000.000,699500000.000,734300000.000
DeferredIncomeTaxExpenseBenefit,7200000.000,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanActuarialNetGainsLosses,,1000000.000,900000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,-1600000.000,-1500000.000,-1600000.000,10700000.000,-1500000.000,-1700000.000,-1500000.000,-1700000.000,-800000.000,-800000.000,-700000.000,-500000.000,-1500000.000,-1500000.000,-1200000.000,-1000000.000,-1200000.000,-1200000.000,-1000000.000,-1100000.000,-1200000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,3300000.000,3500000.000,,3700000.000,3600000.000,3700000.000,-25500000.000,3800000.000,3800000.000,3800000.000,3800000.000,3900000.000,3900000.000,3900000.000,4200000.000,4200000.000,4200000.000,4100000.000,4000000.000,3300000.000,3200000.000,3300000.000,3100000.000,3400000.000
DefinedBenefitPlanInterestCost,,3300000.000,3300000.000,,3200000.000,3100000.000,3200000.000,-22100000.000,3000000.000,3000000.000,3000000.000,2900000.000,3200000.000,3200000.000,3100000.000,3400000.000,3300000.000,3300000.000,3100000.000,2900000.000,2900000.000,3000000.000,2800000.000,2600000.000,2800000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,1800000.000,1700000.000,1900000.000,-12800000.000,1600000.000,1700000.000,1400000.000,1800000.000,900000.000,900000.000,700000.000,600000.000,1600000.000,1600000.000,1400000.000,13100000.000,2000000.000,2100000.000,1600000.000,1600000.000,1800000.000
DefinedBenefitPlanServiceCost,,600000.000,600000.000,,700000.000,700000.000,800000.000,-5200000.000,900000.000,800000.000,700000.000,800000.000,800000.000,800000.000,800000.000,600000.000,1000000.000,1000000.000,1200000.000,1100000.000,1200000.000,1100000.000,1100000.000,1000000.000,1200000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,,,,,,,,1900000.000,,,,1800000.000,,,,5800000.000
Depreciation,25300000.000,,,,22800000.000,,,,22300000.000,,,,22100000.000,,,,22500000.000,,,,21100000.000,,,,22800000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-1000000.000,600000.000,,-800000.000,0.300,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,-2500000.000,500000.000,,0.000,0.000,-6400000.000,,-400000.000,2200000.000,-100000.000,,100000.000,31800000.000,200000.000,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,1500000.000,0.000,,,,,,,0.000,-2000000.000,,100000.000,400000.000,0.000,200000.000,0.000,11500000.000,200000.000,-700000.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,,,,,,,-9300000.000,100000.000,,0.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,1300000.000,100000.000,,0.000,0.000,57600000.000,109800000.000,,,,,,,,,
DividendsCommonStock,,,,,39200000.000,,,,41500000.000,,,,41500000.000,,,,42700000.000,,,,43000000.000,,,,45000000.000
EarningsPerShareBasic,0.300,0.380,0.310,0.060,0.310,0.450,0.460,0.500,0.340,0.490,0.490,0.040,0.370,-0.170,0.340,0.150,0.510,0.550,0.680,0.570,0.640,0.880,0.680,0.600,0.630
EarningsPerShareDiluted,0.300,0.370,0.310,0.060,0.300,0.450,0.450,0.500,0.330,0.480,0.490,0.040,0.370,-0.170,0.340,0.140,0.500,0.540,0.670,0.570,0.630,0.870,0.670,0.590,0.620
EffectOfExchangeRateOnCashAndCashEquivalents,3200000.000,,,,2900000.000,,,,-2500000.000,,,,-3700000.000,,,,-7500000.000,,,,2600000.000,,,,4000000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,2100000.000,2000000.000,,3100000.000,2000000.000,1900000.000,2100000.000,,,,,,,,,,,,,8700000.000,2500000.000,8800000.000,6300000.000,10700000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,1000000.000,,,,5000000.000,,,,1300000.000,,,,11400000.000,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,11400000.000,,,,0.000,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,,,,18300000.000,-100000.000,,200000.000
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,-2900000.000,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,108000000.000,0.000,,4100000.000,0.000,0.000,0.000,0.000,3700000.000,0.000,0.000,
GrossProfit,170000000.000,181900000.000,170400000.000,143000000.000,178300000.000,187200000.000,205500000.000,177000000.000,189400000.000,199100000.000,193000000.000,165700000.000,180000000.000,205200000.000,209100000.000,196100000.000,217800000.000,230700000.000,241100000.000,233600000.000,233600000.000,234000000.000,227400000.000,204200000.000,226000000.000
IncomeLossFromContinuingOperations,,54700000.000,44900000.000,,,62500000.000,65800000.000,,,64500000.000,70900000.000,,53100000.000,-23900000.000,52600000.000,140200000.000,72200000.000,75900000.000,95300000.000,80500000.000,89400000.000,100900000.000,93500000.000,82900000.000,86100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,66200000.000,72000000.000,63400000.000,4600000.000,66800000.000,78200000.000,95200000.000,64200000.000,69500000.000,89400000.000,97300000.000,-8400000.000,73500000.000,-15900000.000,66500000.000,171400000.000,102000000.000,109000000.000,132300000.000,106500000.000,118700000.000,137200000.000,121200000.000,110000000.000,107300000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,,,,,,,,,,,,,,,130200000.000,,115900000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,46300000.000,55500000.000,45300000.000,9300000.000,44500000.000,63000000.000,66600000.000,74000000.000,49500000.000,65100000.000,71600000.000,6600000.000,53700000.000,-23100000.000,53400000.000,141200000.000,73300000.000,76700000.000,96200000.000,81800000.000,91000000.000,99500000.000,93600000.000,83000000.000,86100000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.300,0.380,0.310,0.060,,0.430,0.460,,,0.440,0.490,,0.370,-0.170,0.370,1.000,0.510,0.540,0.680,0.570,0.640,0.730,0.680,0.610,0.630
IncomeLossFromContinuingOperationsPerDilutedShare,0.300,0.370,0.310,0.060,,0.430,0.450,,,0.440,0.480,,0.370,-0.170,0.370,0.980,0.500,0.530,0.670,0.570,0.630,0.720,0.670,0.600,0.620
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,2400000.000,0.000,,,6800000.000,400000.000,,0.000,0.000,-4400000.000,-119600000.000,-500000.000,1800000.000,-100000.000,0.000,100000.000,20300000.000,0.000,-1300000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,,,,,0.020,0.000,,,0.050,0.000,,,0.000,-0.030,,0.000,0.010,0.000,0.000,0.000,0.150,0.000,-0.010,0.000
