,2012-07-31,2013-07-31,2013-12-31
AdjustmentForAmortization,,,1561.000
AdjustmentsToAdditionalPaidInCapitalOther,1200.000,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-2318418.000
AdvertisingExpense,,,127911.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,11739.000
AmortizationOfIntangibleAssets,,,80769.000
CashPeriodIncreaseDecrease,,,259701.000
ComprehensiveIncomeNetOfTax,,,-724400.000
ConcentrationRiskPercentage1,,,0.240
CostOfGoodsSold,,,16479281.000
DebtInstrumentDecreaseForgiveness,4433.000,,
Depreciation,,,722401.000
DepreciationDepletionAndAmortization,,,804731.000
DilutiveSecurities,0.000,0.000,
EarningsPerShareBasicAndDiluted,-0.450,-0.300,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,16042.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,206000000.000
GeneralAndAdministrativeExpense,9493.000,12665.000,1678087.000
GrossProfit,,,3727216.000
IncomeLossFromContinuingOperations,,,-221359.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-29940.000,-874831.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,15017.000,10180.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-15425.000,-10180.000,
IncomeTaxReconciliationNondeductibleExpense,408.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5372.000,1137.000,-95375.000
IncreaseDecreaseInAccountsReceivable,,,1203087.000
IncreaseDecreaseInCustomerAdvances,,,-16833.000
IncreaseDecreaseInInventories,,,133831.000
IncreaseDecreaseInOperatingCapital,,,-9800000.000
IncreaseDecreaseInOtherAccountsPayable,,,-21068.000
IncreaseDecreaseInOtherCurrentAssets,,,500639.000
IncreaseDecreaseInOtherReceivables,,,612881.000
IncreaseDecreaseInPrepaidExpense,,,46738.000
IncreaseDecreaseInPrepaidExpensesOther,,,374620.000
IncreaseDecreaseInRestrictedCash,,,129230.000
InterestExpense,,,817096.000
InterestPaid,,,858799.000
NetCashProvidedByUsedInFinancingActivities,49539.000,28803.000,5797648.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,49539.000,28803.000,5797648.000
NetCashProvidedByUsedInInvestingActivities,,,-2360740.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2360740.000
NetCashProvidedByUsedInOperatingActivities,-49539.000,-28803.000,-3193249.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-49539.000,-28803.000,-3193249.000
NetIncomeLoss,,-29940.000,-874831.000
NonoperatingIncomeExpense,,,-653472.000
OperatingExpenses,45367.000,29940.000,3948575.000
OperatingIncomeLoss,-45367.000,-29940.000,
OperatingLeasesRentExpenseNet,,,26331.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,150431.000
OtherNonoperatingIncomeExpense,,,45184.000
PaymentsForProceedsFromInvestments,,,32488.000
PaymentsToAcquirePropertyPlantAndEquipment,,,873035.000
ProceedsFromContributedCapital,13680.000,64662.000,
ProceedsFromRelatedPartyDebt,,,3697656.000
ProceedsFromRepaymentsOfRelatedPartyDebt,35859.000,28803.000,
ProceedsFromShortTermDebt,,,15410710.000
ProfessionalFees,35874.000,17275.000,
ProfitLoss,-45367.000,,
RepaymentsOfLongTermDebt,,,6946127.000
RepaymentsOfRelatedPartyDebt,,64662.000,
RepaymentsOfShortTermDebt,,,6364591.000
Revenues,,,20206497.000
SalesRevenueNet,,,20206497.000
SellingExpense,,,2270488.000
ShippingHandlingAndTransportationCosts,,,264483.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,206000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,100000.000,100000.000,122916667.000
