,2015-12-31
AmortizationOfIntangibleAssets,6400000.000
CurrentFederalStateAndLocalTaxExpenseBenefit,14189000.000
CurrentFederalTaxExpenseBenefit,14777000.000
CurrentStateAndLocalTaxExpenseBenefit,-588000.000
DeferredFederalIncomeTaxExpenseBenefit,4361000.000
DeferredFederalStateAndLocalTaxExpenseBenefit,11050000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,6689000.000
Depreciation,1400000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberUnitDistribution,1.000
EffectiveIncomeTaxRateContinuingOperations,0.963
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.000
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,-0.008
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.027
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.010
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.240
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.007
EmployeeBenefitsAndShareBasedCompensation,300000.000
IncomeTaxExpenseBenefit,25239000.000
NumberOfReportableSegments,1.000
OccupancyNet,1700000.000
PropertyPlantAndEquipmentAdditions,1100000.000
UnrealizedGainLossOnDerivatives,3600000.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,400000.000
