,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,22078000000.000,23613000000.000,20878000000.000,21793000000.000,22005000000.000,20711000000.000,21464000000.000,20997000000.000,21969000000.000,20273000000.000,21641000000.000,21622000000.000,20285000000.000,21578000000.000,19974000000.000,16736000000.000,15239000000.000,16153000000.000,14240000000.000,12860000000.000,12459000000.000,13490000000.000,12522000000.000,14092000000.000,13754000000.000
AccountsPayableCurrent,21011000000.000,22764000000.000,20746000000.000,22147000000.000,22951000000.000,21958000000.000,22989000000.000,22776000000.000,21617000000.000,21609000000.000,23149000000.000,22815000000.000,23332000000.000,23623000000.000,21821000000.000,19000000000.000,16640000000.000,17380000000.000,15307000000.000,13516000000.000,12696000000.000,13416000000.000,12205000000.000,13986000000.000,13078000000.000
AccountsReceivableNetNoncurrent,2071000000.000,2114000000.000,2125000000.000,2233000000.000,2254000000.000,2360000000.000,3036000000.000,3053000000.000,3121000000.000,3017000000.000,3118000000.000,2833000000.000,2875000000.000,3034000000.000,2903000000.000,2817000000.000,2820000000.000,2880000000.000,2436000000.000,2412000000.000,2492000000.000,2469000000.000,2444000000.000,2485000000.000,2457000000.000
AccrualForEnvironmentalLossContingencies,,,,1404000000.000,,,,1403000000.000,,,,1456000000.000,,,,1683000000.000,,,,1578000000.000,,,,1467000000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,1463000000.000,1550000000.000,1117000000.000,1242000000.000,1217000000.000,1237000000.000,1267000000.000,1230000000.000,1219000000.000,1278000000.000,1295000000.000,1335000000.000,1178000000.000,1266000000.000,1209000000.000,1233000000.000,1175000000.000,1196000000.000,1156000000.000,1118000000.000,1129000000.000,1033000000.000,1041000000.000,1027000000.000,980000000.000
AccruedIncomeTaxesCurrent,4106000000.000,4098000000.000,4864000000.000,4584000000.000,5073000000.000,3975000000.000,4051000000.000,4341000000.000,4711000000.000,3433000000.000,3219000000.000,3092000000.000,3134000000.000,2900000000.000,2997000000.000,2575000000.000,3115000000.000,2047000000.000,2039000000.000,2069000000.000,803000000.000,490000000.000,1000000000.000,1050000000.000,1414000000.000
AccruedLiabilitiesCurrent,4916000000.000,4906000000.000,5366000000.000,5287000000.000,4620000000.000,5127000000.000,5190000000.000,5738000000.000,5048000000.000,5180000000.000,5280000000.000,5402000000.000,5000000000.000,5041000000.000,5396000000.000,5328000000.000,4607000000.000,5024000000.000,5062000000.000,4833000000.000,4904000000.000,4458000000.000,4441000000.000,4882000000.000,4657000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,104485000000.000,105353000000.000,108159000000.000,110824000000.000,113266000000.000,117029000000.000,119524000000.000,122133000000.000,125266000000.000,128433000000.000,130618000000.000,131604000000.000,135337000000.000,138868000000.000,140656000000.000,144116000000.000,147701000000.000,151352000000.000,153153000000.000,151881000000.000,154955000000.000,154396000000.000,157627000000.000,153891000000.000,155854000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4253000000.000,-4117000000.000,-4066000000.000,-6022000000.000,-5875000000.000,-5732000000.000,-5558000000.000,-6369000000.000,-6269000000.000,-6078000000.000,-5997000000.000,-3579000000.000,-3534000000.000,-3497000000.000,-3438000000.000,-4859000000.000,-4780000000.000,-4651000000.000,-4549000000.000,-4291000000.000,-4150000000.000,-4032000000.000,-3843000000.000,-3843000000.000,-3726000000.000
AdditionalPaidInCapitalCommonStock,14931000000.000,15027000000.000,15110000000.000,15156000000.000,15255000000.000,15322000000.000,15422000000.000,15497000000.000,15585000000.000,15677000000.000,15631000000.000,15713000000.000,15790000000.000,15890000000.000,15967000000.000,16041000000.000,16105000000.000,16174000000.000,16254000000.000,16330000000.000,16362000000.000,16436000000.000,16512000000.000,16595000000.000,16631000000.000
