,2011-01-31,2011-04-30,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentForLongTermIntercompanyTransactionsGrossOfTax,,,,,,,-1594000.000,3184000.000,-79000.000,1597000.000,-173000.000,796000.000,-78000.000,-334000.000,-1350000.000,2232000.000,-801000.000,465000.000,-1424000.000,-2396000.000,-2321000.000,-765000.000,-837000.000,558000.000,821000.000
AdjustmentForLongTermIntercompanyTransactionsTaxBenefitExpense,,,,,,,,,,,1403000.000,440000.000,-1176000.000,-88000.000,0.000,501000.000,-61000.000,-440000.000,,0.000,0.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,1777000.000,656000.000,,1319000.000,1152000.000,1085000.000,915000.000,2596000.000,1973000.000,1678000.000,1907000.000,3155000.000,2238000.000,2051000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,,,,,407000.000,,818000.000,714000.000,673000.000,567000.000,1609000.000,1223000.000,1040000.000,1184000.000,1957000.000,1387000.000,1272000.000
AmortizationOfIntangibleAssets,,,4080000.000,4075000.000,3944000.000,4232000.000,4147000.000,5015000.000,6597000.000,1389000.000,5077000.000,,4713000.000,,3369000.000,2982000.000,2900000.000,2852000.000,2633000.000,2595000.000,1838000.000,1990000.000,1895000.000,1688000.000,1766000.000
AmountOfIneffectivenessOnNetInvestmentHedges,,,,,,,-5301000.000,-4431000.000,4461000.000,-1266000.000,-4713000.000,348000.000,-2864000.000,2986000.000,,,,,871000.000,,,,4021000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,4213000.000,,3897000.000,,,,4172000.000,,,,772334.000,,
AssetImpairmentCharges,,,,115688000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,-0.090,0.420,,0.330,,0.390,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,-0.090,0.420,,0.330,,0.390,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,-4695000.000,21838000.000,,17423000.000,10517000.000,20184000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,350558000.000,305737000.000,,305974000.000,291194000.000,309577000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-18377000.000,,,,15409000.000,,,,-9189000.000,,,,34640000.000,,,,-3882000.000,,,,25073000.000,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,,,,,-601000.000,,,,-420000.000,,,,-58000.000,,
ComprehensiveIncomeNetOfTax,,,15612000.000,-101474000.000,22826000.000,-9362000.000,39955000.000,614000.000,-803000.000,-197649000.000,37997000.000,719000.000,33348000.000,-109939000.000,-42007000.000,-24550000.000,16843000.000,-56489000.000,10311000.000,6361000.000,40968000.000,12759000.000,10384000.000,23997000.000,27428000.000
CostOfGoodsSold,169999000.000,170258000.000,181677000.000,167279000.000,171582000.000,167425000.000,173026000.000,174130000.000,146031000.000,52842000.000,149029000.000,148658000.000,154457000.000,163326000.000,160079000.000,144425000.000,149228000.000,159567000.000,143724000.000,135738000.000,141373000.000,141017000.000,139818000.000,133843000.000,136018000.000
DeferredIncomeTaxExpenseBenefit,,,4399000.000,,,,-109000.000,,,,-2421000.000,,,,2346000.000,,,,726000.000,,,,2027000.000,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,,,,,,106000.000,,,,161000.000,,,,
