,2011-01-31,2011-04-30,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-308000.000,,,,-263000.000,,,,-609000.000,,,,-370000.000,
AllocatedShareBasedCompensationExpense,,,,,,,22562000.000,25033000.000,23400000.000,25231000.000,27419000.000,28744000.000,27734000.000,27284000.000,24826000.000,23468000.000
AmortizationOfIntangibleAssets,,,,,,,1921000.000,1921000.000,1858000.000,2099000.000,2364000.000,2384000.000,2298000.000,3136000.000,2160000.000,2106000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,1182000.000,,,,1013000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,468000.000,,,,23690000.000,,,,-63006000.000,,,,33993000.000,
ComprehensiveIncomeNetOfTax,,,,,6812000.000,,-835000.000,4948000.000,-20237000.000,-15619000.000,-7945000.000,-10679000.000,-6368000.000,-3956000.000,2765000.000,5710000.000
CostOfGoodsAndServicesSold,27715000.000,34131000.000,36614000.000,35482000.000,39511000.000,39831000.000,42118000.000,44656000.000,43972000.000,45733000.000,48551000.000,53353000.000,59894000.000,62983000.000,61239000.000,60356000.000
CostOfGoodsSold,24173000.000,29964000.000,32068000.000,30452000.000,34014000.000,33912000.000,36161000.000,37665000.000,36782000.000,38505000.000,40118000.000,43303000.000,50428000.000,53127000.000,51630000.000,51536000.000
DeferredIncomeTaxExpenseBenefit,,,13362000.000,,,,126000.000,,,,-351000.000,,,,1817000.000,
DepreciationAndAmortization,,,4079000.000,,,,5051000.000,,,,7032000.000,,,,7283000.000,
EarningsPerShareBasic,,0.030,0.000,-0.110,0.050,-0.020,-0.010,0.040,-0.180,-0.130,-0.070,-0.100,-0.060,-0.040,0.030,0.050
EarningsPerShareDiluted,,0.030,0.000,-0.110,0.050,-0.020,-0.010,0.040,-0.180,-0.130,-0.070,-0.100,-0.060,-0.040,0.020,0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,-5000.000,,,,19000.000,,,,0.000,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,1.176,4.272,1.058,-4.854,1.161,0.334,-7.891,8.487,0.536,2.073,13.601,56.309,0.716,0.727
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,0.350,0.350,0.350,-0.700,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,,,,,0.378,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,8318000.000,,,,925000.000,,,,0.000,,,,2813000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,8318000.000,,,,925000.000,,,,0.000,,,,2813000.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,,1845000.000,2244000.000,2211000.000,1927000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,17998000.000,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,4673000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,1039000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,4791000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,3310000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,4083000.000,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,-109000.000,,,,-36000.000,
GeneralAndAdministrativeExpense,10183000.000,10319000.000,11100000.000,12698000.000,11723000.000,11254000.000,11951000.000,12399000.000,13405000.000,13275000.000,14515000.000,14468000.000,15302000.000,15719000.000,15615000.000,15674000.000
GoodwillAcquiredDuringPeriod,,,0.000,,,,,,,,0.000,,,,,
GoodwillPeriodIncreaseDecrease,,,,,,,,,,,,,,,0.000,
GrossProfit,66143000.000,71620000.000,82737000.000,90793000.000,92383000.000,99418000.000,102364000.000,110706000.000,103164000.000,107331000.000,112376000.000,123003000.000,128894000.000,139879000.000,146582000.000,152575000.000
ImpairmentOfInvestments,,,0.000,,,,0.000,,,,0.000,,,,0.000,
