,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31
AdditionsToNoncurrentAssets,24000000.000,23000000.000,26000000.000,36000000.000,18000000.000,23000000.000,36000000.000,,,,,,
AmortizationOfIntangibleAssets,,,,,18000000.000,19000000.000,19000000.000,19000000.000,19000000.000,18000000.000,25000000.000,22000000.000,22000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,8400000.000,11300000.000,9800000.000,-20300000.000,7700000.000,7900000.000,4000000.000,-14500000.000,1400000.000,2000000.000,1700000.000,800000.000,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,0.000,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,0.000,0.000,2000000.000,9000000.000,25000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,-25000000.000,,,-567000000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,1000000.000,,,,0.000,,,,
ComprehensiveIncomeNetOfTax,38000000.000,73000000.000,67000000.000,38000000.000,105000000.000,117000000.000,82000000.000,124000000.000,99000000.000,106000000.000,91000000.000,22000000.000,135000000.000
CostOfGoodsSold,417000000.000,458000000.000,460000000.000,459000000.000,401000000.000,438000000.000,425000000.000,436000000.000,407000000.000,456000000.000,496000000.000,465000000.000,534000000.000
DebtInstrumentIncreaseAdditionalBorrowings,2000000.000,,,,2000000.000,,,,,,,,
DepreciationAndAmortization,50000000.000,,,,45000000.000,,,,46000000.000,,,49000000.000,
DepreciationDepletionAndAmortization,50000000.000,50000000.000,50000000.000,48000000.000,45000000.000,46000000.000,46000000.000,47000000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-72000000.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,-72000000.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,25000000.000,,,,,,,,,,
EarningsPerShareBasic,0.300,0.420,0.140,0.450,0.380,0.490,0.380,0.490,0.360,0.460,0.490,0.370,0.850
EarningsPerShareDiluted,0.300,0.420,0.130,0.450,0.370,0.480,0.370,0.500,0.360,0.450,0.480,0.370,0.830
EffectOfExchangeRateOnCashAndCashEquivalents,-13000000.000,,,,14000000.000,,,,10000000.000,,,-23000000.000,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-13000000.000,,,,14000000.000,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.190,0.247,0.261,-0.439,,,0.286,,0.185,0.260,0.230,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,,,0.350,,0.350,0.350,0.350,0.350,
EffectiveIncomeTaxRateReconciliationTaxContingencies,,,,,,,,,,,,0.228,0.141
ExtendedProductWarrantyAccrualWarrantiesIssued,15000000.000,,,,1000000.000,,,,3000000.000,,,5000000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,-8000000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,,,,,,,,,0.000,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,,,0.000,,,0.000,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,,,1000000.000,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpense,22000000.000,23000000.000,22000000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMaximum,20.000,,,,,,,,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,3.000,,,,,,,,,,,,
FiniteLivedIntangibleAssetsWeightedAverageUsefulLife,12.000,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,50000000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,51000000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,89000000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,65000000.000,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,68000000.000,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,,,,,1000000.000,-1000000.000,,-2000000.000,0.000,1000000.000,,
GainLossOnForeignCurrencyFairValueHedgeDerivatives,,,,,,,,,,,,2000000.000,2000000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,14000000.000,20000000.000
GoodwillTranslationAdjustments,80000000.000,,,,5000000.000,,,,2000000.000,,,-10000000.000,-19000000.000
GrossProfit,427000000.000,457000000.000,459000000.000,461000000.000,436000000.000,471000000.000,476000000.000,467000000.000,423000000.000,466000000.000,472000000.000,457000000.000,535000000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,74000000.000,,,,,,,,,,
IncomeLossFromContinuingOperations,67000000.000,95000000.000,103000000.000,96000000.000,87000000.000,108000000.000,84000000.000,110000000.000,78000000.000,97000000.000,102000000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,83000000.000,126000000.000,140000000.000,138000000.000,124000000.000,152000000.000,118000000.000,149000000.000,96000000.000,131000000.000,132000000.000,98000000.000,152000000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.300,0.420,0.460,0.440,0.390,0.490,0.380,0.500,0.360,0.460,0.490,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.300,0.420,0.450,0.430,0.390,0.480,-0.370,1.240,0.360,0.450,0.480,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-72000000.000,,-3000000.000,,,,0.000,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,2000000.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.320,,-0.010,,,,0.000,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.320,,-0.010,,,,0.000,0.000,0.000,,
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,1000000.000,2000000.000,3000000.000
IncomeTaxExpenseBenefit,16000000.000,31000000.000,37000000.000,42000000.000,37000000.000,44000000.000,34000000.000,39000000.000,18000000.000,34000000.000,30000000.000,22000000.000,-21000000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,,,,,,,,,,,54000000.000
IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,,,,,,,2800000.000,,,,,,
IncreaseDecreaseInAccountsPayable,-15000000.000,,,,7000000.000,,,,-23000000.000,,,-28000000.000,
IncreaseDecreaseInAccountsReceivable,-38000000.000,,,,-32000000.000,,,,-25000000.000,,,-115000000.000,
IncreaseDecreaseInFinanceReceivables,7000000.000,,,,10000000.000,,,,-39000000.000,,,-27000000.000,
IncreaseDecreaseInInventories,56000000.000,,,,22000000.000,,,,23000000.000,,,51000000.000,
IncreaseDecreaseInOtherOperatingLiabilities,-110000000.000,,,,-95000000.000,,,,-104000000.000,,,-144000000.000,
NetCashProvidedByUsedInContinuingOperations,,,,,,,,,-25000000.000,,,,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,-18000000.000,,,,-259000000.000,,,,-91000000.000,,,-555000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-18000000.000,,,,-259000000.000,,,,-91000000.000,,,-555000000.000,
NetCashProvidedByUsedInInvestingActivities,-155000000.000,,,,-20000000.000,,,,-18000000.000,,,-57000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-155000000.000,,,,-20000000.000,,,,-18000000.000,,,-57000000.000,
NetCashProvidedByUsedInOperatingActivities,1000000.000,,,,79000000.000,,,,74000000.000,,,68000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1000000.000,,,,78000000.000,,,,74000000.000,,,68000000.000,
NetIncomeLoss,67000000.000,95000000.000,31000000.000,100000000.000,84000000.000,108000000.000,84000000.000,109000000.000,78000000.000,97000000.000,102000000.000,76000000.000,173000000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,,,4000000.000,,,0.000,
OperatingIncomeLoss,108000000.000,143000000.000,161000000.000,162000000.000,143000000.000,171000000.000,135000000.000,170000000.000,116000000.000,152000000.000,159000000.000,126000000.000,178000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-29000000.000,-18000000.000,16000000.000,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,,26000000.000,13000000.000,-21000000.000,-55000000.000,-38000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,22000000.000,3000000.000,-13000000.000,-4000000.000,17000000.000,2000000.000,5000000.000,-53000000.000,-38000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,-2000000.000,0.000,1000000.000,0.000,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,9000000.000,-2000000.000,,21000000.000,9000000.000,-11000000.000,-54000000.000,-38000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,21000000.000,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,,,1000000.000,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,-2000000.000,5000000.000,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,1000000.000,3000000.000,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,,,5000000.000,4000000.000,-10000000.000,1000000.000,0.000
OtherComprehensiveIncomeOtherNetOfTax,2000000.000,1000000.000,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-2000000.000,-5000000.000,20000000.000,,,1000000.000,,,4000000.000,7000000.000,-16000000.000,0.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,-1000000.000,0.000,0.000,0.000,,,,,
OtherNoncashIncomeExpense,34000000.000,,,,,,,,,,,,
OtherOperatingActivitiesCashFlowStatement,,,,,34000000.000,,,,36000000.000,,,24000000.000,
PaymentsForProceedsFromOtherInvestingActivities,24000000.000,,,,,,,,0.000,,,4000000.000,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,114000000.000,,,111000000.000,
PaymentsForRestructuring,,,,,,,,,,,,9000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,131000000.000,,,,2000000.000,,,,18000000.000,,,32000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,21000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,-18000000.000,,,,-9000000.000,,,,-10000000.000,,,-9000000.000,
ProceedsFromStockOptionsExercised,,,,,,,,,34000000.000,,,17000000.000,
ProductWarrantyAccrualPayments,-3000000.000,,,,7000000.000,,,,2000000.000,,,4000000.000,
ProductWarrantyAccrualPreexistingIncreaseDecrease,1000000.000,,,,,,,,-2000000.000,,,-1000000.000,
ProvisionForLoanLeaseAndOtherLosses,,,,,1000000.000,,,,0.000,,,0.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,250000000.000,,,,,,,,
