,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,19714000.000,23084000.000,30619000.000,53241000.000,48384000.000,51614000.000,40100000.000,134081000.000,90353000.000,91415000.000,104296000.000,122236000.000,86176000.000
AccountsReceivableNetCurrent,237860000.000,287082000.000,324731000.000,418454000.000,415479000.000,475204000.000,536788000.000,638694000.000,576800000.000,556781000.000,590108000.000,650650000.000,501153000.000
AccruedIncomeTaxesCurrent,10073000.000,,,,,,,,,,,,
AccruedLiabilitiesCurrent,151284000.000,247547000.000,301330000.000,228233000.000,239963000.000,274621000.000,294057000.000,283792000.000,250720000.000,277188000.000,284140000.000,380937000.000,322567000.000
AccruedMarketingCostsCurrent,,,,25264000.000,10924000.000,13573000.000,12312000.000,27948000.000,15788000.000,14869000.000,17259000.000,22431000.000,
AccruedProfessionalFeesCurrent,10313000.000,10137000.000,10301000.000,13543000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,199993000.000,237307000.000,284382000.000,331251000.000,387357000.000,445513000.000,510330000.000,578710000.000,649141000.000,720839000.000,796601000.000,857927000.000,930613000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-296000.000,199000.000,-1220000.000,-10024000.000,-42956000.000,-32834000.000,-34296000.000,-45566000.000,-30490000.000,-44503000.000,-46309000.000,-69253000.000,-61359000.000
AdditionalPaidInCapital,4064127000.000,4318021000.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,4973349000.000,5208870000.000,5464938000.000,6135566000.000,6311697000.000,6507087000.000,6681181000.000,6881778000.000,7058933000.000,7224534000.000,7376956000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2633000.000,2920000.000,4102000.000,5507000.000,7864000.000,8229000.000,4575000.000,8121000.000,7850000.000,8894000.000,8026000.000,7216000.000,7840000.000
Assets,3356209000.000,3584817000.000,5448654000.000,5583082000.000,5643417000.000,6230334000.000,6289064000.000,6442439000.000,6476168000.000,6616814000.000,6742946000.000,6870365000.000,6892742000.000
AssetsCurrent,2505380000.000,2463886000.000,4173885000.000,4255853000.000,4194091000.000,4270427000.000,4263559000.000,4381792000.000,4388909000.000,4382039000.000,4478413000.000,4652196000.000,4695332000.000
AvailableForSaleSecurities,,,1394887000.000,2111154000.000,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,77000.000,12000.000,66000.000,209000.000,710000.000,27000.000,938000.000,1702000.000,827000.000,250000.000,424000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,388000.000,960000.000,440000.000,1112000.000,747000.000,4003000.000,473000.000,152000.000,729000.000,2591000.000,2590000.000
AvailableForSaleSecuritiesAmortizedCost,1215954000.000,1252209000.000,1395198000.000,2112102000.000,1950177000.000,2678166000.000,2612799000.000,2587853000.000,2548284000.000,2638898000.000,2652128000.000,2788322000.000,2754277000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,0.000,,0.000,0.000,0.000,0.000,0.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,388000.000,960000.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,371809000.000,503599000.000,664795000.000,1292094000.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,388000.000,960000.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,371809000.000,503599000.000,664795000.000,1292094000.000,,,,,,,,,
