,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,166274000.000,186492000.000,208409000.000,221213000.000,196632000.000,194137000.000,212210000.000,216803000.000,216082000.000,196421000.000
AccountsReceivableNetCurrent,114434000.000,123298000.000,137921000.000,159042000.000,143459000.000,136546000.000,142431000.000,147506000.000,140952000.000,118777000.000
AccruedLiabilitiesCurrent,19777000.000,23267000.000,23018000.000,27083000.000,22965000.000,23915000.000,21006000.000,25522000.000,30837000.000,23860000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,22665000.000,23595000.000,24446000.000,25482000.000,25957000.000,26656000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3382000.000,-5538000.000,-5831000.000,-4616000.000,-5595000.000,-4622000.000,-4837000.000,-3983000.000,-4874000.000,-4893000.000
AdditionalPaidInCapitalCommonStock,64094000.000,64110000.000,64153000.000,63800000.000,63822000.000,64021000.000,64062000.000,64130000.000,64217000.000,64389000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5066000.000,5481000.000,5232000.000,5009000.000,5322000.000,5024000.000,5944000.000,6243000.000,6681000.000,7529000.000
Assets,389696000.000,414154000.000,444981000.000,489555000.000,465126000.000,447863000.000,462202000.000,472860000.000,463205000.000,439401000.000
AssetsCurrent,333882000.000,360901000.000,391887000.000,436310000.000,413595000.000,395839000.000,410646000.000,420348000.000,411906000.000,388591000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,174000.000,174000.000,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,7500000.000,7500000.000,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,7674000.000,7674000.000,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,7500000.000,7500000.000,,7500000.000,7500000.000,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,15027000.000,15027000.000,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,7674000.000,7674000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,9043000.000,9043000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,6855000.000,6855000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,1277000.000,1277000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,911000.000,911000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,5723000.000,5723000.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,1630000.000,1630000.000,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,4352000.000,4352000.000,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,1428000.000,1428000.000,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,7353000.000,7353000.000,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,204000.000,204000.000,,,,
CashAndCashEquivalentsAtCarryingValue,33430000.000,29234000.000,25707000.000,17253000.000,17470000.000,24761000.000,30586000.000,24522000.000,51744000.000,45505000.000
CommonStockParOrStatedValuePerShare,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000
CommonStockSharesIssued,,,,168240.000,168432.000,168432.000,168688.000,168688.000,168816.000,168816.000
CommonStockSharesOutstanding,,,,167388.000,167580.000,167580.000,167819.000,168819.000,167947.000,167947.000
CommonStockValue,,,,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
DebtInstrumentFaceAmount,,,,,120000.000,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.147,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.133,0.133,0.133,,,
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,,,86000.000,725000.000,683000.000,815000.000,853.000,624000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,247000.000,185000.000,123000.000,61000.000,,
DeferredTaxAssetsGrossCurrent,,,,,4949000.000,3638000.000,4642000.000,4544000.000,4507000.000,4908000.000
DeferredTaxAssetsInventory,,,,,722000.000,780000.000,961000.000,903000.000,702000.000,856000.000
DeferredTaxAssetsLiabilitiesNet,,,,,14565000.000,14702000.000,16202000.000,16035000.000,15932000.000,16545000.000
DeferredTaxAssetsNet,,,,,16715000.000,16449000.000,17917000.000,17895000.000,17822000.000,18460000.000
DeferredTaxAssetsNetCurrent,,,3637000.000,,,,4642000.000,,,
DeferredTaxAssetsNetNoncurrent,,,11555000.000,,11766000.000,12811000.000,13275000.000,13351000.000,13315000.000,13552000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,24246000.000,25545000.000,26727000.000,25444000.000,27138000.000,28179000.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,797000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,26899000.000,25444000.000,27138000.000,28182000.000
DeferredTaxAssetsOther,,,,,1622000.000,2560000.000,2781000.000,3199000.000,3202000.000,3197000.000
