,2011-06-30,2011-09-30,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,1086000.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1353000.000,,,,2206000.000,,,,2213000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,5400000.000,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,0.000,,0.000,0.000,0.000,500000.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,424000.000,,,,330000.000,330000.000,,,,337000.000,329000.000,,206000.000,178000.000,240000.000,3553000.000,271000.000
AmortizationOfDeferredHedgeGains,,,772000.000,3089000.000,,,,,779000.000,392000.000,408000.000,403000.000,443000.000,5950000.000,523000.000,126000.000,105000.000,70000.000,89000.000,73000.000,67000.000
AmortizationOfFinancingCosts,,,,,894000.000,,,,1087000.000,1210000.000,,,3755000.000,3556000.000,3325000.000,12028000.000,3277000.000,3221000.000,3977000.000,15187000.000,673000.000
AmortizationOfMortgageServicingRightsMSRs,9926000.000,11210000.000,19097000.000,20150000.000,47883000.000,70369000.000,79183000.000,85346000.000,62094000.000,63198000.000,60783000.000,64300000.000,38494000.000,31586000.000,18108000.000,11006000.000,12806000.000,8347000.000,-2558000.000,14383000.000,12715000.000
AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,,,,,,32647000.000,32309000.000,,21362000.000,25902000.000,27480000.000,23419000.000,25242000.000,11593000.000,12576000.000,10365000.000,3269000.000,8512000.000,11222000.000,2177000.000,10329000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,166250.000,255000.000,,,,,,50000.000,91250.000,,2010902.000,1846374.000,2037872.000,-3856560.000,6985914.000,7979821.000,6890882.000,-14680528.000,2056215.000
AssetAtFairValueChangesInFairValueResultingFromChangesInAssumptions,,,,,,,,,,,,,,,,,1800000.000,,,,10500000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,8307000.000,6792000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,177111000.000,155420000.000,,,,,,,,,,,,,,,,,
CashAcquiredFromAcquisition,,,,,22108000.000,,,,,,,,,,,,,,,,
CashFlowHedgeLossReclassifiedToOtherIncome,,,,,700000.000,,,,,,,,,,,,,,,,
CashFlowsBetweenTransfereeAndTransferorPurchasesOfPreviouslyTransferredFinancialAssets,,,,,,4854000.000,358000.000,,,,-2237000.000,,-500000.000,-396000.000,-1512000.000,5271000.000,13000.000,766000.000,271000.000,221000.000,987000.000
CashFlowsBetweenTransfereeAndTransferorServicingFees,,,,,,5290000.000,6317000.000,,-5194000.000,9140000.000,10840000.000,10652000.000,347000.000,8229000.000,5973000.000,14690000.000,3124000.000,3549000.000,3768000.000,4175000.000,10108000.000
CashPeriodIncreaseDecrease,,,,,443275000.000,,,,63874000.000,,,,112859000.000,,,,23241000.000,,,,11771000.000
CommunicationsAndInformationTechnology,6373000.000,8529000.000,11042000.000,11608000.000,30012000.000,33877000.000,38809000.000,37768000.000,36976000.000,39997000.000,44261000.000,45819000.000,39351000.000,41260000.000,37182000.000,36965000.000,26869000.000,32709000.000,25941000.000,24814000.000,27347000.000
ComprehensiveIncomeNetOfTax,24776000.000,20804000.000,42831000.000,51604000.000,,,,,76440000.000,67325000.000,-74993000.000,-536589000.000,34773000.000,15353000.000,-66375000.000,-224118000.000,-111226000.000,-87309000.000,9480000.000,-10394000.000,-32657000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,5000.000,-10000.000,,,,,,,,57000.000,121000.000,,34000.000,168000.000,119000.000,-16000.000,130000.000,160000.000,83000.000,14000.000,101000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,24781000.000,20794000.000,42831000.000,51604000.000,41468000.000,75027000.000,71747000.000,102197000.000,,67382000.000,-74872000.000,,34807000.000,15521000.000,-66256000.000,-224134000.000,-111096000.000,-87149000.000,9563000.000,-10380000.000,-32556000.000
ContractuallySpecifiedServicingFeesAmount,,,,,,363739000.000,335884000.000,,351823000.000,355665000.000,331794000.000,324518000.000,320085000.000,284925000.000,274089000.000,269179000.000,238638000.000,235542000.000,232013000.000,-412983000.000,67172000.000
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,,,,,,482632000.000,483267000.000,,490459000.000,491673000.000,465964000.000,446079000.000,446541000.000,396983000.000,360017000.000,328256000.000,297496000.000,307262000.000,302235000.000,279627000.000,272502000.000
CostsAndExpenses,,,,,,,,,,,,,,352252000.000,387726000.000,,328657000.000,385018000.000,271678000.000,237901000.000,276383000.000
CumulativeEffectOnRetainedEarningsBeforeTax1,,,,,,,,,,,,,,,,,,,,,300000.000
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,,,,,,,,,42846000.000,,,,,,,,
CumulativeEffectOnRetainedEarningsTax1,,,,,,,,,,,,,,,,,,,,,100000.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,4635159.000,,,,,,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,56400000.000,,,,,,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,2.750,,,,,,,,,,,,
DebtInstrumentPeriodicPayment,,,,,,,,,,,,,,,,,6300000.000,,,,
DeferredSalesInducementsAdjustments,,,,,10406000.000,,,,,,,,,,,,,,,,
Depreciation,,,,,4513000.000,,,,5540000.000,5306000.000,,,,4075000.000,5046000.000,,5039000.000,6810000.000,6429000.000,7060000.000,7081000.000
DepreciationDepletionAndAmortization,,,,,4513000.000,,,,5540000.000,,,,4344000.000,,,,5039000.000,,,,7081000.000
DerivativeGainLossOnDerivativeNet,,,1007000.000,-1645000.000,4216000.000,18161000.000,,,-920000.000,-619000.000,-414000.000,-690000.000,-1153000.000,-6114000.000,-1261000.000,109000.000,-1496000.000,-584000.000,-134000.000,490000.000,359000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,,,,,,,,,1900000.000,,,,300000.000,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,-2050000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,5300000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,1843000.000,1397000.000,1000000.000,,,,-141000.000,-227000.000,-6000.000,-287000.000,-710000.000,-164000.000,-738000.000,235000.000,-1391000.000,-514000.000,-45000.000,563000.000,426000.000
DividendsPreferredStock,,,,,1485000.000,,,,581000.000,582000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
EarningsPerShareBasic,0.260,0.200,0.330,0.380,0.310,0.550,0.450,0.770,0.550,0.490,-0.580,-4.060,0.270,0.080,-0.530,-1.790,-0.900,-0.710,0.080,-0.080,-0.260
EarningsPerShareDiluted,0.250,0.190,0.320,0.370,0.310,0.530,0.440,0.740,0.540,0.480,-0.580,-4.040,0.270,0.080,-0.530,-1.790,-0.900,-0.710,0.080,-0.080,-0.260
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,29100000.000,,,,26300000.000
FairValueAssetsMeasuredOnRecurringBasisGainLossIncludedInOtherIncome,,,,,,19947000.000,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,,,,,110874000.000,,,,0.000,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,-722000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,-5439000.000,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,,,,,,-2909000.000,4338000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,,,72000.000,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,,19940000.000,3890000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,,,-24156000.000,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,,1379000.000,448000.000,,,,,,,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,,,,,,,,,0.000,,,,
FinancingInterestExpense,,,10591000.000,14017000.000,44500000.000,,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,-622000.000,,,,2108000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,,,,,,,,,,,3483000.000,,-6865000.000,,3421000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,,,,,,,,,,,2861000.000,,-14336000.000,,5529000.000
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,6900000.000,,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,-5736000.000,,,,-920000.000,,,,-1154000.000,,,,-1496000.000,,,,359000.000
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,,,,2317000.000,,,,,,,,,,,,,,,,,
GainLossOnFairValueHedgesRecognizedInEarnings,,,,,,,,,,,,,-427000.000,7648000.000,-12416000.000,,-13202000.000,-8425000.000,-4051000.000,,-2514000.000
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,,-64000.000,47000.000,-657000.000,,,,0.000,0.000,0.000,0.000,,,,,,,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,-12765000.000,-29532000.000,,,-3024000.000,,,,,,,,
GainLossOnSaleOfDerivatives,,,2164000.000,1291000.000,-4800000.000,,,,100000.000,-200000.000,,,400000.000,,,,1500000.000,,,,
GainLossOnSaleOfMortgageLoans,,,,,-29786000.000,,,,12863000.000,,,,15265000.000,,,,7646000.000,,,,-396000.000
GainLossOnSaleOfSecuritiesNet,,,,,,,,,,,,,,,34038000.000,,17939000.000,19086000.000,40707000.000,,
GainLossOnSalesOfLoansNet,-1616000.000,-1011000.000,-780000.000,-2340000.000,6749000.000,21631000.000,28262000.000,65052000.000,43987000.000,38836000.000,27218000.000,24256000.000,44504000.000,45132000.000,27298000.000,18035000.000,15572000.000,27857000.000,25645000.000,21317000.000,22944000.000
GainsLossesOnExtinguishmentOfDebt,,,,2317000.000,-17030000.000,,,,2253000.000,356000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
GainsLossesOnSalesOfAssets,,,,,,,,,,,,,26406000.000,30306000.000,41246000.000,-14037000.000,1175000.000,853000.000,5661000.000,803000.000,287000.000
GainsLossesOnSalesOfOtherRealEstate,,,,,-170000.000,-19000.000,-226000.000,-1955000.000,-182000.000,-346000.000,-286000.000,-791000.000,-228000.000,-241000.000,-195000.000,-151000.000,-151000.000,-201000.000,-262000.000,-251000.000,-180000.000
GoodwillAcquiredDuringPeriod,,,,,204743000.000,,,,,,,,,,,,,,,,
GoodwillPeriodIncreaseDecrease,,,,,-204743000.000,,,,,,,,,,,,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,-72309000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,163133000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,41036000.000,20221000.000,70164000.000,80746000.000,51335000.000,87510000.000,76275000.000,120103000.000,88960000.000,77177000.000,-72266000.000,-537030000.000,42829000.000,12500000.000,-55918000.000,-129272000.000,-102125000.000,-96398000.000,2364000.000,-10202000.000,-30498000.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.200,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.190,,,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,-680000.000,-140000.000,-231000.000,113000.000,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,42576000.000,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,14653000.000,8730000.000,25331000.000,29346000.000,6188000.000,10789000.000,9273000.000,14824000.000,13129000.000,10165000.000,2992000.000,110000.000,8440000.000,2594000.000,10832000.000,94985000.000,9076000.000,-9180000.000,-7110000.000,228000.000,2125000.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,,47860000.000,,,,-48437000.000,,,,-1330000.000,,,,-84512000.000,,,,-84857000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,98000.000,,,,,,,,890000.000,,,,0.000,,,,
IncreaseDecreaseInLoansHeldForSale,,,,,,,,,,,,,,,,,,,,,5628000.000
IncreaseDecreaseInMortgageLoansHeldForSale,,,,,-440000.000,,,,,,,,0.000,,,,,,,,15306000.000
IncreaseDecreaseInOtherAccountsPayable,,,,,6472000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,74340000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherFinancialInstrumentsUsedInOperatingActivities,,,,,,,,,,,,,,,,,,,,,5360000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,12511000.000,,,,-41170000.000,,,,20127000.000,,,,21473000.000,,,,-62423000.000
IncreaseDecreaseInOtherReceivables,,,,,703206000.000,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,5095942.000,,,,,,,0.000,0.000,0.000,0.000,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,3924536.000,4263965.000,,,,,,1725280.000,1830496.000,0.000,-3555776.000,0.000,0.000,0.000,0.000,0.000
InterestAndDividendIncomeOperating,2289000.000,2186000.000,2038000.000,2084000.000,5185000.000,9114000.000,5379000.000,2677000.000,,,,,,,,,,,,,
InterestAndOtherIncome,,,,,,,,,,,,,5575000.000,5038000.000,5693000.000,2014000.000,4190000.000,5140000.000,5158000.000,4595000.000,3763000.000
InterestExpense,21813000.000,27658000.000,58319000.000,58417000.000,93416000.000,99868000.000,110055000.000,109503000.000,122616000.000,136207000.000,133049000.000,149885000.000,119396000.000,124897000.000,118313000.000,119767000.000,106089000.000,91033000.000,110961000.000,104500000.000,84062000.000
InterestIncomeOperating,,,,,5185000.000,,,,,,,,,5038000.000,5693000.000,,4190000.000,,,,
LaborAndRelatedExpense,15253000.000,29067000.000,30004000.000,29759000.000,94626000.000,117999000.000,118054000.000,112098000.000,105637000.000,110602000.000,99879000.000,99412000.000,105144000.000,105843000.000,102612000.000,101456000.000,96249000.000,98422000.000,92942000.000,93727000.000,91801000.000
LateFeeIncomeGeneratedByServicingFinancialAssetsAmount,,,,,,29589000.000,30445000.000,,36835000.000,32533000.000,27634000.000,24616000.000,24122000.000,20273000.000,19162000.000,19133000.000,18603000.000,17474000.000,15225000.000,15407000.000,16784000.000
LossContingencyDamagesSoughtValue,,,,,100000000.000,,,,,,,,,,,,,,,,
LossOnCashFlowHedgeIneffectiveness,,,,,6200000.000,,,,,,,,,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,,,,,,,,,,,1139000.000,,,,
MortgageLoansOnRealEstateCostOfMortgagesSold,,,,,,,,,,,,,,,,,,,,,52200000.000
MortgageServicingRightsMSRImpairmentRecovery,,,,,,,,,5148000.000,,,,33175000.000,,,,29293000.000,,,,26335000.000
NetCashProvidedByUsedInFinancingActivities,,,,,1320387000.000,,,,229056000.000,,,,-47404000.000,,,,65305000.000,,,,201149000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,1320387000.000,,,,229056000.000,,,,-47404000.000,,,,65305000.000,,,,201149000.000
NetCashProvidedByUsedInInvestingActivities,,,,,-1279053000.000,,,,-378220000.000,,,,-164755000.000,,,,-182952000.000,,,,-275048000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-1279053000.000,,,,-378220000.000,,,,-164755000.000,,,,-182952000.000,,,,-275048000.000
NetCashProvidedByUsedInOperatingActivities,,,,,401941000.000,,,,213038000.000,,,,325018000.000,,,,140888000.000,,,,85670000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,401941000.000,,,,213038000.000,,,,325018000.000,,,,140888000.000,,,,85670000.000
NetIncomeLoss,26378000.000,20228000.000,44833000.000,51400000.000,,74116000.000,,,75846000.000,66955000.000,-75381000.000,-537220000.000,34355000.000,9738000.000,-66869000.000,-224241000.000,-111331000.000,-87378000.000,9391000.000,-10444000.000,-32724000.000
NetIncomeLossAttributableToNoncontrollingInterest,5000.000,-7000.000,,,,,,,-15000.000,57000.000,123000.000,80000.000,34000.000,168000.000,119000.000,-16000.000,130000.000,160000.000,83000.000,14000.000,101000.000
NetIncomeLossAttributableToParentDiluted,,,44833000.000,51400000.000,42576000.000,76721000.000,61155000.000,101677000.000,75846000.000,65958000.000,-76189000.000,-538217000.000,34355000.000,9738000.000,-66869000.000,-224241000.000,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,42576000.000,,61155000.000,,74849000.000,65958000.000,-76189000.000,-537220000.000,34355000.000,9738000.000,-66869000.000,-224241000.000,-111331000.000,-87378000.000,9391000.000,-10444000.000,-32724000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,42576000.000,,,,,65958000.000,-76189000.000,,34355000.000,,,,,,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,,,,,,,,,,,,,,,,,,,,,0.000
NoncashOrPartNoncashAcquisitionAccountsReceivableAcquired1,,,,,-2989000.000,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,-2246369000.000,,,,,,,,,,,,,,,,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,,,,2526000.000,,,,,,,,,,,,
NonoperatingIncomeExpense,-22547000.000,-27861000.000,-55313000.000,-59161000.000,-111798000.000,-67659000.000,-108705000.000,-113594000.000,-113107000.000,-130434000.000,-130925000.000,-144810000.000,-89257000.000,-98499000.000,-73138000.000,-131881000.000,-104225000.000,-84434000.000,-85406000.000,-96205000.000,-75979000.000
OccupancyNet,4153000.000,6720000.000,10280000.000,10899000.000,18249000.000,25596000.000,30786000.000,30514000.000,32051000.000,25756000.000,24697000.000,26675000.000,25714000.000,28773000.000,31043000.000,27334000.000,24745000.000,20708000.000,16760000.000,17978000.000,17749000.000
OperatingExpenses,42254000.000,65650000.000,85908000.000,92793000.000,243526000.000,374796000.000,346260000.000,336712000.000,349194000.000,345463000.000,455039000.000,885512000.000,378358000.000,,,,,,,,
OperatingIncomeLoss,63583000.000,56812000.000,125477000.000,139907000.000,163133000.000,155169000.000,184980000.000,233697000.000,202067000.000,207611000.000,58659000.000,-392220000.000,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,-1610000.000,565000.000,-2003000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,6000.000,-16000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,-1000.000,-1000.000,37000.000,640000.000,30000.000,-706000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,204000.000,-3718000.000,-2335000.000,4714000.000,-2376000.000,608000.000,370000.000,384000.000,372000.000,,,,,,,,,
