,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-2664000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,27000.000
BenefitsLossesAndExpenses,315157000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1828000.000
CededPremiumsWritten,6093000.000
ComprehensiveIncomeNetOfTax,-117401000.000
Depreciation,995000.000
DirectPremiumsWritten,165251000.000
EarningsPerShareBasicAndDiluted,-7.070
ExtraordinaryItemGainOrLossNetOfTaxAttributableToReportingEntity,0.000
GainLossOnSaleOfInvestments,15209000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-107769000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,-7.070
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-107769000.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerDilutedShare,0.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,-11707000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,-1563000.000
IncreaseDecreaseInAccruedLiabilities,15967000.000
IncreaseDecreaseInIncomeTaxesReceivable,-11707000.000
IncreaseDecreaseInInterestPayableNet,0.000
IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,208034000.000
IncreaseDecreaseInOtherOperatingAssets,10384000.000
IncreaseDecreaseInReinsuranceRecoverable,-17818000.000
IncreaseDecreaseInUnearnedPremiums,-2194000.000
InterestExpense,18244000.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInInvestingActivities,78442000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,78442000.000
NetCashProvidedByUsedInOperatingActivities,-76614000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-76614000.000
NetIncomeLoss,-107769000.000
NetInvestmentIncome,30760000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-9632000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-9632000.000
OtherIncome,67000.000
OtherNoncashIncomeExpense,-25000.000
OtherUnderwritingExpense,18648000.000
PaymentsForProceedsFromOtherInvestingActivities,339000.000
PaymentsForProceedsFromProductiveAssets,-1000.000
PaymentsForProceedsFromShortTermInvestments,-9459000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,277829000.000
PolicyholderBenefitsAndClaimsIncurredNet,278265000.000
PremiumsEarnedNetPropertyAndCasualty,161352000.000
PremiumsWrittenNet,159158000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,200495000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,146653000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,2000.000
RealizedInvestmentGainsLosses,15209000.000
RepaymentsOfLongTermDebt,0.000
Revenues,207388000.000
SalesRevenueNet,161352000.000
WeightedAverageNumberOfDilutedSharesOutstanding,15249881.000
