,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,83072.000,86186.000,91450.000
AccountsPayableRelatedPartiesCurrent,57284.000,63784.000,66784.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5632.000,7041.000,8447.000
AdditionalPaidInCapitalCommonStock,301278.000,301278.000,301278.000
Assets,23554.000,21289.000,19770.000
AssetsCurrent,,172.000,59.000
CashAndCashEquivalentsAtCarryingValue,1028.000,172.000,59.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,110000000.000,110000000.000,110000000.000
CommonStockSharesIssued,15547134.000,15547134.000,15547134.000
CommonStockSharesOutstanding,15547134.000,15547134.000,15547134.000
CommonStockValue,1555.000,1555.000,1555.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,665305.000,677247.000,687164.000
DueToOfficersOrStockholdersCurrent,6685.000,6685.000,6685.000
EmployeeRelatedLiabilitiesCurrent,209666.000,209666.000,209666.000
InterestPayableCurrent,1222.000,1285.000,1419.000
Liabilities,357929.000,367606.000,376004.000
LiabilitiesAndStockholdersEquity,23554.000,21289.000,19770.000
LiabilitiesCurrent,357929.000,367606.000,376004.000
OtherReceivablesNetCurrent,0.000,0.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,,0.000
PropertyPlantAndEquipmentNet,22526.000,21117.000,19711.000
StockholdersEquity,-334375.000,-346317.000,-356234.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-334375.000,-346317.000,-356234.000
