,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionOfDiscount,,1972000.000,2002000.000,2298000.000,2404000.000,
AssetRetirementObligationAccretionExpense,6000.000,6000.000,16000.000,39000.000,140000.000,64000.000
AssetRetirementObligationLiabilitiesIncurred,,141000.000,79000.000,19000.000,36000.000,
AssetRetirementObligationLiabilitiesSettled,,,,,,521000.000
AssetRetirementObligationRevisionOfEstimate,,-20000.000,647000.000,,778000.000,-31000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7993000.000,-499000.000,630000.000,-2234000.000,-5634000.000,387000.000
CostMethodInvestmentsRealizedGainLoss,,,,,,-114000.000
CostsIncurredDevelopmentCosts,,214000.000,2530000.000,2220000.000,3655000.000,-4000.000
CostsIncurredExplorationCosts,,1027000.000,2142000.000,2000.000,5000.000,20000.000
Depletion,,,,,400000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,-130000.000,-59000.000,,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves10PercentAnnualDiscountForEstimatedTimingOfCashFlows,,4683000.000,15243000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureCashInflows,,39785000.000,66094000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts,,4773000.000,,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts1,,,-8193000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureNetCashFlows,,24701000.000,38227000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts,,10311000.000,,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts1,,,-19674000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesStandardizedMeasure,,20018000.000,22984000.000,,,
ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,,3445000.000,5342000.000,,,
GeneralAndAdministrativeExpense,344000.000,296000.000,410000.000,240000.000,152000.000,154000.000
ImpairmentOfOilAndGasProperties,,,,1615000.000,,
IncreaseDecreaseInAccountsPayable,185000.000,-88000.000,-21000.000,131000.000,-59000.000,-8000.000
IncreaseDecreaseInAccountsReceivable,547000.000,-388000.000,-915000.000,-6000.000,120000.000,129000.000
IncreaseDecreaseInAccruedLiabilities,-14000.000,7000.000,,4000.000,75000.000,16000.000
IncreaseDecreaseInAssetRetirementObligations,,,,,,-521000.000
IncreaseDecreaseInEstimatedFutureDevelopmentCosts,,-40000.000,-76000.000,1830000.000,-786000.000,1569000.000
IncreaseDecreaseInOtherCurrentAssets,242000.000,2000.000,-9000.000,-16000.000,-42000.000,107000.000
InterestIncomeExpenseNonoperatingNet,,,,,,9000.000
InvestmentIncomeDividend,,,,,75000.000,191000.000
InvestmentIncomeInterest,,,,15000.000,11000.000,
LongTermPurchaseCommitmentAmount,,5200000.000,5300000.000,7800000.000,6700000.000,6600000.000
NetCashProvidedByUsedInFinancingActivities,-12184000.000,-9731000.000,-5283000.000,-2433000.000,-562000.000,-868000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-12184000.000,-9731000.000,-5283000.000,-2433000.000,-562000.000,-868000.000
NetCashProvidedByUsedInInvestingActivities,8830000.000,-1122000.000,1010000.000,-2293000.000,-5563000.000,751000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,8830000.000,-1122000.000,1010000.000,-2293000.000,-5563000.000,751000.000
NetCashProvidedByUsedInOperatingActivities,11347000.000,10354000.000,4903000.000,2492000.000,491000.000,504000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,11347000.000,10354000.000,4903000.000,2492000.000,491000.000,504000.000
NetIncomeLoss,5405000.000,6163000.000,668000.000,-676000.000,-1420000.000,-942000.000
NetIncreaseDecreaseInSalesAndTransferPricesAndProductionCosts,,-1012000.000,-1010000.000,-372000.000,-16013000.000,-4683000.000
NonoperatingIncomeExpense,-90000.000,-27000.000,21000.000,,86000.000,86000.000
OilAndGasRevenue,15017000.000,12959000.000,7530000.000,5246000.000,3512000.000,5045000.000
OperatingCostsAndExpenses,1302000.000,1265000.000,1204000.000,1037000.000,2018000.000,2819000.000
OperatingExpenses,9522000.000,6769000.000,6883000.000,5937000.000,5018000.000,6073000.000
OperatingIncomeLoss,5495000.000,6190000.000,647000.000,-691000.000,-1506000.000,-1028000.000
PaymentsOfCapitalDistribution,12184000.000,9731000.000,5283000.000,2433000.000,562000.000,868000.000
PaymentsToAcquireMarketableSecurities,14500000.000,25995000.000,,,,
PaymentsToAcquireOilAndGasProperty,741000.000,1509000.000,3641000.000,1526000.000,3175000.000,-36000.000
PriorPeriodReclassificationAdjustment,,,,,100000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,22004000.000,26499000.000,5002000.000,,,
ProceedsFromSaleOfInvestmentProjects,,,,,,339000.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,2330000.000,,,,,
ReclassificationToWellFacilitiesAndEquipmentBasedOnDeterminationOfProvedReserves,,608000.000,,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,6503000.000,3754000.000,1454000.000,1321000.000,1833000.000,2017000.000
ResultsOfOperationsDryHoleCosts,-74000.000,61000.000,1862000.000,36000.000,,
RevisionsOfPreviousQuantityEstimates,,9116000.000,4698000.000,1695000.000,2489000.000,2125000.000
SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,,11825000.000,6478000.000,4253000.000,1613000.000,2399000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesOther,,-1357000.000,-1512000.000,-146000.000,-1124000.000,242000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesPeriodIncreaseDecrease,,299000.000,2966000.000,1052000.000,-14643000.000,-2207000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,,,,,,939000.000
