,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,56751000.000,56466000.000,57262000.000,41071000.000,44480000.000,49988000.000,50259000.000,58184000.000,48876000.000,44307000.000,41709000.000,40767000.000,39892000.000,42209000.000,61737000.000,49163000.000,50985000.000,46127000.000,44137000.000,40603000.000,52741000.000,84495000.000,92708000.000,104433000.000
AccountsReceivableGrossCurrent,,,,,,,87644000.000,,,,47426000.000,,,,64217000.000,,,,48314000.000,,,,58568000.000,
AccountsReceivableNetCurrent,69986000.000,79710000.000,71159000.000,70359000.000,75059000.000,77237000.000,73091000.000,68976000.000,75150000.000,44818000.000,37680000.000,37526000.000,44598000.000,44197000.000,52873000.000,46530000.000,47693000.000,47419000.000,39020000.000,48743000.000,46554000.000,51753000.000,45419000.000,48485000.000
AccruedIncomeTaxesCurrent,8713000.000,18475000.000,7739000.000,12246000.000,16895000.000,25244000.000,30153000.000,10348000.000,4839000.000,251257000.000,36081000.000,8363000.000,6441000.000,3331000.000,5667000.000,855000.000,9967000.000,10935000.000,9181000.000,12881000.000,14144000.000,13756000.000,13531000.000,22099000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,330188000.000,,,,418797000.000,,,,352280000.000,361845000.000,373689000.000,385664000.000,393835000.000,400016000.000,408157000.000,421763000.000,433744000.000,446286000.000,444538000.000,464766000.000,490650000.000,484770000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7628000.000,-9432000.000,-9899000.000,-9660000.000,-9718000.000,-10434000.000,-8297000.000,-7656000.000,-5032000.000,-1312000.000,-2202000.000,-2202000.000,-2199000.000,-2199000.000,-2921000.000,-2922000.000,-2893000.000,-2892000.000,-3704000.000,-3700000.000,-3741000.000,-3904000.000,1728000.000,3871000.000
AdditionalPaidInCapitalCommonStock,118418000.000,119329000.000,118620000.000,119819000.000,121481000.000,122585000.000,123253000.000,126764000.000,129255000.000,133576000.000,139106000.000,141093000.000,142589000.000,143592000.000,145563000.000,147434000.000,150311000.000,151466000.000,154768000.000,157080000.000,154881000.000,156750000.000,160176000.000,161568000.000
AllowanceForDoubtfulAccountsReceivableCurrent,12300000.000,16400000.000,15300000.000,14800000.000,14500000.000,14200000.000,14553000.000,14200000.000,13500000.000,8600000.000,9746000.000,9800000.000,9100000.000,10800000.000,11344000.000,10200000.000,10100000.000,10900000.000,9294000.000,9400000.000,12000000.000,10700000.000,13149000.000,13500000.000
AssetRetirementObligation,,,,,,,2500000.000,,,,2200000.000,,,,2700000.000,,,,3000000.000,,,,3200000.000,
Assets,863843000.000,866373000.000,873731000.000,870874000.000,876812000.000,906499000.000,910875000.000,908189000.000,892512000.000,1089166000.000,859719000.000,826522000.000,830764000.000,843431000.000,925030000.000,924783000.000,937155000.000,946458000.000,945004000.000,958013000.000,1045384000.000,1166057000.000,1198218000.000,1193400000.000
AssetsCurrent,170609000.000,185157000.000,183900000.000,193243000.000,210759000.000,249689000.000,256151000.000,262607000.000,241713000.000,703323000.000,472003000.000,481129000.000,484048000.000,492397000.000,451374000.000,458996000.000,472098000.000,478596000.000,468492000.000,478720000.000,434911000.000,384897000.000,367369000.000,376630000.000
AssetsHeldForSaleCurrent,,,,,,,,,,4923000.000,4748000.000,163000.000,169000.000,175000.000,,,,,,,,,,
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,11000000.000,12200000.000,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,175000.000,44000.000,71000.000,44000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,46777000.000,52113000.000,48735000.000,53693000.000,79837000.000,111408000.000,136647000.000,140790000.000,111438000.000,594340000.000,356607000.000,352826000.000,348804000.000,384426000.000,326216000.000,380333000.000,391805000.000,397797000.000,392045000.000,391102000.000,352258000.000,252433000.000,269721000.000,265537000.000
CashUninsuredAmount,,,,,,,41100000.000,,,,71900000.000,,,,88200000.000,,,,50700000.000,,,,24300000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000.000,50000000.000,50000000.000
