,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-44909000.000,-50435000.000,-53248000.000,-51542000.000,-57301000.000,-54467000.000
AdditionsToNoncurrentAssets,35557000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6510000.000,6917000.000,7936000.000,9172000.000,10292000.000,11306000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,79000.000,359000.000,1224000.000,1880000.000,944000.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,3479000.000,3382000.000,4614000.000,6829000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,17500000.000,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,3965000.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,22056000.000,17654000.000,18993000.000,15111000.000,28823000.000
AmortizationOfIntangibleAssets,16100000.000,14775000.000,13218000.000,12193000.000,12090000.000,12291000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,879588.000,504938.000,,249368.000,455998.000,390503.000
AssetImpairmentCharges,,,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,104204000.000,27164000.000,-178500000.000,74147000.000,-13393000.000,-77794000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,23973000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,35010000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,11037000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,16200000.000,20200000.000,8700000.000,4100000.000,10500000.000,8500000.000
AvailableForSaleSecuritiesGrossRealizedLosses,70000.000,30000.000,200000.000,11000.000,100000.000,1000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,32445000.000,2443000.000,-68814000.000,26374000.000,,
BrokerageCommissionsRevenue,9950000.000,11105000.000,11470000.000,10761000.000,11753000.000,17833000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,3500000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,426014000.000,-93237000.000,1216034000.000,-795198000.000,-968118000.000,244855000.000
CommonStockDividendsPerShareCashPaid,0.790,0.830,0.870,0.910,0.950,0.990
ComprehensiveIncomeNetOfTax,162106000.000,127206000.000,15737000.000,164301000.000,101349000.000,104977000.000
ConversionOfStockSharesConverted1,,,,,9.229,
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,,482000.000
