,2011-02-26,2011-05-28,2011-09-03,2011-12-03,2012-03-03,2012-06-02,2012-09-01,2012-12-01,2013-03-02,2013-06-01,2013-08-31,2013-11-30,2014-03-01,2014-05-31,2014-08-30,2014-11-29,2015-02-28,2015-05-30,2015-08-29,2015-11-28,2016-02-27,2016-05-28,2016-09-03
AccountsPayableCurrent,106500000.000,112700000.000,107300000.000,110000000.000,93200000.000,115800000.000,111700000.000,114500000.000,103800000.000,130100000.000,130200000.000,133800000.000,127600000.000,136900000.000,153300000.000,160700000.000,141800000.000,164700000.000,151600000.000,155200000.000,143500000.000,165600000.000,159000000.000
AccountsReceivableNetCurrent,186900000.000,193100000.000,161800000.000,189100000.000,154900000.000,159700000.000,167700000.000,169800000.000,154600000.000,178400000.000,172400000.000,178300000.000,184400000.000,204300000.000,190900000.000,198600000.000,184800000.000,189600000.000,202200000.000,218100000.000,183900000.000,211000000.000,183600000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,5800000.000,,,,5200000.000,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,2400000.000,,,,2500000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,136200000.000,,,,159900000.000,,,,79000000.000,,,,60800000.000,,,,59900000.000,
AccruedRoyaltiesCurrent,,,,,,,,,,3100000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,548100000.000,544300000.000,547100000.000,550600000.000,556300000.000,555500000.000,566200000.000,558900000.000,559900000.000,581200000.000,571700000.000,581000000.000,582100000.000,594000000.000,603800000.000,612400000.000,614700000.000,619100000.000,631000000.000,637300000.000,642800000.000,648900000.000,656700000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,0.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,110300000.000,108900000.000,22700000.000,22400000.000,26800000.000,26400000.000,25900000.000,25600000.000,35400000.000,34500000.000,34000000.000,33400000.000,34900000.000,33600000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,-14000000.000,-14700000.000,-11900000.000,-11800000.000,-11100000.000,-11600000.000,-17000000.000,-20600000.000,-20800000.000,-24300000.000,-25300000.000,-31300000.000,-29600000.000,-34300000.000
