,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AllocatedShareBasedCompensationExpense,,,,3507000.000,3572000.000,,3690000.000,3021000.000,2881000.000,2735000.000,4017000.000
AmortizationOfIntangibleAssets,,,1608000.000,3133000.000,3129000.000,3129000.000,3071000.000,3000000.000,3000000.000,2963000.000,2929000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-4303000.000,-3332000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,44349000.000,45730000.000,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,,,-3453000.000,,,,
CapitalLeaseObligationsIncurred,,,132000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-75671000.000,,,,8225000.000,,,,4138000.000
ComprehensiveIncomeNetOfTax,,,-10520000.000,-5743000.000,-3677000.000,-3470000.000,-8374000.000,-5772000.000,-3616000.000,-3777000.000,-5959000.000
CostOfServices,5301000.000,5367000.000,7314000.000,8700000.000,8932000.000,8803000.000,9752000.000,9804000.000,9301000.000,9363000.000,10180000.000
DeferredIncomeTaxExpenseBenefit,,,136000.000,,,,186000.000,,,,281000.000
DepreciationDepletionAndAmortization,,,984000.000,,,,1226000.000,,,,1452000.000
EarningsPerShareBasicAndDiluted,-0.040,-0.010,-0.570,-0.270,-0.200,,-0.410,-0.290,-0.190,,-0.290
EffectOfExchangeRateOnCashAndCashEquivalents,,,227000.000,,,,-444000.000,,,,-4000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,3453000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,-130000.000
GeneralAndAdministrativeExpense,7497000.000,7437000.000,12393000.000,10364000.000,8805000.000,9089000.000,12333000.000,9891000.000,9168000.000,9361000.000,10525000.000
GoodwillTranslationAdjustments,,,,,,,-176000.000,,,,-24000.000
GrossProfit,23181000.000,23519000.000,27539000.000,34920000.000,36285000.000,38311000.000,36495000.000,36813000.000,37314000.000,38089000.000,35479000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,0.000,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1153000.000,-309000.000,-10499000.000,-4846000.000,-3544000.000,-3275000.000,-7686000.000,-5578000.000,-3470000.000,-3867000.000,-5466000.000
IncomeTaxExpenseBenefit,-398000.000,-97000.000,326000.000,343000.000,301000.000,457000.000,439000.000,314000.000,381000.000,71000.000,402000.000
IncreaseDecreaseInAccountsPayable,,,-246000.000,,,,457000.000,,,,-442000.000
IncreaseDecreaseInAccountsReceivable,,,-3701000.000,,,,-7903000.000,,,,-9948000.000
IncreaseDecreaseInAccruedLiabilities,,,1417000.000,,,,390000.000,,,,-388000.000
IncreaseDecreaseInDeferredRevenue,,,1511000.000,,,,-719000.000,,,,-4170000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,1910000.000,,,,-289000.000,,,,-699000.000
IncreaseDecreaseInOtherOperatingAssets,,,-5000.000,,,,478000.000,,,,12000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-192000.000,,,,-126000.000,,,,-86000.000
IncreaseDecreaseInPrepaidExpense,,,382000.000,,,,11000.000,,,,1354000.000
InterestExpense,6000.000,5000.000,44000.000,56000.000,65000.000,60000.000,49000.000,31000.000,35000.000,30000.000,30000.000
InvestmentIncomeInterest,64000.000,10000.000,,-9000.000,-40000.000,,54000.000,-110000.000,-101000.000,,
LineOfCreditFacilityPeriodicPayment,,,,,,,119000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,-6118000.000,,,,-1142000.000,,,,-946000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-6118000.000,,,,-1142000.000,,,,-946000.000
NetCashProvidedByUsedInInvestingActivities,,,-73299000.000,,,,-1012000.000,,,,-758000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-73299000.000,,,,-1012000.000,,,,-758000.000
NetCashProvidedByUsedInOperatingActivities,,,3519000.000,,,,10823000.000,,,,5846000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3519000.000,,,,10823000.000,,,,5846000.000
NetIncomeLoss,-755000.000,-212000.000,-10825000.000,-5189000.000,-3845000.000,-3732000.000,-8125000.000,-5892000.000,-3851000.000,-3938000.000,-5868000.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,,9118000.000,,,,,,,,
NonoperatingIncomeExpense,58000.000,5000.000,-58000.000,-65000.000,-105000.000,-38000.000,5000.000,-141000.000,-136000.000,-29000.000,-60000.000
NotesIssued1,,,669000.000,,,,,,,,
OperatingExpenses,24392000.000,23833000.000,37980000.000,39701000.000,39724000.000,41548000.000,44186000.000,42250000.000,40648000.000,41927000.000,40885000.000
OperatingIncomeLoss,-1211000.000,-314000.000,-10441000.000,-4781000.000,-3439000.000,-3237000.000,-7691000.000,-5437000.000,-3334000.000,-3838000.000,-5406000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,13000.000,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,292000.000,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,5000.000,10000.000,,,-2000.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-559000.000,158000.000,,-249000.000,122000.000,235000.000,161000.000,-91000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-554000.000,168000.000,,-249000.000,120000.000,235000.000,161000.000,-91000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,305000.000,,,,,,,,
OtherNonoperatingExpense,,,14000.000,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,-30000.000
PaymentsForRepurchaseOfCommonStock,,,2971000.000,,,,413000.000,,,,932000.000
PaymentsToAcquireAvailableForSaleSecurities,,,1054000.000,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,79649000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,227000.000,,,,2211000.000,,,,753000.000
PaymentsToDevelopSoftware,,,,,,,129000.000,,,,109000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,1994000.000,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,5835000.000,,,,1328000.000,,,,
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,104000.000
ProceedsFromStockOptionsExercised,,,14000.000,,,,,,,,27000.000
ProvisionForDoubtfulAccounts,,,150000.000,,,,195000.000,,,,108000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,,,49000.000,,,,729000.000,,,,41000.000
ResearchAndDevelopmentExpense,1800000.000,1773000.000,3656000.000,3303000.000,3280000.000,3033000.000,2998000.000,2725000.000,2426000.000,2500000.000,3020000.000
SalesRevenueServicesNet,28482000.000,28886000.000,34853000.000,43620000.000,45217000.000,47114000.000,46247000.000,46617000.000,46615000.000,47452000.000,45659000.000
SellingAndMarketingExpense,14460000.000,14181000.000,20831000.000,24014000.000,25623000.000,27405000.000,26835000.000,27620000.000,27126000.000,28187000.000,25460000.000
ShareBasedCompensation,,,4004000.000,,,,3690000.000,,,,4017000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,,,,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.550,0.590,,0.580,0.610,0.600,-1.200,0.600
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.022,0.008,,0.011,0.014,0.018,-0.031,0.018
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,4000.000,34000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,78500.000,,,,156819.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,17.160,,,,16.810
